track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,track_popularity,artist_popularity,duration_min
7xpw5FSNYXKfdQSBuO0THv,0.821,0.528,4,-11.749,0,0.0463,0.117,0.0702,0.0816,0.345,92.128,4,56,63,4.156883333333333
1H4idkmruFoJBg1DvUv2tY,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,4,74,63,5.217116666666667
0VV8wkOM4w78A2OHZOTzNP,0.391,0.375,7,-12.573,1,0.046,0.0797,0.013,0.143,0.116,153.802,4,68,63,3.212883333333333
3uiMBldZ07pW0ySHDX5gzE,0.742,0.471,0,-10.767,1,0.0326,0.134,0.0903,0.284,0.815,124.95,4,65,63,5.904
0Oj0TT23GBH2XuHAaSsloH,0.41,0.361,5,-14.061,1,0.0351,0.431,0.000174,0.0779,0.134,120.0,4,62,63,4.1288833333333335
4D40ZlFAWsvX7lua1Kablh,0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,4,61,63,4.139333333333333
37RqEET1SYQaAcHDxDQLZY,0.761,0.482,10,-11.849,1,0.0572,0.491,0.31,0.0864,0.626,88.054,4,57,63,5.198
3NiYvMjp5A3FZmP3dojS8k,0.874,0.364,2,-12.326,1,0.0983,0.218,0.0263,0.101,0.675,86.004,4,56,63,3.61155
2HXixVqzzm9rEUIMAWzshl,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,4,70,63,4.113333333333333
47KegqqrzpKw0jdHFWqtNb,0.82,0.568,4,-6.963,1,0.0538,0.0301,0.0092,0.169,0.478,113.941,4,58,85,3.1366666666666667
6Xprc4GuCejWA3BjU5knyw,0.572,0.836,11,-3.159,1,0.0867,0.0247,0.000221,0.159,0.726,127.667,4,54,63,3.775333333333333
5Eald1GAoLr6NNtOkgOaMO,0.533,0.926,11,-6.139,1,0.0525,0.225,4.8e-05,0.0572,0.401,128.51,4,49,63,2.5957833333333333
7tTPXjxNFjij4xzGeO3KLt,0.676,0.82,8,-6.003,1,0.0326,0.000318,0.0221,0.074,0.411,129.476,4,18,63,3.8678
5EmjBlrR2TzVzyveICMllj,0.645,0.8,2,-9.954,1,0.054,0.0651,2.83e-05,0.0644,0.661,137.127,4,46,63,3.296
2425UlXvkIkAEJAtAd8ROm,0.594,0.457,4,-8.673,1,0.0303,0.612,0.0,0.1,0.205,117.989,4,74,63,4.44445
02bKaAG61tMw9c63fzKXal,0.573,0.574,0,-4.826,0,0.0468,0.406,0.0,0.125,0.339,132.836,4,70,63,5.181116666666667
3z4hLskqGLtLEYcetdtxqe,0.583,0.527,7,-7.998,1,0.0273,0.473,0.0,0.117,0.457,105.413,4,65,63,4.554883333333334
0IDyf9eri6YrUs4yeQfCZZ,0.489,0.572,2,-5.109,1,0.027,0.431,0.0,0.131,0.321,78.423,4,60,63,3.871333333333333
39pJIXIjx9qMkH9LzScpuT,0.448,0.467,0,-6.306,0,0.0459,0.551,0.0,0.127,0.238,132.944,4,59,63,5.183116666666667
2RqFRgd8jLjejffKMih2rY,0.685,0.692,7,-6.225,1,0.0341,0.0762,0.0,0.29,0.621,134.954,4,58,63,4.156
5aelzsYcYR2Q9g0XtaY7bA,0.422,0.736,2,-4.393,1,0.0524,0.323,0.0,0.145,0.325,157.083,4,45,63,3.96105
7b7wNlZPexrJ95FiN5KQ3Q,0.598,0.74,4,-8.052,1,0.0294,0.125,0.0,0.14,0.565,124.043,4,58,63,4.02045
7mY1dIaY9vY6Jrlrjg3dRn,0.836,0.842,5,-5.233,1,0.105,0.285,0.0,0.277,0.757,94.946,4,76,63,3.10845
4VKI2yBkCE4mWhFBwZp0LU,0.846,0.905,6,-3.686,0,0.0588,0.139,1.01e-05,0.228,0.843,95.018,4,65,63,2.92555
4zK05ecddIq3vfd08Aqi8y,0.705,0.8,5,-8.332,1,0.123,0.0474,1.5e-06,0.448,0.48,156.109,4,60,63,3.2051166666666666
2cpteAYHcd4cjSxAeCkA52,0.845,0.733,11,-6.037,1,0.0581,0.0147,1.57e-05,0.357,0.394,97.01,4,55,94,2.9004666666666665
61HuVAedKGMO7jWl8ZyALQ,0.771,0.85,11,-5.985,0,0.0558,0.334,1.87e-06,0.122,0.586,94.991,4,62,63,4.23155
23EalGl7ADnaoAKrNExMFn,0.825,0.697,7,-4.571,0,0.0393,0.484,3.59e-05,0.0833,0.682,121.947,4,41,63,4.02245
2hVVBKkvunpUH86JKO70lE,0.854,0.77,5,-4.765,0,0.0752,0.254,0.0,0.17,0.557,90.995,4,38,63,3.823583333333333
6yLqoieklk9gwabLaUDJ4s,0.67,0.821,9,-5.868,0,0.0334,0.251,0.0,0.199,0.384,94.983,4,79,63,4.039833333333333
6TrR94UaLsxnCMbdUXIVwI,0.781,0.915,7,-3.158,0,0.0506,0.0805,0.000482,0.0855,0.598,113.286,4,74,53,3.389333333333333
0BesqvlvkbU9FZMiQHrIzA,0.642,0.747,11,-6.547,0,0.0345,0.148,0.0,0.332,0.396,94.91,4,61,63,3.4695
2TDFdkUXv9aOMbKuDXNx7w,0.827,0.867,3,-4.601,1,0.0682,0.245,0.0,0.0653,0.849,92.018,4,57,63,4.075966666666667
4IxiK8RLGIowMNvKcM1cAk,0.703,0.682,2,-5.965,0,0.0361,0.0719,0.00146,0.295,0.486,94.987,4,53,63,3.240483333333333
5RUAZMNWuyosJrxd3yTv2p,0.826,0.881,9,-4.162,0,0.0475,0.0266,2.99e-05,0.0675,0.8,113.329,4,43,53,2.2586666666666666
4BHYeXEfQ9ybINlT9d1uql,0.756,0.762,7,-6.411,1,0.0411,0.13,0.0,0.131,0.4,91.977,4,42,63,3.358483333333333
1F1TYxaqg4g8kCnbC0mLSV,0.76,0.934,7,-3.212,1,0.0497,0.00703,0.0742,0.31,0.934,120.025,4,38,63,3.77905
0oXLSuno5adlHcPzlzs8l6,0.674,0.774,6,-6.004,0,0.0349,0.325,1.52e-06,0.323,0.702,129.951,4,72,62,4.58955
1AAjTcCp9v9g8bQM4fJDiF,0.475,0.754,5,-4.946,1,0.0294,0.0474,0.0,0.546,0.482,76.94,4,64,62,3.6619166666666665
1vrq0gc8U6kxkNNnD79gEp,0.557,0.701,0,-3.436,1,0.029,0.238,0.0,0.184,0.324,133.854,4,63,62,3.623783333333333
6jGgYKzoKFZxV2whojKcKz,0.656,0.707,11,-4.203,0,0.0692,0.29,0.0,0.325,0.638,165.98,4,62,62,4.154883333333333
27qjcww3SKGeD4wTUOJEeh,0.63,0.485,8,-7.249,1,0.0309,0.891,1.57e-06,0.154,0.501,147.855,4,62,62,3.947783333333333
5mQAisM7QzOcAGwi9uSMIh,0.566,0.828,8,-4.626,1,0.0384,0.635,0.0,0.065,0.669,149.965,4,61,62,2.9688833333333333
0Qzkm9CSXwK2Fk3Gm0ioDA,0.76,0.731,0,-7.368,0,0.029,0.397,0.000399,0.509,0.978,115.018,4,55,62,5.446633333333334
7odYiArHz46LerX6TlA4Se,0.604,0.446,9,-6.897,1,0.0277,0.741,0.0,0.181,0.145,129.957,4,57,62,3.793783333333333
2RRNykB8lcVUwiNdBrkrQu,0.789,0.728,10,-6.63,0,0.0427,0.0155,0.000862,0.0916,0.926,106.999,4,56,62,5.01155
6PUIzlqotEmPuBfjbwYWOB,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,4,77,90,3.5818666666666665
7sJdjALeEOXSIIvlMPdJAe,0.785,0.826,9,-4.851,0,0.0706,0.0045,0.477,0.0957,0.647,126.997,4,39,64,3.7012
1BekxmZKaOuPxxlS7kF1Gz,0.566,0.949,8,-6.906,1,0.043,0.00397,0.42,0.0563,0.108,126.032,4,50,73,2.727333333333333
40CAiRmr9j4tSdcJok5PJZ,0.629,0.845,11,-5.286,0,0.0339,0.00627,0.144,0.123,0.216,124.002,4,48,46,3.3007166666666667
7pbrCMnfPDsm0jDzoVatZw,0.645,0.89,0,-5.122,1,0.0288,0.0641,0.34,0.113,0.193,125.0,4,46,47,3.456
2xQhpYSiYn5DQfr73aOTTM,0.633,0.964,2,-3.573,1,0.0298,0.158,0.0159,0.204,0.188,124.022,4,52,64,2.5993833333333334
1eFwJoCJj6FoeUhx07CDys,0.785,0.539,7,-8.23,1,0.0505,0.0134,8.61e-06,0.0528,0.721,137.999,4,34,63,4.407783333333334
0XQAufyWeOfeDpcaTAddCO,0.516,0.481,9,-5.131,1,0.0262,0.389,1.87e-05,0.107,0.135,89.856,4,32,63,4.425
0UaFVjNd7WxSb8hHHL6eql,0.791,0.486,7,-8.484,1,0.0396,0.00745,0.000232,0.0631,0.801,138.023,4,28,63,3.6
02C8LnCzpt55mLbq3uTOxC,0.713,0.56,5,-9.158,0,0.0743,0.143,2.11e-05,0.054,0.377,109.994,4,18,63,3.577783333333333
2gtkpOKqsgdXTGNIDxetHe,0.824,0.505,11,-6.516,0,0.277,0.0044,1e-06,0.0919,0.658,94.964,4,17,63,3.1371166666666666
11Z9daGe3H6kkxRYSE6JK0,0.601,0.397,9,-9.153,1,0.029,0.157,3.32e-06,0.0679,0.155,133.803,4,14,63,4.59445
0VZqPG578aDwHxKNiwDKi7,0.567,0.779,9,-4.421,1,0.106,0.0271,0.0,0.297,0.42,83.938,4,11,63,3.4086666666666665
2tjWCe2W7sgvS3C8NHcdtI,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,4,76,63,3.70835
0a6zRnrjmaOcqsEIFkXIhw,0.662,0.661,0,-5.689,1,0.0514,0.417,0.0,0.0784,0.222,80.009,4,70,63,3.361483333333333
1v8NfOckFEnck9gp7iyetm,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,4,64,63,2.7518166666666666
4yurVSNjaPBKkOpbZWtuJO,0.802,0.499,9,-5.881,1,0.0345,0.454,0.0,0.143,0.763,92.055,4,63,63,2.6102333333333334
3jW0wb61ySku4gmORXuGDn,0.544,0.531,11,-6.899,0,0.0397,0.761,0.0,0.115,0.471,79.993,4,56,63,3.684066666666667
4yW8kY0QgRFionKeUhsIoL,0.641,0.68,7,-7.0,0,0.0453,0.487,1.89e-05,0.314,0.43,85.031,4,57,63,3.3514166666666667
7zjFlDtldcduNdnDzMV82i,0.818,0.673,0,-4.842,0,0.0377,0.515,0.0,0.0757,0.414,120.021,4,39,63,3.396783333333333
3t0Appb6PXJtkZ3r4OciDg,0.517,0.613,11,-7.569,0,0.0853,0.0829,0.0,0.0627,0.635,69.969,4,33,63,2.9366666666666665
7mW3mM1aovDaOnSyK5e9W8,0.581,0.499,5,-7.889,1,0.0412,0.815,0.0,0.115,0.383,87.954,4,46,63,3.729733333333333
2Tm6e2InM9znuj0Es9OACg,0.697,0.666,0,-8.215,0,0.0542,0.0286,0.0,0.0566,0.653,80.006,4,55,63,3.825633333333333
5ALCHMO9Fmvn1Ly18Q3apL,0.33,0.906,0,-9.607,1,0.0513,0.533,0.0208,0.15,0.418,91.186,4,63,63,1.9513333333333327
3cpZPDaWYxxy0Ho2uIyYRW,0.275,0.872,10,-6.108,1,0.142,0.000204,0.00509,0.0895,0.412,147.014,4,60,63,3.3324
5gHeUcDVjnDda7TABO9RYv,0.523,0.991,10,-4.718,0,0.0985,0.00292,1.4e-05,0.13,0.167,111.086,4,60,63,3.0248833333333334
0PTP53h7PvqEMeGyGClkOk,0.381,0.901,2,-6.998,1,0.0422,0.00178,0.00115,0.329,0.595,87.472,4,58,63,1.5168833333333334
3hplBjBmQqR49L8THyjTdb,0.344,0.912,0,-11.219,1,0.164,0.109,0.0973,0.19,0.273,170.842,4,57,63,2.5733333333333333
3n75gL3WU5tAwwAgssRI9j,0.469,0.852,2,-10.821,1,0.0446,0.422,2.68e-06,0.474,0.344,113.616,4,55,63,1.9826666666666664
2KP6bTmxOSEVMXAnbapkpa,0.649,0.826,11,-7.974,0,0.0486,0.303,0.0421,0.0855,0.758,102.733,4,58,62,5.939116666666667
5Ol6HmOotX5KxjhC1gkxd1,0.734,0.409,9,-7.596,1,0.028,0.246,0.0,0.128,0.779,107.453,4,42,62,4.062883333333334
3izBQhKOGofHcyILP6iTPs,0.44,0.556,0,-5.839,0,0.0356,0.526,0.0,0.143,0.591,141.63,4,27,74,2.2786833333333334
7tFZL1yVpfLX0Yz4McGRkL,0.642,0.791,4,-8.516,0,0.0414,0.44,0.0648,0.233,0.908,102.881,4,50,62,4.49445
3rSygnXIRbxtJ9suj12MqW,0.346,0.22,0,-10.502,0,0.0386,0.875,0.000254,0.123,0.234,141.017,4,55,62,4.53475
7AfzCKD11wbtbAie4IXD2A,0.577,0.527,6,-9.21,0,0.0374,0.563,0.000191,0.114,0.228,96.101,4,36,62,4.566666666666666
1EZTmETpKksbQrxqSTDUIS,0.623,0.836,7,-4.729,1,0.0595,0.00699,3.41e-06,0.0687,0.631,97.14,4,44,62,4.246216666666666
2olVm1lHicpveMAo4AUDRB,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4,77,62,3.90555
648BMGrt98kUbLo24A4vgj,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,4,66,62,4.091116666666666
2cFl7utlqyZjCXN1G5nRvA,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,4,65,62,4.492883333333333
43LjRHyyetSWnPpW7CWThG,0.547,0.636,11,-10.948,1,0.0314,0.0582,0.0,0.249,0.816,114.061,4,62,62,3.4833333333333334
2pAdtQuiEVGr7nOXGiv7t4,0.376,0.667,7,-7.407,1,0.0356,0.209,1.5e-06,0.317,0.844,108.177,4,61,62,3.886
3pecdrUzTZjaqrw6iCLTvd,0.66,0.806,2,-8.01,1,0.0324,0.00332,1.4e-05,0.0986,0.944,122.041,4,59,62,4.220883333333333
0mZNKyrUmsrlDRoYHWsyMu,0.672,0.897,2,-4.92,1,0.0541,0.0786,6.4e-06,0.389,0.777,110.289,4,59,62,3.530666666666667
1lr7QGyV5RohlODzAqnuZA,0.758,0.835,7,-5.454,1,0.04,0.0311,0.0103,0.0712,0.836,120.045,4,58,62,4.31445
0o4e5Tt4vorx2012FrGIjV,0.594,0.756,10,-8.82,1,0.0379,0.0316,0.000102,0.222,0.956,143.301,4,55,62,5.082
2yWf3FJLwB0ytfOpgqLoa2,0.651,0.861,2,-7.87,1,0.0611,0.0907,0.000206,0.329,0.709,110.292,4,51,62,4.763333333333334
1QxcWlk8PivolUaWcpAoNq,0.392,0.802,1,-4.014,0,0.0418,0.076,0.00908,0.0925,0.101,152.734,4,74,57,3.556216666666667
5cjaDxaXyRlxGgGjRlte7m,0.547,0.508,5,-6.301,0,0.0273,0.0151,0.00116,0.116,0.382,153.822,4,65,57,3.727783333333333
3KWQwppcl2EpUfbq3LXmt0,0.588,0.503,1,-12.58,1,0.0305,0.00143,0.187,0.417,0.395,95.734,4,56,57,4.55845
159xHPF9XxKuMWEsB9Pg5W,0.849,0.178,5,-14.839,0,0.0619,0.236,0.459,0.0756,0.317,135.335,4,51,57,3.97895
7cby7HBWWcjYUNOR2yUjiW,0.41,0.656,9,-6.97,1,0.0316,0.523,0.000342,0.103,0.0871,79.989,4,48,57,3.957333333333333
5UvLQncwvEGiRLn0xEZw45,0.582,0.791,0,-3.643,0,0.0427,0.0296,0.105,0.118,0.0422,174.01,4,62,63,4.045833333333333
507UUx311ghfFTMSuHUeyS,0.537,0.906,8,-1.167,0,0.0651,0.133,0.0187,0.319,0.504,173.898,4,65,63,3.5862
6qjgalreP33xyLiGuqKNdQ,0.473,0.954,8,-2.289,0,0.061,0.112,0.287,0.357,0.486,173.884,4,58,63,2.941666666666667
1vO6ncg0fPrxNwV9UEIip6,0.449,0.931,5,-3.88,0,0.0509,0.047,0.225,0.279,0.141,173.994,4,56,63,2.9926666666666666
1Qd3CUBmJMBOmapxPYY6pZ,0.502,0.352,2,-14.362,1,0.0276,0.437,5.84e-05,0.293,0.358,143.685,4,53,54,4.878216666666667
6dRAAG4sB71NAtVCHJep7s,0.468,0.851,11,-3.617,1,0.0398,0.000281,0.00483,0.0644,0.293,92.079,4,67,62,4.206
6sREV6MpLHTqcOmBK5mvYF,0.515,0.857,5,-4.582,1,0.0511,1.25e-05,0.0954,0.486,0.669,92.028,4,65,62,3.6426666666666665
0CD1Hybzpwc9Av6iRI2xjr,0.533,0.961,11,-3.32,0,0.0549,0.000602,0.000177,0.275,0.328,106.991,4,63,62,3.33
3tQ6LmYZeoJ4dwkZ3IGoSj,0.263,0.939,1,-4.648,1,0.0834,7.66e-05,0.000364,0.374,0.408,175.293,4,60,62,3.72955
1HCLtnqwwq2O8hyxSHMWfA,0.467,0.873,8,-4.941,1,0.0404,0.000119,0.00433,0.073,0.339,96.004,4,57,62,3.4633333333333334
3K8hcmiEnCiVFqqHoMMz4q,0.506,0.963,3,-3.805,1,0.0709,9.2e-05,0.000424,0.147,0.352,124.462,4,57,62,3.91645
0btB1fHGwvipD4IUmyh1vL,0.891,0.62,7,-7.463,1,0.244,0.139,1.61e-05,0.0805,0.404,98.094,4,64,63,3.408333333333333
4jGE3Ct8rgMZQgJshj5Bdp,0.858,0.798,1,-4.062,0,0.0648,0.313,3.89e-06,0.316,0.353,100.039,4,59,63,2.7842166666666666
2EzOnr5nMY6fO8OOEu19D1,0.539,0.707,9,-10.265,0,0.144,0.443,7.02e-06,0.11,0.356,102.062,4,54,63,3.88235
4U131kkXsYORtAu8rPSsPd,0.623,0.678,1,-5.452,0,0.243,0.285,0.0,0.172,0.781,175.682,4,53,63,3.54545
3JtRYW6aYGDVDIQvdGrZWt,0.717,0.747,9,-4.561,0,0.0737,0.112,1.18e-06,0.123,0.451,95.868,4,49,63,2.625
53hnQycSOPNhkIRyOSXw0I,0.628,0.587,1,-5.19,1,0.0891,0.359,0.0,0.0943,0.48,103.062,4,50,39,2.2912666666666666
67n5TKsG1DkWkrgcapsDHY,0.825,0.799,8,-4.596,0,0.0858,0.0373,0.0,0.0975,0.963,135.115,4,37,62,4.634883333333334
7H9avNUotybPsketiKW0Xm,0.871,0.733,6,-5.727,1,0.0612,0.0363,0.0491,0.0697,0.966,127.938,4,19,62,5.785783333333334
2dOVDarrXkPxQNLmS3B5Kr,0.645,0.754,2,-6.886,1,0.0663,0.0476,0.45,0.286,0.7,122.957,4,13,55,3.2520333333333333
4icXUQPpWW7gf693HxtfQY,0.786,0.66,0,-6.801,1,0.0575,0.0425,0.000631,0.0689,0.69,124.033,4,15,4,2.677416666666667
1Vn9Nax0nA141SuC1Swnxh,0.865,0.686,10,-6.202,1,0.0404,0.0492,0.00127,0.0758,0.961,134.112,4,14,62,6.798216666666667
3tJnbWqS87AaKjxHzfjpAK,0.715,0.939,9,-4.959,1,0.0401,0.252,0.0,0.102,0.9,127.971,4,10,67,4.2693
4d7N2lqEJMbQwVy1LCqhXv,0.731,0.392,2,-13.478,1,0.0385,0.564,0.0,0.0851,0.789,114.179,4,72,62,3.08245
1SugSbcbW78x4VAgixwiG0,0.727,0.716,2,-13.303,1,0.0398,0.154,2.49e-05,0.363,0.926,141.367,4,66,62,3.89445
1K7bwHdwsTjt9YiNmiib0P,0.715,0.782,1,-7.162,1,0.062,0.256,0.0,0.119,0.138,125.31,4,64,62,4.34645
55DQStH29qHXa29EgJa7fb,0.859,0.644,3,-13.961,0,0.0669,0.172,0.0,0.081,0.951,142.677,4,66,62,2.93555
5DUwHccvudaVW3Fq6pQIvm,0.575,0.877,0,-4.946,1,0.0455,0.063,0.0,0.137,0.775,76.857,4,63,62,2.91
7rN9wxpkoUoZG6hMaLUmFS,0.818,0.968,10,-5.865,1,0.0833,0.272,0.0,0.155,0.858,135.726,4,60,62,3.91245
4X1MR2Ny2pfNRDftM3Uxr7,0.818,0.508,1,-13.501,1,0.0438,0.433,0.000297,0.0864,0.947,143.778,4,58,62,2.66355
5PQMbZ5iPNEvOP3o7kbFKF,0.591,0.786,5,-4.858,1,0.0694,0.122,0.0,0.107,0.747,74.643,4,57,62,4.253783333333334
43hmOREdx5dfQqHVXdfxcd,0.597,0.528,8,-15.074,1,0.0452,0.25,0.0027,0.353,0.539,73.432,4,53,62,3.3611166666666668
4FnG8X0UANwF8Ifiy6h6gV,0.83,0.608,10,-13.203,1,0.0392,0.405,1.54e-05,0.0741,0.96,132.839,4,53,62,3.6566666666666654
2uX5f3x2cObov0iDAPln4o,0.486,0.633,9,-8.414,1,0.0365,0.176,0.0,0.312,0.669,162.158,4,71,63,3.18
29nNU80zu0vscbrvTi55mG,0.748,0.72,9,-7.774,1,0.0286,0.237,0.0,0.069,0.86,128.69,4,68,63,2.81355
0bM1z18RQpr61UuI1LemIK,0.444,0.414,2,-15.04,1,0.0325,0.163,2.07e-05,0.053,0.573,95.73,4,67,63,5.368216666666667
68SAQUzxfEW1eKxZvhDDEm,0.466,0.55,9,-9.517,1,0.0437,0.141,0.0,0.149,0.747,109.53,4,65,63,3.6331166666666665
6ZijsJ9Oh0xgOdY0O1xCWN,0.464,0.405,7,-12.538,1,0.033,0.208,1.1e-05,0.0611,0.514,95.852,4,61,63,3.94045
2KEu2z1f7TakR3KY4jGLzl,0.661,0.581,5,-9.67,1,0.032,0.423,0.0,0.11,0.863,91.11,4,60,63,3.005333333333333
2wJ9pb5Aj7v7yWUnLftFUt,0.48,0.797,7,-4.528,1,0.0567,0.204,0.0,0.067,0.438,92.849,4,56,35,3.645333333333333
7ayUFKiOyiiZBoQSoJOQhz,0.627,0.558,2,-6.339,1,0.0259,0.576,0.0,0.125,0.488,110.152,4,59,63,3.825783333333333
3qaSqrrevBrb84xl5JlptU,0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,4,71,61,4.957116666666667
6SXy02aTZU3ysoGUixYCz0,0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,4,68,61,4.5491166666666665
6JWddKPdqvDc2WkPEi9grC,0.508,0.826,1,-4.088,0,0.0405,0.018,0.0,0.28,0.404,120.854,4,65,61,3.4177833333333334
3U8UHbqKeR0jlkg8Qlwunr,0.328,0.726,3,-3.935,1,0.0312,0.0286,0.000643,0.167,0.21,134.639,4,61,61,4.623116666666666
0RtIyGCAp35Hk2WYiTRHnH,0.459,0.925,10,-2.415,1,0.0442,0.0471,0.0,0.133,0.826,148.054,4,58,61,3.672
5aMP1dGGZqzQjZlrBS8nBx,0.502,0.877,7,-3.551,0,0.0354,0.0103,0.000253,0.149,0.632,126.033,4,56,61,3.828
1db3SIEE43i16Vb17JpoMh,0.299,0.814,7,-4.263,1,0.0564,0.0944,0.0,0.177,0.525,109.329,4,56,61,3.048216666666667
1gLVsT8unGZfx1G6DGJyp2,0.514,0.569,7,-8.971,0,0.0288,0.589,1.52e-06,0.0956,0.151,120.137,4,52,61,4.290883333333333
29FQEJUtBAnxWEkux39d7I,0.484,0.554,4,-7.064,0,0.0324,0.513,0.00207,0.0533,0.235,121.619,4,71,60,6.85645
0qHeP8zt2WWef7EWCs1ECj,0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,4,65,60,6.176216666666667
7zecUVb4DCwf42vcv3fcbP,0.813,0.229,0,-16.208,1,0.0737,0.573,0.158,0.0718,0.288,116.049,4,58,60,6.34355
3Ybl3DyPcWsz5ZCliEo3l1,0.318,0.412,7,-10.364,1,0.0303,0.271,0.0,0.0959,0.125,142.287,4,50,60,5.235783333333333
7hIs33FGOXKSNu9LhQ9LKB,0.578,0.477,0,-9.499,1,0.0343,0.718,0.000181,0.181,0.766,118.916,4,52,60,3.231333333333333
1wGNjZQoO4Ac5zotF3aZTb,0.675,0.733,9,-5.341,0,0.0361,0.106,1.33e-06,0.323,0.754,116.049,4,71,63,4.463783333333334
6ftHPJyEHGqMaml3ZEwPm1,0.482,0.786,9,-4.166,0,0.0343,0.0355,0.0,0.0472,0.783,107.836,4,71,63,3.9412
6hBfF54vgIAdtb5kbbvt75,0.483,0.891,6,-4.813,0,0.0304,0.0693,0.00122,0.0826,0.82,136.703,4,62,63,4.76845
3hkX3WJXFykBE9ZlaBTWkQ,0.514,0.746,9,-6.082,1,0.0264,0.000836,0.000693,0.107,0.687,138.07,4,60,63,3.631783333333333
1ToDgrH9HTOkxRD6irXDD4,0.498,0.891,5,-3.983,1,0.0375,0.2,0.000567,0.2,0.384,90.018,4,59,63,4.44245
4YtvPDN9v12yXIwRdGWXYz,0.364,0.812,5,-4.31,1,0.0301,0.00172,5.27e-06,0.182,0.697,157.355,4,58,63,5.860716666666667
56ZuPaIa3XjagOfzRDmMBV,0.625,0.845,2,-5.379,0,0.0326,0.358,0.0,0.0985,0.912,111.885,4,57,63,3.89445
1biGLgU3ws2Z9S4iCMLoDx,0.675,0.362,2,-13.254,1,0.0299,0.000506,0.43,0.134,0.383,116.98,4,62,55,1.4371166666666666
3xwIAsYcyfte7VLi8fzVkk,0.568,0.408,11,-15.212,1,0.0345,0.219,0.00508,0.135,0.429,115.035,4,59,55,1.59645
7k6IzwMGpxnRghE7YosnXT,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,4,79,63,3.20355
4v5kAh2wWyCSuKuhMJK8u6,0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.372,0.675,105.272,4,76,63,3.677333333333333
74r0nwfhQyQ5vPYjDoEuve,0.819,0.506,1,-4.965,1,0.0479,0.376,0.0,0.0945,0.608,99.971,4,43,63,4.7991166666666665
598UYsme1D5MkXHDXf4j6h,0.691,0.875,6,-4.837,0,0.124,0.0428,0.0,0.144,0.534,111.345,4,50,63,4.2917
2Gb3ADUtL6eCribC2T7gqX,0.835,0.806,1,-5.73,1,0.0504,0.0437,0.000807,0.142,0.392,108.974,4,50,86,4.148883333333333
5YapFTzK50sdZcM6rWuL9M,0.856,0.421,6,-5.584,0,0.157,0.0743,0.0,0.049,0.728,140.006,4,45,63,4.116666666666666
55eBqWmsrK6v5GmuJmVXWk,0.577,0.723,1,-8.761,1,0.105,0.000797,0.000682,0.0961,0.835,101.992,4,41,63,2.478883333333333
6TC1Ju1swlkIRl8fLG4Iar,0.758,0.725,8,-4.8,0,0.0385,0.0817,0.0,0.202,0.708,99.919,4,42,63,3.247216666666666
3qctHDUP0kCYj0kUGVQcIP,0.73,0.628,5,-5.104,0,0.0861,0.165,0.0,0.154,0.374,141.052,4,40,63,2.878316666666666
5WHoJSG9bkSJfVlyf3PrqO,0.683,0.542,5,-13.131,0,0.0501,0.275,0.00876,0.176,0.464,119.004,4,42,62,4.8802
0qjuyXWrksQxIRntqz9ZJV,0.443,0.507,7,-5.807,1,0.0268,0.596,0.00152,0.126,0.258,136.126,4,69,62,4.273116666666667
7er7WofjVw4QwPAyxH39jH,0.539,0.673,7,-5.872,0,0.0315,0.619,0.0,0.113,0.19,141.829,4,71,62,3.9566666666666666
3vN8A1HfOcytUpCiEm2qqI,0.619,0.687,9,-3.57,1,0.0292,0.344,0.0,0.104,0.72,127.927,4,69,62,2.99245
1OQyfW04HtxbKJykjlG3wD,0.521,0.875,2,-3.813,1,0.047,0.504,0.000343,0.357,0.468,79.981,4,66,62,3.532216666666667
4br3AKyFfsCxH6B1KgA5fd,0.474,0.362,5,-8.652,1,0.0279,0.759,0.0,0.0971,0.26,79.259,4,58,62,3.962066666666667
7DYQu1YIeFbQtBXBEOLfC5,0.552,0.636,9,-5.726,0,0.0274,0.608,0.0,0.162,0.275,139.972,4,65,62,4.13445
2gTg860d3Ju5ZbmkVVjukZ,0.591,0.664,0,-4.396,1,0.0259,0.521,0.0,0.113,0.67,110.026,4,59,62,3.791333333333333
