track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,duration_min,labels
5SMvWDpgBbpqlpjJ0tWteJ,0.541,0.892,2,-5.157,1,0.0508,0.00189,8.33e-06,0.122,0.787,98.041,4,2.2142833333333334,2
0NDeR1vbxeOXeYLSqgMSmj,0.643,0.787,9,-3.81,1,0.042,0.08,0.0,0.138,0.447,106.954,4,2.4219833333333334,1
6lVjJeDC8pJVU3F1e2Ceee,0.542,0.934,6,-2.416,1,0.0774,0.000178,2.09e-05,0.519,0.499,133.997,4,3.857583333333333,2
0TG5Ku40ypqfx4fXZFdvKD,0.63,0.48,7,-9.675,1,0.0478,0.16,0.0,0.082,0.694,139.925,4,1.8877833333333327,1
6Ii8B9bWP0YrOT0zNAOC4X,0.435,0.807,1,-7.153,0,0.0918,0.00164,0.0,0.423,0.396,179.934,4,2.8906,2
6wHAia5arr9vaK86b9QkjF,0.532,0.706,1,-7.104,1,0.0294,0.00144,0.0166,0.273,0.238,130.131,4,3.376916666666667,0
0wUF8OqeLQCDdq8pwhcFCI,0.502,0.989,3,-2.497,0,0.11,0.00326,0.617,0.155,0.793,173.038,4,3.329483333333333,2
68a6Za1telFLwWWhJk3hES,0.586,0.9,8,-8.736,1,0.046,0.0016,0.255,0.0481,0.331,106.901,4,3.47415,1
3H3PvxocdT8Vyx5Ml70Atj,0.436,0.658,7,-5.393,1,0.0324,0.00229,0.000263,0.101,0.589,180.096,4,3.3269333333333333,1
62cssit5GcwOEBgXvpTvyq,0.388,0.964,0,-5.107,0,0.138,0.000228,0.00344,0.194,0.54,166.034,4,4.182883333333334,2
3GJoKNcKApwxQXOOlXmeND,0.535,0.869,1,-5.173,1,0.0403,1.22e-05,0.0131,0.0984,0.324,140.034,4,4.519783333333334,2
3dqbaFITqF6y0P30lKu0Hy,0.573,0.623,7,-7.174,1,0.0267,0.0477,0.0,0.0581,0.764,129.543,4,3.4531,1
0NA7ejYBMTXRyNV06fY4fB,0.476,0.941,5,-3.396,1,0.0646,0.00071,0.0,0.0561,0.655,74.995,4,3.3366666666666664,2
18snSEztQQ7nzVDb8Zhmrv,0.46,0.659,4,-6.304,1,0.0261,0.0197,0.000703,0.296,0.632,91.975,4,2.9038666666666666,0
31i6YjSZAFiGbIheHDTG6y,0.644,0.378,9,-9.69,0,0.0316,0.488,0.000241,0.326,0.362,79.971,4,3.294,0
78lnpNHocq1RWd6Swa0LaV,0.467,0.702,9,-10.78,1,0.0989,0.18,0.0,0.423,0.724,180.157,4,3.2666666666666666,1
7iU62zMpAvvCdxqJmkyvPO,0.577,0.883,0,-4.605,1,0.0747,0.0316,0.0,0.358,0.548,94.979,4,3.191666666666667,1
6NKIsTkr9nwJidNUQVjm98,0.443,0.5,9,-9.986,0,0.0281,0.0329,0.0247,0.0925,0.18,144.013,4,6.486116666666667,0
59GmAa7rQRfTzaFOtPQv7y,0.631,0.592,4,-7.727,0,0.0288,0.671,0.0512,0.11,0.34,120.003,4,4.637783333333333,0
4pAV69Ly6DH4AqsbAogIsq,0.588,0.7,9,-10.488,0,0.0532,0.456,0.0108,0.0868,0.122,140.147,4,3.629983333333333,0
2waasmMAUA0yyELdx1utvN,0.559,0.831,3,-8.525,1,0.0473,0.0362,0.0188,0.415,0.458,110.38,4,4.092,1
0RRlUhMDUmq1MOZbxe4vaR,0.768,0.673,11,-9.657,0,0.105,0.000272,0.0545,0.0979,0.513,99.012,4,3.191666666666667,2
3WXg4A8MfN7cnLXkElEzXT,0.65,0.378,8,-18.156,0,0.0512,0.317,0.0,0.173,0.834,124.075,4,2.7108,0
2uUwSc0imKW86MYbkdIzF4,0.501,0.738,1,-8.761,1,0.0316,0.0666,0.000719,0.0946,0.421,82.543,4,3.36715,1
3GmDHtfNxEdK8cLBTUe6BR,0.255,0.734,5,-6.277,1,0.0672,0.000195,0.0,0.0824,0.183,142.921,4,3.389333333333333,2
41fnn31UMbd29sPWwgXPqL,0.482,0.4,9,-9.691,0,0.029,0.0204,0.0722,0.141,0.0746,115.075,4,4.8087,0
6JP6vYtTShFbdlYkfMwKel,0.499,0.608,4,-9.865,0,0.0281,0.142,0.235,0.0901,0.0955,113.062,4,4.83185,0
58Gatal563IEFqOnWaBI5A,0.467,0.827,2,-4.876,0,0.0486,0.000262,0.0,0.1,0.499,136.112,4,3.0083333333333333,2
5mV8xt0MshmiZcyVE84bdw,0.5,0.863,4,-5.09,1,0.031,0.00214,0.244,0.132,0.462,125.094,4,4.459783333333333,2
5G14ZvXotUOthzZEWxKs7i,0.606,0.325,3,-12.508,1,0.0259,0.816,0.623,0.135,0.277,75.001,4,4.713816666666666,0
66Q43IqfBKE9WB4BGOrWk7,0.59,0.982,6,-3.436,0,0.0621,8.64e-05,0.151,0.231,0.548,115.045,4,3.0815166666666665,2
076rAn9TM6beH5FCxvlXbq,0.479,0.768,10,-7.99,1,0.0598,0.0415,0.000111,0.159,0.232,95.961,4,3.66,1
6Nlk0rdNxTuKWl3RTXnV4J,0.253,0.52,10,-15.051,0,0.034,0.00756,0.759,0.206,0.182,129.996,4,7.0,0
67PhCWzUWO6AB63V3cp9gw,0.402,0.947,5,-5.89,1,0.0373,0.00132,0.00169,0.0766,0.918,179.064,4,2.514666666666667,2
7pDsEOJG0XfSxB1TyQrJO1,0.682,0.789,4,-5.295,1,0.0341,0.0809,4.66e-05,0.348,0.969,157.025,4,3.544383333333333,1
72g878VeiQC29bHQE1PWP1,0.452,0.912,11,-5.176,1,0.132,0.00642,0.0,0.105,0.552,169.931,4,2.91765,2
4p9PfoODhVDLWO8S8kMxeT,0.504,0.911,8,-4.051,1,0.0737,0.000114,0.00112,0.268,0.608,170.095,4,3.3404333333333334,2
6tmDsUnNy7V8idKatLi01O,0.484,0.659,4,-5.449,0,0.0382,0.299,0.000974,0.291,0.171,97.993,4,4.352266666666667,0
24H6fSEoEs6B201Oacliae,0.514,0.889,4,-4.026,0,0.0346,0.0028,7.14e-05,0.0792,0.249,143.923,4,2.3472166666666667,2
5s8jOuNCa6HxFrM7gNy1Rs,0.488,0.812,2,-4.699,1,0.0289,0.000173,0.0342,0.159,0.436,93.01,4,4.472666666666667,0
2SkTv1WTVhiDVGM1jaVZhk,0.524,0.963,0,-4.09,0,0.208,3.7e-05,0.00277,0.145,0.286,140.051,4,3.5009,2
23UbnCQj7BvKcdGFiZuiL5,0.411,0.882,9,-7.1,1,0.0496,6.33e-05,1.92e-06,0.121,0.684,159.903,4,2.550583333333333,2
0uFdKRYEUNYsy1NWyn0r2V,0.456,0.913,4,-6.714,1,0.0631,0.000269,0.035,0.118,0.304,143.919,4,5.24935,2
0tqvsNBZuLdyBRUkp53fwc,0.475,0.836,2,-7.481,1,0.048,0.00696,1.5e-05,0.0921,0.709,75.99,4,4.3880333333333335,2
3j0wS9m68UEhu1TFczjSyg,0.407,0.403,6,-10.236,1,0.0263,0.275,4.37e-06,0.0903,0.116,154.064,4,3.583333333333333,0
0T4A6xMDoIZMpQsWb0byMO,0.557,0.698,0,-8.699,1,0.0296,0.0364,0.269,0.146,0.714,108.92,4,3.619233333333333,1
0wBPY2ahucy64tlw50uzJs,0.493,0.829,4,-5.617,0,0.0327,1.58e-05,0.109,0.167,0.241,137.513,4,3.9404333333333335,0
6faZ38ERnMiVP37IeSgzi1,0.26,0.769,10,-11.608,0,0.0388,2.31e-05,9.18e-05,0.143,0.238,174.788,4,3.2383333333333333,2
3CSS3CRImdGqaXdPVcOvvP,0.474,0.906,0,-5.126,1,0.0435,0.00933,0.0,0.324,0.639,75.016,4,3.42,2
2JxwPzVa3kZGZLG7vBYK1l,0.653,0.699,5,-5.889,0,0.0551,0.0156,2.14e-05,0.0472,0.869,139.939,4,3.579466666666667,1
4aiIhqasuWGNt5bbgHijJk,0.756,0.7,0,-6.728,1,0.0632,0.297,0.0,0.0282,0.911,124.013,4,2.747983333333333,1
4Qa86N21KmM5CtYEAYJa1d,0.499,0.94,11,-5.022,0,0.0523,0.0073,0.000674,0.108,0.355,140.0,4,4.487,2
5YiJhBvbFVg0Q1Sz6RLO3J,0.436,0.689,6,-5.321,1,0.0317,0.0723,0.0,0.337,0.307,132.101,4,5.909216666666667,1
1UqxSrprLJ04MCXGkBtq3n,0.511,0.514,6,-7.132,1,0.0278,0.0105,0.0738,0.142,0.369,80.019,4,3.9982166666666665,0
2nJhyWzR0E8sVSqjkzXrkG,0.551,0.837,0,-3.996,1,0.0306,0.143,0.00063,0.127,0.769,120.981,4,3.8693333333333335,1
53Wg7SMsmTwwkRrVd6Hc3p,0.44,0.376,1,-12.367,1,0.0728,0.114,8.65e-06,0.13,0.246,144.781,4,3.9464166666666665,0
1fr92Vupmcs2vgLMFVQ7rd,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,4,4.298666666666667,2
2takcwOaAZWiXQijPHIx7B,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,4,3.9506666666666654,2
4pkFvX3AkuiSGPkv8gMlks,0.43,0.971,6,-3.91,1,0.0672,0.000639,0.0,0.107,0.294,96.235,4,4.07045,2
2DtPEKs3Pj7E06EoWW4vw8,0.492,0.59,5,-4.593,0,0.0239,0.225,2.79e-05,0.0973,0.124,91.018,4,4.38245,0
6uGQKWdjmKvgH1QdDCcM8N,0.767,0.599,10,-5.176,0,0.0404,0.00436,0.0381,0.0714,0.788,137.035,4,2.866216666666667,2
17xGX76BVzLRSbpYteAGR4,0.501,0.407,4,-6.947,1,0.0301,0.633,0.000198,0.0918,0.0922,74.937,4,4.633333333333334,0
61aknBuKtpMGJOxbZTOnlc,0.451,0.682,2,-5.295,0,0.029,0.205,0.0,0.175,0.254,139.913,4,3.72555,0
6IVlHRrjTKep5SS9kbcpTa,0.522,0.827,7,-4.145,1,0.0283,0.0018,6.8e-06,0.0818,0.335,131.691,4,3.479783333333333,0
2VrJMuLt2m9HbifGrKWHqk,0.238,0.932,4,-5.809,1,0.0912,0.00326,0.298,0.114,0.186,150.899,4,6.05445,2
3PbHle8KhJp6GuO1jLdEmQ,0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,4,4.431783333333334,0
0uLhNT7UIH3nZCCDZd3OBl,0.451,0.973,8,-2.611,1,0.0514,0.00428,7.36e-06,0.0924,0.628,151.885,4,3.764666666666667,2
40K2X5CXs7CkCJmWctOMOY,0.485,0.834,4,-4.851,1,0.0363,0.0453,1.01e-06,0.138,0.277,89.754,4,4.040883333333333,2
3nqqDo8CcCLke3ZoTgiOKf,0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,4,4.022883333333334,1
1MaqkdFNIKPdpQGDzme5ss,0.521,0.702,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976,4,4.047333333333333,0
3peT1fbeY1yF7qO4e7pjvM,0.479,0.763,2,-4.246,1,0.0535,0.119,0.0,0.111,0.563,174.826,4,3.505116666666667,1
2EVNYzHWebyLvKxPX6Ozt8,0.429,0.565,6,-7.274,1,0.025,0.0142,3.72e-06,0.101,0.192,85.716,4,4.513333333333334,0
2WZyfujzMweFLnozyUJBkW,0.404,0.571,0,-5.069,1,0.0303,0.182,2.08e-05,0.129,0.29,147.01,4,4.098883333333333,0
3mZkbmFnEpUCwFdoKHvOBL,0.362,0.835,9,-2.826,0,0.0439,0.0737,0.0,0.166,0.264,161.946,4,4.17555,2
37LNThlFJaNmi9SeLrv8H6,0.654,0.469,1,-6.141,1,0.0308,0.627,0.0,0.119,0.698,144.117,4,3.770883333333333,1
0jdeV5dSB3kUBRqe1xQJbh,0.598,0.4,6,-10.054,1,0.0241,0.459,0.0,0.151,0.369,96.938,4,3.3924333333333334,0
6Vi6gx8IMRXORPx8fPd2YJ,0.695,0.599,1,-6.394,1,0.0317,0.117,0.0,0.118,0.187,123.949,4,4.06845,1
7rnVqrry9xf1BbQiJXCJU6,0.562,0.63,1,-5.679,0,0.0317,0.314,0.0,0.146,0.281,107.932,4,3.707783333333333,1
4rIEkt9wgcmoIJtiRcvtNX,0.688,0.538,10,-7.608,1,0.0292,0.504,0.0,0.111,0.27,119.998,4,4.283783333333333,1
0alkqsGIIxx3OT9aLMN1IK,0.489,0.923,4,-6.549,0,0.045,0.0124,0.0,0.088,0.652,155.827,4,3.7586666666666666,2
3JtRSUOj7wSAXFG76T89v8,0.565,0.429,9,-9.196,1,0.0261,0.157,0.0,0.13,0.266,95.701,4,4.374883333333333,0
2fnMKNqdGCf78E12681NRG,0.537,0.67,11,-7.043,1,0.0284,0.0584,0.0,0.153,0.437,78.648,4,4.0633333333333335,1
4Rp7gvGG1eL6T5GMymi0qW,0.576,0.767,9,-8.309,1,0.0296,0.0733,0.0,0.0323,0.69,124.346,4,3.822666666666666,1
2FNQRacMzVOwUrrvuCJz7t,0.546,0.802,9,-5.771,1,0.0405,0.00457,0.0,0.0996,0.352,118.536,4,3.913116666666667,2
4SwcSQIRh7M1dmzyYgCAHs,0.536,0.475,5,-6.154,1,0.0287,0.543,0.0,0.174,0.299,133.879,4,3.89555,0
51wY0UUZUUeyaIdAfTQCfE,0.537,0.832,7,-8.006,1,0.0273,0.00218,0.0821,0.0846,0.69,134.721,4,3.88445,0
29xCdjplmyxsu3ng1Vz6T5,0.642,0.699,1,-9.468,0,0.0267,0.00837,0.0217,0.0518,0.834,122.718,4,3.862666666666666,1
408wX8Z2gyWBS9q0Et9WuB,0.486,0.804,3,-4.527,1,0.0454,0.0151,2.89e-05,0.1,0.235,94.026,4,3.11445,2
6MHe1z6fNw8AhJqXkjtJK8,0.452,0.527,6,-7.589,1,0.0308,0.399,1.25e-06,0.192,0.23,142.275,4,3.7717833333333335,0
1u0l8zWpQeMYStFkc2mLD7,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,4,3.58045,2
4x3381mYJqptPqT6OKUfmu,0.426,0.881,4,-4.526,1,0.0404,0.00573,0.0693,0.389,0.259,139.986,4,4.13155,2
7lABwF6gabjOLifJFuAaKi,0.486,0.657,3,-8.331,0,0.03,0.26,0.453,0.176,0.0897,107.979,4,5.168666666666667,0
3xsCmV65tYc8U5bPAIXH32,0.503,0.69,0,-10.615,1,0.0338,0.091,0.754,0.241,0.657,96.997,4,4.18775,0
0svsrLSmjkRMSbToQ4SNSb,0.56,0.703,3,-10.538,0,0.0315,0.199,0.672,0.0951,0.64,132.963,4,5.547433333333333,0
2zHTg5sylSRQ9Ng6D4JbC2,0.468,0.753,9,-8.553,1,0.0309,3.42e-05,0.628,0.0977,0.646,134.968,4,2.13,2
1h11xAce2EKku7krhK50OR,0.641,0.667,11,-9.873,0,0.0377,0.285,0.78,0.345,0.569,131.76,4,1.8513,1
03gKdAQAswBo7v4p8F1An4,0.723,0.703,0,-9.495,1,0.0318,0.0272,0.313,0.0979,0.767,129.725,4,5.153116666666667,1
2qDihvuh1YaR20o9JXtDja,0.51,0.436,9,-13.457,1,0.0296,0.0901,0.783,0.44,0.652,142.638,4,3.498883333333333,0
4YaJSUvzTUwRSgzfVT7R52,0.605,0.755,9,-8.846,1,0.0503,0.000277,0.766,0.202,0.727,120.008,4,4.066583333333333,2
7reiPmW6alZnVnMMa355S2,0.529,0.757,7,-7.328,1,0.0283,0.072,0.824,0.428,0.162,139.989,4,3.5845666666666665,0
0cYXcyMl0S9WoBBsJVpbdt,0.503,0.681,7,-9.251,0,0.0282,0.0107,0.789,0.0762,0.512,105.018,4,5.223783333333333,0
5v98XLkj6tkKy0D06umqDe,0.657,0.791,9,-5.996,0,0.0278,0.0205,0.298,0.101,0.783,116.329,4,3.47,1
7DK2tm6ymZfDIlxe14AU5V,0.413,0.691,11,-6.675,0,0.0331,0.0001,0.778,0.106,0.309,127.991,4,5.412883333333333,0
4Pw3S5gy0boT525TsvhlSB,0.431,0.731,0,-6.397,1,0.0264,0.181,0.0644,0.0814,0.728,105.279,4,3.92555,0
0QonlhhPgzoUr2BbIY4SYk,0.433,0.835,0,-5.864,0,0.0657,0.0368,0.822,0.101,0.566,88.01,4,3.658333333333333,2
2vuUoLSqQBZDtF6vWdTNl8,0.541,0.893,8,-8.842,1,0.0453,0.0694,0.821,0.114,0.535,122.668,4,5.8526,1
0Y9mhWct3mUFYJxHGEyDWu,0.616,0.653,10,-10.912,1,0.0352,0.0684,0.826,0.164,0.443,111.003,4,4.266666666666667,0
5X8AF6TjUCp1iX1EcIzY9X,0.606,0.915,2,-8.909,1,0.0698,0.00503,0.725,0.0918,0.894,120.215,4,2.7857833333333333,2
4w0PH6Yogo1YPXYFrESnQB,0.783,0.42,0,-13.321,1,0.0383,0.00542,0.723,0.0561,0.355,112.703,4,5.047266666666666,1
4Y2W4zKa3q72ztbkA0r8Va,0.322,0.615,11,-10.774,1,0.0427,0.507,0.819,0.0677,0.0361,167.95,4,5.003116666666667,0
3h0JIxFoQQmO1vHYVA1UsA,0.572,0.724,10,-8.007,1,0.0317,0.0359,0.394,0.133,0.732,132.002,4,3.04045,1
7HcFmd2Ufe0WNdMposLE3A,0.667,0.546,5,-10.991,0,0.0347,0.0831,0.81,0.175,0.591,93.992,4,3.897783333333333,0
3M5BbGhVt5QssJsif7yOF2,0.475,0.914,2,-9.05,1,0.0327,0.000143,0.784,0.084,0.918,142.115,4,2.859066666666666,2
6MR6vAZA5XzxYbbjcu8kWk,0.729,0.196,0,-12.285,1,0.0391,0.636,0.762,0.124,0.419,118.808,4,5.914,0
3h1Fw4W2Z5fUmZsAgleApV,0.547,0.595,6,-13.688,1,0.0284,0.709,0.823,0.121,0.0759,104.978,4,3.9619,0
683mwxOizslObemAVOmvH4,0.274,0.293,10,-18.806,1,0.0345,0.0135,0.501,0.224,0.0524,150.19,4,3.0531166666666665,3
7sVWkgtDEO7UqbDHq2bUCo,0.332,0.846,6,-7.966,1,0.0679,0.0532,0.0,0.0752,0.294,149.239,4,4.43155,2
0ealRJfQPmf2bkDcWr8mls,0.286,0.732,4,-6.817,1,0.0587,0.306,0.00299,0.117,0.493,171.712,4,4.248666666666667,0
6a7IsWdt2DwfB6irqsqkpf,0.556,0.672,0,-5.469,1,0.0305,0.121,2.77e-06,0.38,0.43,146.438,4,4.378216666666667,0
1ycpU8beNm9bXKvy7s25Jl,0.768,0.312,7,-8.268,1,0.034,0.865,1.09e-05,0.0963,0.633,113.469,4,4.047116666666667,0
4N0XG7hGoVnUKI2kuRGN1u,0.432,0.563,2,-8.807,1,0.0309,0.0877,0.000355,0.294,0.397,136.172,4,4.68245,1
3BqsUeCJGuMijPts9ynOzy,0.576,0.697,2,-8.909,1,0.0477,0.0548,5.43e-05,0.073,0.734,104.841,4,5.968883333333333,1
0yE7OAWy0Ww9WKfZhLEoME,0.485,0.503,0,-8.795,0,0.0372,0.343,0.000218,0.247,0.471,79.497,4,3.658216666666666,0
47GR70D0iNHAH8yClTEPiL,0.529,0.926,1,-4.561,1,0.0388,0.0346,0.0,0.125,0.461,135.619,4,3.18755,2
4b8WHzIlHN33VyJwccBlIc,0.77,0.801,11,-8.479,1,0.0392,0.172,8.57e-06,0.0306,0.972,127.012,4,5.48155,1
4B3UHhdjB6dkOtjalFQREm,0.505,0.836,2,-6.197,1,0.0389,0.00963,0.0,0.161,0.684,146.108,4,4.6546666666666665,2
60NVHAUukGggCMUvqbRQE1,0.644,0.719,4,-7.028,0,0.0253,0.176,1.47e-05,0.127,0.77,105.0,4,4.254666666666667,1
1NzsHeHZafk2Gg87YrJt20,0.684,0.425,2,-8.59,1,0.0233,0.302,0.0159,0.0836,0.559,97.08,4,3.92805,0
3vkxW6x6VSr2q7D2mYlTDc,0.443,0.803,11,-8.755,1,0.101,0.0639,0.0,0.287,0.546,110.604,4,4.202883333333333,2
2S80c51YXgJQhkhX603fMA,0.853,0.455,1,-9.589,1,0.0372,0.305,0.00329,0.125,0.522,118.32,4,4.454883333333333,0
1JC4niMbshPlor1BPagn2L,0.582,0.492,3,-7.448,1,0.0248,0.581,1.48e-06,0.137,0.429,76.251,4,5.41155,0
0oSpCoA0I9wg2UAKT4XGTX,0.484,0.839,1,-5.509,1,0.0315,0.104,0.0,0.114,0.784,139.952,4,3.9351166666666666,1
6ppQ4GJYN9PSp6MJkvkU18,0.617,0.42,4,-9.303,0,0.0365,0.164,0.0436,0.11,0.193,164.535,4,4.465333333333334,0
4shTcOzmFKyGg52KE72nCz,0.624,0.608,2,-7.459,1,0.0285,0.126,1.08e-05,0.139,0.438,125.061,4,5.105333333333333,1
7sW3f7PqDV7BQ7qqeVBJIA,0.662,0.546,2,-5.868,1,0.0288,0.204,2.82e-06,0.12,0.196,115.053,4,4.459333333333333,1
0vPh7JgeRfhsuVnDx3CGU2,0.605,0.666,7,-5.885,1,0.0267,0.0912,1.42e-06,0.0807,0.539,82.232,4,5.240883333333334,1
58hScqCEO9mK8Fgxg4Ck7i,0.623,0.393,2,-9.557,1,0.0272,0.708,0.0,0.106,0.269,115.553,4,3.904433333333333,0
3zuJmBQozBPx6KRlfCNUPQ,0.353,0.316,2,-8.324,1,0.0284,0.0922,2.06e-05,0.0768,0.316,173.887,4,4.104666666666667,0
4lEuGfkju3qDWHgn8inAZ9,0.396,0.343,8,-12.69,1,0.0389,0.357,5.04e-05,0.158,0.338,135.486,4,5.133333333333334,0
2PfPA4V1DLEckT62hZbyzy,0.51,0.81,6,-7.658,1,0.0641,0.212,1.52e-06,0.151,0.558,136.461,4,4.294666666666667,1
14rEb6DAjSUIk1TwvqfRDf,0.493,0.602,3,-10.075,1,0.0314,0.659,0.0,0.097,0.895,181.169,4,4.2,1
3YiTrKWNORIL0dZe0v2F92,0.492,0.434,1,-11.223,0,0.0274,0.335,1.28e-06,0.31,0.155,81.366,4,3.566666666666667,0
2W0aqrYgFyl7LyXP2RqGgG,0.385,0.903,0,-4.613,1,0.114,0.00908,5.48e-06,0.47,0.301,144.212,4,3.4402166666666667,2
6SqCXeBnxx1iSa5AFdesUM,0.519,0.894,7,-6.554,1,0.125,0.409,0.0,0.442,0.885,164.532,4,3.430883333333333,1
1rOAnW7y7kwlCM6eZLCFS5,0.354,0.717,7,-6.48,1,0.0738,0.402,0.0,0.201,0.516,153.599,4,4.72355,1
3eJcSnSvTAa5gZVzycT7G0,0.547,0.548,9,-6.956,1,0.0351,0.168,0.0,0.122,0.291,77.015,4,4.243783333333333,0
2OqQDFY4MgzkAoAZ67CscA,0.493,0.515,9,-6.551,1,0.0232,0.468,1.27e-05,0.0873,0.334,79.987,4,4.060883333333333,0
205HKpXEVef87c2rDx4uJm,0.747,0.568,1,-6.923,0,0.0464,0.0938,4.8e-05,0.0835,0.751,127.939,4,3.68755,1
2aoW8n4DHF23y9BINksrVW,0.515,0.829,9,-5.709,1,0.0383,0.023,0.0,0.114,0.804,93.663,4,3.8397833333333335,2
4Vh0QKtJwLwsJfgCl9NW0Z,0.601,0.598,4,-6.254,1,0.0267,0.105,0.0,0.14,0.469,96.088,4,5.266883333333333,1
64vIs3QieeCKFZ77yTXvhV,0.487,0.549,2,-9.115,1,0.028,0.0991,0.0,0.295,0.268,171.891,4,4.504883333333333,1
2wM7hjeO69ca2EjJMRyx8q,0.636,0.518,7,-9.165,1,0.0428,0.0698,1.11e-05,0.0882,0.702,74.192,4,4.577116666666667,1
2bdRGO2GIiyP5WUfcRh8WL,0.698,0.771,7,-6.516,1,0.0424,0.0271,2.12e-05,0.167,0.706,100.626,4,4.81955,1
6Pdjal5UmVNsjaMB5Jnmke,0.57,0.801,9,-7.267,1,0.0941,0.189,0.00898,0.069,0.973,147.37,4,4.39155,1
0fA14N5JCC1JybvGroSxJC,0.711,0.951,8,-2.606,1,0.0265,0.0271,0.145,0.106,0.908,103.959,4,3.952,1
1y2gtD8XSBT3tDDlacWKqr,0.607,0.691,2,-6.578,1,0.0322,0.118,0.000494,0.0979,0.843,81.749,4,3.67445,1
4zyYzvQHMgp9GBB5kRV4Yp,0.804,0.566,7,-15.008,1,0.175,0.535,0.0,0.345,0.918,95.928,4,3.51645,1
7GWk4Sat9MZA34TNFEDbzS,0.739,0.426,9,-16.403,1,0.0774,0.0753,1.28e-05,0.0988,0.731,95.993,4,4.766666666666667,1
1Sbl2huF24dVleiJSHgQjT,0.508,0.824,1,-9.924,1,0.119,0.555,0.0,0.14,0.608,161.384,4,4.453783333333333,1
7kVxCE4d8cqfTg5g3xC1BT,0.446,0.239,7,-16.98,1,0.0362,0.805,0.0,0.0956,0.165,143.642,4,4.618216666666667,0
4AFER4jAsRXchY2SdMcRSp,0.61,0.72,9,-9.525,1,0.0407,0.0912,5.36e-06,0.155,0.775,144.013,4,3.5291166666666665,1
7gMgPpuKn7pq7V39wLwGec,0.771,0.778,7,-7.698,1,0.0309,0.0962,1.13e-05,0.0306,0.983,134.32,4,2.9516333333333336,1
461uPGkMjegxygwfGdEePf,0.649,0.75,4,-5.466,1,0.0457,0.0158,0.0,0.269,0.822,131.846,4,4.80175,1
6bz8HLFjdC8vjjsIkXVsZ6,0.653,0.369,7,-11.107,1,0.0289,0.867,0.0,0.0796,0.527,137.213,4,4.78445,0
475d1WSwrJB0NKePvMJnXv,0.545,0.832,9,-6.167,0,0.0384,0.00535,8.89e-05,0.243,0.504,136.498,4,4.266233333333333,2
24Foq33ZLIjOv59Q2MRZJN,0.522,0.911,11,-6.677,1,0.0458,0.0165,0.0741,0.069,0.389,138.226,4,3.4904,2
6F4kIwgUAFU87bqpga91TR,0.526,0.526,9,-6.287,1,0.0253,0.702,0.0,0.0738,0.248,140.557,4,3.278216666666667,0
0SXASazFDcMabUee9uP9TL,0.407,0.467,2,-9.265,1,0.0266,0.0777,1.12e-06,0.389,0.416,164.64,4,3.971383333333333,0
1F9SIR4geHCMuZcdkRzvPz,0.446,0.739,2,-5.803,1,0.0367,0.449,0.0,0.52,0.27,85.344,4,5.382216666666666,0
7uuirrtCr8O8fz7kQS6VUR,0.479,0.493,7,-11.694,1,0.0293,0.0263,3.76e-06,0.0718,0.438,144.546,4,5.416666666666667,1
4ku53epUdBocSCBRNwf9CA,0.458,0.903,8,-6.285,1,0.0412,0.161,0.0,0.191,0.665,145.388,4,3.152883333333333,2
7hx9KflJgyAiXwBVx1uHJ7,0.265,0.42,8,-9.595,1,0.0607,0.426,1.65e-06,0.133,0.223,173.466,4,3.52045,0
4Di3L6oQQOlpKDmpAtl5gv,0.781,0.56,9,-8.506,1,0.0517,0.42,0.000175,0.122,0.812,127.469,4,3.3811166666666668,1
5YUit598OsqX9hyvpgW1hF,0.431,0.962,2,-6.697,1,0.0427,0.0231,4.69e-05,0.0929,0.763,151.788,4,3.1708333333333334,2
1CUTltgmMT7nJNgDVfgQ3Z,0.708,0.354,7,-8.192,1,0.0287,0.838,0.0,0.154,0.225,134.2,4,4.242283333333333,0
6qOHxhPQQyyNAnY4RHTRZ4,0.688,0.613,5,-12.783,1,0.0397,0.552,6.49e-06,0.101,0.761,113.931,4,4.652216666666667,1
0gImXXLxJxmGBUhFXc6J5D,0.613,0.665,7,-8.478,1,0.0299,0.422,0.00656,0.105,0.493,125.814,4,2.974,0
6WEhrGVoouF4bTVxnZAC1X,0.559,0.86,9,-5.369,1,0.0336,0.0151,0.000402,0.307,0.614,134.536,4,6.976883333333333,1
6MpYZrQVdbFl3tzvRAZiFa,0.705,0.311,9,-7.708,1,0.0261,0.568,2.45e-06,0.0927,0.165,130.097,4,4.544,0
4tPOynGe4DmNmEyKWFAcTW,0.7,0.486,2,-7.884,1,0.0318,0.212,0.0,0.121,0.529,116.199,4,4.515783333333333,1
1xqv2O3UMOls1u8mBkBZyn,0.672,0.637,2,-8.191,1,0.0286,0.0984,4.59e-06,0.418,0.659,119.895,4,3.716,1
