track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,track_popularity,artist_popularity,duration_min,duration_group,speechiness_group,liveness_group,predicted_label
20b1ZBMGOZjuGvNFncIIP7,0.624,0.94,11,-3.671,0,0.163,0.000983,0.00409,0.313,0.882,128.014,4,62,62,2.4474833333333335,0,0,0,2
37Ik0Rvl2cptEffURjIls9,0.721,0.931,10,-4.612,0,0.05,0.00227,0.00217,0.121,0.758,124.026,4,40,62,2.7661333333333333,0,0,0,2
45iBqrcycpuwrqxbTEyLGa,0.636,0.924,8,-4.112,0,0.0293,0.00289,0.000271,0.756,0.85,125.002,4,55,62,3.5145833333333334,1,0,0,1
1Bnl1nSMhcbgKUHbqblSFc,0.745,0.8,10,-6.373,0,0.0342,0.0455,0.000331,0.0774,0.206,124.004,4,49,73,3.4031166666666666,1,0,0,1
5kyUaw4Qy7ZYXQtT8NIZ6D,0.831,0.625,7,-6.594,1,0.0413,0.0682,0.0305,0.319,0.655,130.036,4,52,41,2.810666666666666,0,0,0,1
0WNjZebEUjiPEdVqfYjlcZ,0.601,0.881,1,-3.834,1,0.0291,0.0317,0.0364,0.441,0.86,125.026,4,47,62,3.41415,1,0,0,1
1asrO7gENmmoBu9iRJtZbi,0.724,0.817,5,-4.657,0,0.0291,0.0339,3.27e-06,0.13,0.545,120.038,4,60,72,3.1950166666666666,1,0,0,1
0gAHzuT4ekkbMAfscfCQXB,0.882,0.82,7,-7.175,1,0.0963,0.321,0.0,0.0906,0.96,125.042,4,47,56,2.737116666666666,0,0,0,1
0kDlOJxGOXJSU5xgOwNy7l,0.678,0.962,5,-4.484,0,0.0416,0.0113,0.0469,0.273,0.633,125.039,4,29,64,2.635,0,0,0,2
7zQFM7bHcyMh4QQFdBkjrE,0.663,0.263,3,-13.043,1,0.106,0.847,2.17e-06,0.452,0.571,137.52,4,64,62,2.68045,0,0,0,0
0e1mUAXE8jSG9ExAS4AWU7,0.544,0.47,2,-14.901,1,0.236,0.859,0.0,0.346,0.671,185.302,4,63,62,1.0842166666666666,0,0,0,0
6jTZGXH1cOQM3jhh07ZE1y,0.562,0.144,8,-13.751,1,0.0803,0.455,0.0,0.102,0.869,204.418,4,62,62,2.1368833333333335,0,0,0,0
2Qu65QrO1DiWVJIteOD9ri,0.728,0.0392,0,-22.703,1,0.0354,0.964,0.0431,0.167,0.484,97.764,4,58,62,1.186,0,0,0,0
1Fmv83uTiON5klaC94cJxb,0.881,0.0517,7,-17.122,1,0.107,0.846,0.0,0.166,0.702,122.397,3,57,62,0.992,0,0,0,0
68oEtRynOZG9E3yeTBWu3k,0.669,0.386,2,-14.641,1,0.0524,0.398,0.000257,0.267,0.604,87.704,4,58,62,1.2782166666666666,0,0,0,0
2kLN6dEwdgyTbPnFZ1BONy,0.844,0.136,5,-14.548,1,0.067,0.749,5.24e-06,0.0871,0.926,140.109,4,59,62,1.634,0,0,0,0
1NtMwloRp8OIVwWGipngkw,0.832,0.216,4,-24.799,1,0.934,0.511,5.39e-05,0.107,0.49,81.91,4,57,62,1.2028833333333333,0,2,0,0
1IoEITHkdiep6Slg3Hti0h,0.818,0.309,4,-12.522,1,0.0771,0.656,0.0,0.439,0.797,86.322,4,57,62,1.6673333333333331,0,0,0,0
1ePn7ToIaezbA4tlmj4Kgh,0.903,0.155,6,-14.472,1,0.0691,0.731,0.0,0.0875,0.792,128.483,4,56,62,1.184,0,0,0,0
0yzKJqFTXsbzWjUHaiOxD9,0.493,0.63,9,-5.143,1,0.0264,0.0492,0.0,0.123,0.107,135.999,4,66,63,8.138883333333334,2,0,0,0
7APlp9ZOXPuv9CzONC68T8,0.429,0.929,0,-3.176,0,0.0754,0.0355,0.0,0.824,0.497,153.289,4,62,63,1.65155,0,0,1,2
4hcRAkZDzCTCH9qGQwls8e,0.559,0.939,0,-3.19,1,0.043,7.23e-05,0.00146,0.872,0.343,132.006,4,60,63,6.588666666666667,2,0,1,2
3PDI2JGivXW4WguUBbhPgw,0.407,0.57,9,-6.09,1,0.0309,0.00143,0.0,0.0883,0.139,143.966,4,58,63,8.1872,2,0,0,0
6ICi7NpKmDPhe1PLEPC2t3,0.445,0.602,0,-7.048,1,0.0291,0.051,0.0,0.556,0.186,144.034,4,53,63,4.858883333333333,1,0,0,0
1I2KbwfhA7HoevQOVhh91O,0.318,0.928,5,-6.487,0,0.079,0.0138,1.6e-05,0.144,0.275,148.002,4,57,63,2.426,0,0,0,2
34siJg7mNjQ6fKVlkpkfk5,0.311,0.851,0,-5.379,1,0.0428,0.014,0.0,0.653,0.47,196.023,4,57,63,4.49,1,0,0,2
3Lywk0gqbG3YoW4Mo3eNPW,0.46,0.962,0,-3.563,0,0.157,0.0112,5.12e-06,0.915,0.335,152.175,4,61,63,4.495783333333334,1,0,1,2
2gssWCnDOyxRxNfIw1eYLH,0.588,0.48,9,-5.741,1,0.0253,0.0272,0.0,0.0963,0.143,135.885,4,59,63,5.961333333333333,2,0,0,0
7tVqxbTLELBul4nLg08mMn,0.837,0.736,8,-5.502,0,0.0506,0.169,0.00023,0.0911,0.758,98.011,4,58,65,3.85275,1,0,0,1
1vSXwYeKnzsVvekSpqVabx,0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,4,68,65,5.02645,2,0,0,1
6QAK7tNXGNeHQlkE67y9Wa,0.427,0.336,1,-7.968,0,0.0312,0.945,0.000423,0.0948,0.267,134.541,4,57,65,3.4097666666666666,1,0,0,0
6Q2eTo6myxIXfn4krkNYzT,0.497,0.424,7,-8.896,1,0.0298,0.886,0.0158,0.0968,0.147,139.984,4,57,65,5.659633333333334,2,0,0,0
6Ozx2ngGtXrqznTKhKBlrT,0.34,0.96,1,-5.427,1,0.0802,0.238,4.32e-06,0.0378,0.475,150.04,4,67,65,5.947116666666667,2,0,0,2
3uZiNvBNQldjl4OJiKsuxe,0.552,0.668,2,-9.111,1,0.0473,0.421,0.0117,0.159,0.152,95.032,4,63,65,5.8946,2,0,0,0
5raWEZXYAapq6Qw1GIEIkU,0.834,0.788,6,-7.294,0,0.213,0.359,0.27,0.396,0.705,130.032,4,0,0,3.7750333333333335,1,0,0,1
29oo1BXTdD92l5osHa0zSl,0.65,0.496,0,-14.114,0,0.0315,0.585,0.0221,0.19,0.852,118.658,4,62,62,4.452216666666667,1,0,0,0
1vmzfiQsd8PHgt8Kgp7TgR,0.667,0.571,0,-10.626,0,0.0359,0.589,0.000513,0.093,0.598,92.018,4,62,62,4.514733333333333,1,0,0,0
37UtxZlR7UXMInXGgauHzT,0.47,0.351,0,-14.697,0,0.0368,0.851,0.00158,0.155,0.545,159.484,3,60,62,4.14,1,0,0,0
64Ujy5GEmgVWrH7GLRUQ0n,0.569,0.522,2,-13.027,0,0.0521,0.446,0.00129,0.431,0.604,123.206,4,61,62,4.26445,1,0,0,0
1RMnFV3jidSADH1ZSF8EAr,0.506,0.71,2,-6.564,0,0.0348,0.747,5.78e-05,0.13,0.512,108.973,4,60,62,6.00545,2,0,0,0
5l30dKaCPIsv6vuUg1l8xm,0.541,0.183,2,-19.554,0,0.0384,0.685,2.96e-05,0.0989,0.275,113.575,4,58,62,4.280983333333333,1,0,0,0
5A3mzEt3PxImimu8NS7NdT,0.645,0.53,0,-12.942,0,0.034,0.527,0.00125,0.123,0.589,115.978,4,56,62,3.6288833333333335,1,0,0,0
4D6TKXvFTktph6Vj6Pi1IC,0.578,0.598,2,-7.724,0,0.0306,0.846,1.46e-05,0.108,0.774,97.983,4,57,62,4.13625,1,0,0,1
1ffexZp7QsAa3R04gd6W2A,0.708,0.221,2,-22.339,0,0.0446,0.528,0.000384,0.137,0.549,119.801,4,56,62,4.3522,1,0,0,0
5EJWeZDX8kRcGXMQckjqNa,0.459,0.477,1,-13.075,0,0.0326,0.639,5.89e-06,0.105,0.744,138.255,4,58,62,2.56,0,0,0,0
1KVoHUvIZzR53wjd4LDksc,0.514,0.672,3,-7.866,1,0.0453,0.266,0.000428,0.0556,0.931,163.328,3,27,64,3.3102,1,0,0,1
0JIqeTj17N756iGRNXkIxd,0.534,0.6,5,-5.909,1,0.119,0.572,1.62e-06,0.0684,0.946,172.522,3,26,64,2.387983333333333,0,0,0,1
5zto7HALKzMUVYYrGUiUPJ,0.626,0.919,2,-4.506,1,0.174,0.344,0.000406,0.0675,0.755,111.073,4,25,64,4.066666666666666,1,0,0,1
6rMBTAVkeKFS3551BHxg8I,0.574,0.562,8,-6.298,1,0.0813,0.272,0.0,0.0441,0.966,187.371,3,17,64,2.0938666666666665,0,0,0,1
3OBz2Ub3hkam5gEDwiPzbl,0.8,0.589,5,-8.819,1,0.0408,0.705,6.06e-05,0.0542,0.976,120.033,4,19,64,2.716666666666667,0,0,0,1
3lm6TY2EvUOw8myPoLDF3Y,0.567,0.557,5,-8.919,1,0.0558,0.132,0.00088,0.0851,0.962,185.087,4,15,64,3.187333333333333,1,0,0,1
5FtJDzyyuCMUJ7FGx0T6Db,0.577,0.591,9,-6.699,1,0.138,0.388,1.17e-06,0.0821,0.794,173.868,3,15,64,3.688483333333333,1,0,0,1
3weG3FEmJc6ik2QoqtZxob,0.526,0.645,9,-6.168,1,0.126,0.532,2.45e-06,0.061,0.946,171.212,3,14,64,2.5422,0,0,0,1
1mNc7vmpYbL90Qw9d3gteg,0.77,0.626,8,-5.644,1,0.094,0.646,3.58e-05,0.0623,0.923,97.826,1,19,64,4.2566,1,0,0,1
5MiDEENiXDVQIAFyxxJvJo,0.615,0.702,3,-7.526,1,0.0989,0.348,9.55e-05,0.0881,0.879,113.613,4,10,64,3.5332166666666667,1,0,0,1
5o9AeVzzYjWyxem3qd60i3,0.806,0.708,2,-8.684,1,0.147,0.436,0.0,0.124,0.891,92.038,4,59,63,1.5653333333333332,0,0,0,1
5R3XZ1gOX4vJzj9gA9eT7Y,0.435,0.0668,0,-25.339,1,0.044,0.924,0.00161,0.11,0.077,80.059,3,56,63,1.725,0,0,0,0
4pAXu3mUCsco6jhaTypLnC,0.529,0.127,0,-23.889,1,0.0496,0.889,0.00926,0.0828,0.555,120.008,4,54,63,1.9333333333333331,0,0,0,0
7gecT24P3zqY4SXWjssq9B,0.78,0.916,4,-6.317,1,0.0607,0.101,6.58e-05,0.0686,0.481,128.026,4,57,63,2.143783333333334,0,0,0,1
5EYSpobhxemmxtmYpDEg33,0.759,0.796,4,-5.613,1,0.178,0.135,0.000469,0.428,0.445,127.981,4,56,63,3.5031166666666667,1,0,0,1
5cD19hUmCHIDYsS1lcZZDS,0.961,0.259,0,-11.425,1,0.0609,0.652,0.0,0.0447,0.562,110.063,4,59,63,1.0909,0,0,0,0
6tiXwLk2FlGR7VQEXnrLZI,0.678,0.293,1,-12.756,1,0.0284,0.913,0.000603,0.107,0.152,102.021,3,38,63,2.13845,0,0,0,0
4TfwphwH2mCvO1tg7UN26v,0.797,0.473,9,-7.24,1,0.21,0.59,0.0,0.123,0.435,146.028,4,44,63,1.9148833333333333,0,0,0,1
6SXIVHuUeBtKK6OWjE9Qz6,0.756,0.88,7,-4.736,1,0.186,0.0767,0.0,0.334,0.542,128.017,4,56,63,2.20555,0,0,0,1
0wjjRKE6Cbx2YMoTpDh4Zw,0.739,0.308,4,-9.867,1,0.0666,0.44,0.0,0.108,0.532,160.119,4,49,63,1.6824333333333332,0,0,0,0
34dKLs3lTn2gqEai9xZSgc,0.654,0.758,0,-6.458,1,0.0316,0.21,0.0,0.0862,0.93,93.271,4,71,65,2.951783333333333,0,0,0,1
0J0zz9v1hRXQXQ2rJLgKq1,0.588,0.565,7,-8.293,1,0.0292,0.0718,9.43e-06,0.108,0.273,131.527,4,69,65,4.668666666666667,1,0,0,1
47zLjYjuaWunbmMrn6jLLj,0.642,0.574,2,-7.141,1,0.0236,0.296,0.0,0.115,0.401,96.886,4,67,65,4.491116666666667,1,0,0,1
7dQXDhWQmLrememQGfQo70,0.723,0.746,9,-6.877,0,0.0457,0.376,0.0,0.0771,0.73,82.986,4,66,65,3.296666666666667,1,0,0,1
4MXSawspjcR4uvjcWxa0hS,0.686,0.714,5,-9.104,1,0.0321,0.0581,2.17e-06,0.0842,0.729,92.453,4,56,65,3.3373333333333335,1,0,0,1
3WjmQylxM3VhcCcajyYGAK,0.709,0.723,0,-5.797,1,0.036,0.414,0.0,0.127,0.694,83.481,4,63,65,3.1502166666666667,1,0,0,1
4JgxmSC0CvOZ4WOzNxS2S7,0.542,0.72,2,-5.397,1,0.0374,0.571,0.0,0.0847,0.734,81.88,4,58,65,2.6757833333333334,0,0,0,1
0tGAa4JOqxZ9DhsEQrkpZy,0.756,0.752,0,-5.06,1,0.0548,0.464,0.0,0.0423,0.885,100.659,4,65,65,3.02955,1,0,0,1
3PH5D5REO8HsGCtxS5JuLf,0.491,0.657,2,-5.269,1,0.0344,0.187,0.0,0.302,0.769,161.918,4,62,65,2.6306666666666665,0,0,0,1
5OHGrTzBu4iVTDj7rQBuRZ,0.617,0.59,2,-6.464,1,0.0247,0.135,1.37e-05,0.186,0.768,99.891,4,62,65,2.939333333333334,0,0,0,1
67Hna13dNDkZvBpTXRIaOJ,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,4,73,63,5.512883333333333,2,0,0,0
0j5FJJOmmnXPd0XajFWkMF,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,4,67,63,5.14045,2,0,0,1
2BndJYJQ17UcEeUFJP5JmY,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,4,65,63,4.962916666666667,1,0,0,0
7uv632EkfwYhXoqf8rhYrg,0.714,0.309,7,-10.796,1,0.0291,0.0157,0.807,0.0777,0.0671,107.346,4,65,63,6.32555,2,0,0,0
3kKVqFF4pv4EXeQe428zl2,0.577,0.421,4,-13.142,1,0.0489,0.0162,0.124,0.0722,0.737,168.009,4,61,63,7.859333333333334,2,0,0,1
46bTgJAQkrkNRxMuFnpRyD,0.801,0.536,11,-14.334,1,0.224,0.00545,0.183,0.204,0.667,141.068,4,57,63,5.274,2,0,0,1
1vNNfTgHsrpOXeiaXQBlH7,0.677,0.83,6,-6.604,0,0.0469,0.0438,0.312,0.0766,0.842,82.274,4,58,63,5.316666666666666,2,0,0,1
7xpw5FSNYXKfdQSBuO0THv,0.821,0.528,4,-11.749,0,0.0463,0.117,0.0702,0.0816,0.345,92.128,4,56,63,4.156883333333333,1,0,0,1
0oeEqyEAavgPfFxDYvjAP6,0.646,0.602,5,-11.316,0,0.0281,0.0351,0.819,0.0635,0.662,131.994,4,55,63,6.114883333333333,2,0,0,0
1Rezzt36ybaT2ZbDZpv83D,0.56,0.455,1,-11.221,0,0.0304,0.00575,0.757,0.219,0.44,168.081,4,54,63,6.361116666666667,2,0,0,0
14rZjW3RioG7WesZhYESso,0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,4,74,62,2.34555,0,0,0,3
6bpmBNPfQ2KFAW0ik6F9Vq,0.194,0.179,9,-16.834,0,0.0422,0.988,0.866,0.0819,0.179,177.694,3,65,62,2.64445,0,0,0,3
7MIN37CiVP1lVjqKNmLMWk,0.433,0.564,9,-8.917,0,0.0405,0.713,0.275,0.117,0.855,192.07,3,60,62,2.2651166666666667,0,0,0,0
6UKrqWqzDTCYBCH2OXAMC3,0.638,0.384,7,-7.193,1,0.047,0.926,0.341,0.44,0.766,99.967,4,63,62,1.5848833333333334,0,0,0,0
2pLF0DnGaVTrn3ftVxECIk,0.734,0.339,7,-8.123,0,0.0325,0.807,0.186,0.0801,0.952,100.081,3,57,62,3.0577833333333335,1,0,0,0
35fKXUJk1yDn3LVr6MbSHm,0.344,0.481,7,-12.263,0,0.0498,0.992,0.861,0.108,0.0922,180.137,3,57,62,1.4757833333333332,0,0,0,3
23eNu1Z3GB7FGvI2VQYhYu,0.193,0.335,9,-8.681,0,0.0314,0.852,0.131,0.117,0.254,64.078,4,56,62,2.00555,0,0,0,0
3f0PZlTzwkqS1CJXvEKrHc,0.515,0.39,9,-9.544,0,0.0275,0.706,0.000684,0.137,0.0718,105.981,3,56,62,1.5566666666666666,0,0,0,0
29K9v9Y3wptKBvoR9wVTBR,0.575,0.0559,10,-16.409,0,0.0536,0.991,0.536,0.0808,0.214,138.327,3,55,62,4.4622166666666665,1,0,0,0
1ujhwV5emf0mty9WfjmjRI,0.529,0.0481,3,-27.086,1,0.0596,0.992,0.907,0.105,0.194,60.994,4,52,62,1.976,0,0,0,3
1H4idkmruFoJBg1DvUv2tY,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,4,74,63,5.217116666666667,2,0,0,0
0VV8wkOM4w78A2OHZOTzNP,0.391,0.375,7,-12.573,1,0.046,0.0797,0.013,0.143,0.116,153.802,4,68,63,3.2128833333333335,1,0,0,0
3uiMBldZ07pW0ySHDX5gzE,0.742,0.471,0,-10.767,1,0.0326,0.134,0.0903,0.284,0.815,124.95,4,65,63,5.904,2,0,0,1
0Oj0TT23GBH2XuHAaSsloH,0.41,0.361,5,-14.061,1,0.0351,0.431,0.000174,0.0779,0.134,120.0,4,62,63,4.1288833333333335,1,0,0,0
4D40ZlFAWsvX7lua1Kablh,0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,4,61,63,4.139333333333333,1,0,0,0
1rHvKz5JPpCf9IJDHsyX8P,0.738,0.434,2,-13.249,1,0.0495,0.171,0.339,0.614,0.936,101.227,4,63,63,1.1271166666666668,0,0,0,1
5VErNsWF69eD0HiBt2vWcH,0.528,0.655,0,-7.85,0,0.0262,0.0102,0.723,0.377,0.367,115.285,4,56,63,5.530883333333334,2,0,0,0
0mRQp2HsSqX1MZuMvonAPN,0.338,0.407,4,-8.506,1,0.0371,0.0327,0.00246,0.081,0.519,172.595,3,57,63,4.830216666666667,1,0,0,0
37RqEET1SYQaAcHDxDQLZY,0.761,0.482,10,-11.849,1,0.0572,0.491,0.31,0.0864,0.626,88.054,4,57,63,5.198,2,0,0,0
3NiYvMjp5A3FZmP3dojS8k,0.874,0.364,2,-12.326,1,0.0983,0.218,0.0263,0.101,0.675,86.004,4,56,63,3.61155,1,0,0,1
59gg6zQhSKGVnkT3hWAY3l,0.0,0.0362,0,-22.519,0,0.0,0.994,0.94,0.0958,0.0,0.0,0,57,70,2.5251166666666665,0,0,0,3
211zXouX3GROvKvaoasR6V,0.239,0.125,0,-25.418,1,0.0448,0.989,0.896,0.101,0.209,134.015,4,59,61,2.3217833333333333,0,0,0,3
0KMiWpGnbzjs4eSGBvVr3o,0.309,0.211,0,-22.838,1,0.0385,0.982,0.932,0.145,0.645,120.479,4,50,61,4.907783333333334,1,0,0,3
2aEmIApZjtxJUN0nHc391X,0.238,0.0491,9,-27.704,0,0.0418,0.985,0.948,0.108,0.105,132.837,5,49,61,3.43955,1,0,0,3
0XnUSyexbx1aQvBjnJ5WJh,0.46,0.03,1,-22.209,1,0.0697,0.987,0.897,0.0975,0.0535,133.167,4,35,61,4.35515,1,0,0,3
5fzzSHwK0iFGanI4suSuCA,0.31,0.0555,7,-25.695,1,0.0395,0.994,0.906,0.121,0.566,70.515,4,55,74,2.334,0,0,0,3
1I2SqiCMYzNpf3iz2cGbgm,0.351,0.0316,4,-26.953,0,0.0488,0.992,0.916,0.116,0.0647,69.11,4,39,61,5.589333333333333,2,0,0,3
4ksxLnn1ymLGRKnwhba45Y,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,4,51,74,5.451333333333333,2,0,0,3
2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,4,80,63,2.91955,0,0,0,1
2HXixVqzzm9rEUIMAWzshl,0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,4,70,63,4.113333333333333,1,0,0,1
7pu8AhGUxHZSCWTkQ2eb5M,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,4,70,63,2.8197833333333335,0,0,0,2
47KegqqrzpKw0jdHFWqtNb,0.82,0.568,4,-6.963,1,0.0538,0.0301,0.0092,0.169,0.478,113.941,4,58,85,3.1366666666666667,1,0,0,1
4do0Z0rHdFUV3RSMxMQsdq,0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,4,57,63,3.29155,1,0,0,2
6Xprc4GuCejWA3BjU5knyw,0.572,0.836,11,-3.159,1,0.0867,0.0247,0.000221,0.159,0.726,127.667,4,54,63,3.775333333333333,1,0,0,1
5Eald1GAoLr6NNtOkgOaMO,0.533,0.926,11,-6.139,1,0.0525,0.225,4.8e-05,0.0572,0.401,128.51,4,49,63,2.5957833333333333,0,0,0,1
7tTPXjxNFjij4xzGeO3KLt,0.676,0.82,8,-6.003,1,0.0326,0.000318,0.0221,0.074,0.411,129.476,4,18,63,3.8678,1,0,0,2
5EmjBlrR2TzVzyveICMllj,0.645,0.8,2,-9.954,1,0.054,0.0651,2.83e-05,0.0644,0.661,137.127,4,46,63,3.296,1,0,0,1
05ok9A1VF7Nk2v0UW98QcN,0.313,0.559,2,-5.126,1,0.0292,0.529,1.59e-06,0.228,0.532,171.79,3,43,63,3.455333333333334,1,0,0,0
2425UlXvkIkAEJAtAd8ROm,0.594,0.457,4,-8.673,1,0.0303,0.612,0.0,0.1,0.205,117.989,4,74,63,4.44445,1,0,0,0
02bKaAG61tMw9c63fzKXal,0.573,0.574,0,-4.826,0,0.0468,0.406,0.0,0.125,0.339,132.836,4,70,63,5.181116666666667,2,0,0,1
3z4hLskqGLtLEYcetdtxqe,0.583,0.527,7,-7.998,1,0.0273,0.473,0.0,0.117,0.457,105.413,4,65,63,4.554883333333334,1,0,0,1
7MGhIpwZHdOgonZ69b5KEQ,0.547,0.648,9,-5.632,1,0.0299,0.00852,0.0,0.0911,0.603,111.027,3,62,63,3.705333333333334,1,0,0,1
0IDyf9eri6YrUs4yeQfCZZ,0.489,0.572,2,-5.109,1,0.027,0.431,0.0,0.131,0.321,78.423,4,60,63,3.8713333333333337,1,0,0,0
39pJIXIjx9qMkH9LzScpuT,0.448,0.467,0,-6.306,0,0.0459,0.551,0.0,0.127,0.238,132.944,4,59,63,5.183116666666667,2,0,0,0
2RqFRgd8jLjejffKMih2rY,0.685,0.692,7,-6.225,1,0.0341,0.0762,0.0,0.29,0.621,134.954,4,58,63,4.156,1,0,0,1
5aelzsYcYR2Q9g0XtaY7bA,0.422,0.736,2,-4.393,1,0.0524,0.323,0.0,0.145,0.325,157.083,4,45,63,3.96105,1,0,0,1
7b7wNlZPexrJ95FiN5KQ3Q,0.598,0.74,4,-8.052,1,0.0294,0.125,0.0,0.14,0.565,124.043,4,58,63,4.02045,1,0,0,1
7mY1dIaY9vY6Jrlrjg3dRn,0.836,0.842,5,-5.233,1,0.105,0.285,0.0,0.277,0.757,94.946,4,76,63,3.10845,1,0,0,1
4VKI2yBkCE4mWhFBwZp0LU,0.846,0.905,6,-3.686,0,0.0588,0.139,1.01e-05,0.228,0.843,95.018,4,65,63,2.92555,0,0,0,1
4zK05ecddIq3vfd08Aqi8y,0.705,0.8,5,-8.332,1,0.123,0.0474,1.5e-06,0.448,0.48,156.109,4,60,63,3.2051166666666666,1,0,0,1
2cpteAYHcd4cjSxAeCkA52,0.845,0.733,11,-6.037,1,0.0581,0.0147,1.57e-05,0.357,0.394,97.01,4,55,94,2.9004666666666665,0,0,0,1
61HuVAedKGMO7jWl8ZyALQ,0.771,0.85,11,-5.985,0,0.0558,0.334,1.87e-06,0.122,0.586,94.991,4,62,63,4.23155,1,0,0,1
23EalGl7ADnaoAKrNExMFn,0.825,0.697,7,-4.571,0,0.0393,0.484,3.59e-05,0.0833,0.682,121.947,4,41,63,4.02245,1,0,0,1
2fRMWMjiXv8riJQFRNxYOU,0.33,0.497,0,-7.32,0,0.0562,0.519,0.0,0.915,0.302,81.929,4,54,63,3.98,1,0,1,0
2hVVBKkvunpUH86JKO70lE,0.854,0.77,5,-4.765,0,0.0752,0.254,0.0,0.17,0.557,90.995,4,38,63,3.823583333333333,1,0,0,1
6yLqoieklk9gwabLaUDJ4s,0.67,0.821,9,-5.868,0,0.0334,0.251,0.0,0.199,0.384,94.983,4,79,63,4.039833333333333,1,0,0,1
6TrR94UaLsxnCMbdUXIVwI,0.781,0.915,7,-3.158,0,0.0506,0.0805,0.000482,0.0855,0.598,113.286,4,74,53,3.3893333333333335,1,0,0,1
0BesqvlvkbU9FZMiQHrIzA,0.642,0.747,11,-6.547,0,0.0345,0.148,0.0,0.332,0.396,94.91,4,61,63,3.4695,1,0,0,1
2TDFdkUXv9aOMbKuDXNx7w,0.827,0.867,3,-4.601,1,0.0682,0.245,0.0,0.0653,0.849,92.018,4,57,63,4.075966666666667,1,0,0,1
