tracks_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,duration_min,labels
23JDrg2Dks2CPTcpWZ5Oyr,0.729,0.728,7,-12.778,1,0.0492,0.00208,0.815,0.0846,0.0384,118.0,4,6.5573,1
2HcITSZ5qHcnhFsUztxtCJ,0.736,0.734,8,-8.235,1,0.0459,0.124,0.708,0.126,0.0975,125.991,4,4.479383333333334,1
06IVfpkWSziM2jNXIQ6If0,0.837,0.718,1,-10.194,1,0.464,0.267,0.803,0.0693,0.382,116.044,4,3.4529833333333335,1
38xUW7lrSANffYJv04swvc,0.611,0.678,11,-7.868,0,0.0513,0.00357,0.903,0.256,0.1,98.018,4,4.2901,1
0pxA6EUrCmKgwGxTPQmTGo,0.667,0.572,11,-8.055,0,0.212,0.313,0.858,0.656,0.214,106.052,4,4.151483333333333,3
1x2NRSqPDPjovlzptxsLxS,0.724,0.803,11,-7.623,1,0.0569,0.00308,0.672,0.412,0.195,114.992,4,3.9827833333333333,1
724uO81iACAbmIehG9ca6G,0.851,0.519,2,-9.341,1,0.0457,0.0872,0.917,0.102,0.273,121.981,4,3.475416666666667,1
1zmFruWGxqicPtw8ixFmjB,0.817,0.614,2,-9.58,1,0.0763,0.117,0.904,0.111,0.186,118.968,4,2.7395,1
2dvESJrdIwDpjvSJQnN15T,0.777,0.893,0,-3.343,1,0.0517,0.013,0.753,0.151,0.348,125.997,4,3.74625,1
7bYkZf8BQAi7L0ylUgkEcH,0.835,0.668,11,-6.128,1,0.0431,0.00422,0.797,0.1,0.596,126.998,4,4.667816666666667,1
6UzIt7w8JcRYOKpWKSeVGP,0.844,0.854,10,-6.795,0,0.0828,0.0942,0.227,0.382,0.643,110.026,4,3.675666666666667,1
14jUsth7RlFzHD4qaCcrwu,0.75,0.904,10,-5.966,1,0.0473,0.0875,0.814,0.207,0.233,117.991,4,3.6180166666666667,1
5ohkSCM6AOP7V5XutoWINS,0.774,0.586,7,-7.391,1,0.0681,0.00158,0.422,0.163,0.49,112.99,4,3.2116666666666664,2
2xeLs3Y5KpCnrw8Ijb9F6A,0.676,0.913,0,-4.898,0,0.0317,0.00453,0.847,0.699,0.389,106.0,4,6.555183333333333,1
29vSPJ362z395yQKwCO4yM,0.767,0.856,6,-7.709,1,0.0498,0.108,0.837,0.129,0.666,115.973,4,3.98535,1
05yi43oFt3u2aJ2P9Jpi3W,0.754,0.942,8,-4.894,1,0.0439,0.0249,0.737,0.405,0.226,116.986,4,3.5633,1
1TC18og5yNvf5oTHMvVabr,0.794,0.866,1,-6.38,1,0.0681,0.000336,0.738,0.036,0.319,125.016,4,3.9061666666666666,2
1SZGx0UlE5f6ik8fNLrrxP,0.771,0.841,1,-8.318,1,0.0867,0.00841,0.868,0.114,0.148,129.998,4,3.466666666666667,1
4Ihq268FAs9HMoqlBG8vPI,0.898,0.627,8,-5.813,1,0.276,0.0435,0.169,0.112,0.318,125.081,4,4.144,2
498ry9bhi1qSBjd8OcNOJH,0.81,0.813,9,-4.601,1,0.173,0.0177,0.666,0.253,0.276,124.952,4,3.90425,1
3gSuaOesZ44Z45J0mB2QDl,0.723,0.368,1,-10.787,1,0.0533,0.000348,0.705,0.372,0.115,104.986,4,2.91685,1
1Fc9cDXwSycV0WRkDG1Zwl,0.807,0.501,9,-8.888,1,0.0739,0.0429,0.402,0.107,0.555,126.05,4,3.6230166666666666,1
0ImGS48sG49rKE2lXPi2P4,0.81,0.815,11,-5.86,1,0.13,0.00912,0.84,0.116,0.73,121.01,4,4.495833333333334,1
050jmX1bGhl3eMKE5Kwoa9,0.602,0.988,1,-3.85,1,0.108,0.00151,0.782,0.868,0.306,125.99,4,3.69875,1
1bGKpknnjpmAS4jjNuCCkJ,0.796,0.876,6,-4.652,1,0.0524,0.064,0.694,0.12,0.612,125.989,4,3.11145,2
7xJoFB33sY3UMvdb3kHlSp,0.791,0.794,7,-4.997,0,0.0883,0.109,0.873,0.09,0.791,125.997,4,4.073916666666666,1
5Iask5hi16oOOo0OsJpjhh,0.802,0.799,11,-4.355,0,0.0424,0.071,0.622,0.0992,0.814,126.008,4,4.079533333333333,1
11bFrBgnTbV7OGGw6bt6L5,0.833,0.84,9,-4.387,1,0.0941,0.0647,0.843,0.0992,0.408,127.99,4,4.00415,1
74SvMuALmxlG1cPthLLTRR,0.529,0.826,4,-4.829,1,0.0647,0.164,0.0998,0.201,0.0514,126.029,4,3.111683333333333,2
7DWgJtkXlJZTvwesfGc2Rf,0.497,0.866,8,-6.518,1,0.0344,0.000557,0.809,0.313,0.262,126.009,4,2.8293666666666666,2
4kLUp1s7zpET4uzyZqnYhC,0.665,0.648,8,-8.706,1,0.0505,0.0216,0.162,0.109,0.136,122.039,4,4.39345,1
2FULI3FKesGFRf5lxJxtQv,0.741,0.654,5,-9.555,1,0.0684,0.211,0.927,0.134,0.0815,126.023,3,4.192633333333333,1
5UgDyZ6APmLr9VTS3DNjcf,0.797,0.903,1,-4.766,1,0.0645,0.102,0.262,0.0661,0.558,125.015,4,4.49725,2
0Vkrv9J7ASPf7xYzIPzP42,0.561,0.911,7,-7.705,1,0.0475,0.000145,0.875,0.628,0.323,108.995,4,4.316516666666667,2
61oViE2jBGmQO4SGYnOpiX,0.601,0.953,1,-6.156,1,0.082,0.0078,0.868,0.518,0.378,107.003,4,4.1986,1
2X83f1QmbwGpXPEPb9eXz9,0.784,0.908,7,-7.304,1,0.0856,0.209,0.838,0.135,0.343,107.001,4,3.8585333333333334,1
7AhRIVzw2vKUkiA5nLheVj,0.602,0.746,8,-9.735,1,0.0433,0.336,4.62e-06,0.182,0.411,110.049,4,2.536366666666667,1
2cY7WSxFIsZQaoDNJe7Fz3,0.693,0.891,1,-3.261,1,0.296,0.0281,0.0,0.143,0.532,91.1,4,4.46755,1
3BwkldhE22DdxOcXegF2Kv,0.877,0.702,10,-5.899,0,0.127,0.0334,8.92e-06,0.743,0.69,104.833,4,3.9748833333333335,1
38YnFnN1oVtowL2eUg7d0X,0.644,0.748,11,-9.062,0,0.0384,0.0695,0.000211,0.133,0.435,125.963,4,3.0800666666666667,1
2qugfmw9Hi27DyIo2gite4,0.451,0.948,0,-0.74,1,0.147,0.255,0.0,0.392,0.295,176.985,4,3.20745,2
6y1UtRcHQU07aUs3oxZ8Yn,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,4,3.144,1
7xAi7yZ9uuKSac9H87Cc8i,0.771,0.81,5,-6.113,1,0.176,0.476,0.0,0.292,0.799,119.935,4,4.786066666666667,1
3dY5WPSacXGyCp5mkZtv6D,0.654,0.805,7,-4.606,0,0.029,0.0128,0.107,0.1,0.439,123.007,4,2.9581833333333334,1
3qnRLQ0oitg7IpViUHNLG6,0.745,0.837,11,-4.606,0,0.299,0.293,0.0,0.352,0.505,175.011,4,3.68,1
1o1x4gUntwc9sqeMDWR9eE,0.919,0.543,8,-2.609,1,0.348,0.00875,0.0,0.104,0.856,138.889,4,3.4113333333333333,1
1HaI4iTFkGQbyEnys6k5kn,0.722,0.939,2,-5.131,1,0.0883,0.00433,0.0795,0.115,0.43,126.014,4,2.3343333333333334,2
3PXOSh4arHax2HtD1KKkVH,0.821,0.928,7,-4.285,1,0.237,0.00981,0.0156,0.371,0.687,125.01,4,3.264,2
0tzX8opcWVxxgLnnLTDxLo,0.737,0.833,10,-6.966,0,0.0571,0.032,0.00432,0.0246,0.885,121.991,4,5.334133333333333,1
11cBDCIjVMWRZc1WxvfSaB,0.662,0.701,7,-7.007,1,0.288,0.000904,0.0,0.398,0.624,101.062,4,2.7567166666666667,1
09Sd9LwlRtmLS8x0xwsC8s,0.702,0.922,11,-4.911,0,0.0455,0.00351,2.23e-06,0.262,0.84,127.996,4,2.665366666666667,2
4QUA94c3ycZm8dnpPih4sf,0.486,0.896,11,-6.189,0,0.0346,0.0015,0.0443,0.217,0.195,123.967,4,2.69805,2
5exR7l5SQzgIZEfjXLuskH,0.781,0.749,6,-5.105,0,0.0296,0.0328,2.38e-06,0.199,0.801,123.007,4,3.4982166666666665,1
7BxE6znoQVxdSqwIgahQuZ,0.56,0.957,7,-2.589,1,0.0499,0.00339,0.0244,0.491,0.558,174.036,4,3.6379333333333332,2
1yGCA29NdJ6qIoTVc4zXka,0.809,0.64,0,-8.891,1,0.175,0.00549,0.000204,0.123,0.668,134.913,4,4.059266666666667,1
4xtf0Bt3Ca8TbipJ7iPD4B,0.505,0.952,1,-3.88,1,0.0443,0.000629,4.76e-05,0.0867,0.622,174.011,4,3.9413833333333335,2
3jcr84rjFk3rA4MZoU5QJS,0.536,0.709,11,-5.855,0,0.115,0.0019,0.00522,0.369,0.404,123.011,4,3.0046666666666666,1
4zsmbCgzPCS93IWeZlnBSZ,0.777,0.854,10,-5.097,0,0.163,0.00359,0.319,0.341,0.601,129.991,4,4.943016666666667,2
2VmFdk4rl4KAYfWiVCuxmv,0.499,0.731,4,-9.289,1,0.241,0.0549,0.0,0.183,0.616,129.922,4,3.5653333333333332,1
3V8I1K76lq1O21AnGcy3b5,0.864,0.764,11,-5.727,1,0.35,0.0433,0.0504,0.091,0.642,74.997,4,3.3866666666666667,2
0HMco7zpjdsloHqToLjiLK,0.69,0.734,1,-6.377,1,0.0316,0.0933,0.00531,0.137,0.459,124.033,4,2.6502166666666667,1
2SRzCZMWi0vJM5ngaKjcjX,0.729,0.803,1,-5.375,0,0.118,0.216,6.41e-05,0.084,0.738,119.947,4,3.82155,1
6oIEIdJL9kDbBrGIyLZHIT,0.778,0.776,9,-5.359,1,0.0362,0.0338,0.0216,0.0772,0.361,127.049,4,4.126916666666666,1
2HWWNoWEEEECwZhAiLg7ib,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,4,3.3308833333333334,1
5NF5Y4xv0tnTJFJgrqbA5o,0.836,0.569,10,-6.939,0,0.306,0.145,3.59e-05,0.0866,0.473,93.064,4,2.5056,1
1dutX7b1fabgcMBZzWJAvw,0.635,0.829,0,-7.738,1,0.0349,0.458,0.835,0.059,0.0374,127.995,4,9.656416666666667,0
4Y36freSOEZFohlfbSlMmO,0.857,0.419,9,-10.109,0,0.25,0.504,3.2e-05,0.0973,0.686,110.0,4,3.147116666666667,1
6Y3qruDZkcMbJPzX7SIXgH,0.951,0.8,1,-6.496,1,0.332,0.0651,8.38e-06,0.0717,0.738,124.99,4,4.8868833333333335,1
125U9Ok6RD3jG5aLzyvxnY,0.779,0.562,11,-11.083,0,0.286,0.138,0.0539,0.673,0.661,124.081,4,3.24155,1
1Zlx1pTMflqOBQKSwdyU4i,0.707,0.82,0,-6.238,0,0.127,0.0591,6.23e-05,0.818,0.448,128.994,4,4.680816666666667,1
79Y2fQStWYfe04RhcMZBU2,0.46,0.768,11,-6.097,0,0.0633,0.00123,0.852,0.188,0.388,130.087,4,3.6,1
7FfPZEeRpDjisWER6xohdV,0.771,0.989,9,-2.805,0,0.1,0.39,0.753,0.114,0.715,133.023,4,4.3308333333333335,1
1upFLsovcVBwabBRqZTNbS,0.71,0.847,3,-7.463,1,0.0568,0.00579,0.0,0.312,0.848,128.008,4,3.48555,1
6Qh10T7u43YciJsJa99R3v,0.639,0.751,0,-6.357,0,0.0324,2.96e-05,4.9e-05,0.163,0.13,120.992,4,4.816,2
7G63t9NuUoTI4aHJ74O2zF,0.757,0.805,7,-11.558,1,0.0333,0.0999,0.911,0.112,0.772,119.493,4,2.5448833333333334,1
74zn8xiolzeWlWvQwtJH0U,0.632,0.874,1,-6.278,1,0.0892,0.0101,0.0,0.0949,0.385,143.358,4,3.812666666666667,1
5tcrN9LYb0Tz4azjegjIuG,0.744,0.393,1,-9.387,1,0.1,0.168,0.0,0.228,0.6,60.491,4,5.082,1
3qGHAKgjQruzj6doKkyEb5,0.504,0.711,9,-5.864,1,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,4,3.882216666666667,1
3c9tMHF4oYTiba7FVPFuKB,0.633,0.81,7,-4.071,1,0.258,0.0157,2.65e-05,0.0834,0.822,136.917,4,2.7678166666666666,1
3MziN8GnoW20byJDH4heGr,0.538,0.988,2,-0.563,1,0.291,0.00297,0.000237,0.685,0.509,158.309,4,1.6654666666666667,2
0TNVHzBcohllSBliWc9HVk,0.653,0.727,2,-8.038,1,0.0375,0.00353,0.121,0.108,0.108,139.94,4,3.933333333333333,1
7tMLCMuE9895fnofe7RFc5,0.662,0.878,10,-3.943,0,0.173,0.127,0.0,0.291,0.229,124.08,4,3.260083333333333,1
3q4cfRBOyj4WqQYV9HrsUh,0.8,0.816,0,-6.711,1,0.111,0.0471,1.4e-06,0.373,0.868,122.987,4,3.4857833333333335,1
2bKkSPdLPRwEPXulBKTdGl,0.665,0.903,9,-4.933,0,0.0856,0.000384,0.0132,0.292,0.537,132.013,4,2.894083333333333,2
3v7hMuewavfpJx8sytJ4AO,0.568,0.768,0,-7.654,0,0.0306,0.00237,0.012,0.196,0.523,123.963,4,3.979433333333333,2
0zTazJ3jOT7YR1HGdlawR2,0.715,0.892,6,-8.002,0,0.0663,0.000161,0.773,0.0542,0.706,124.998,4,7.52,2
3gOLLo0zS2GJPkLRoSaZjA,0.721,0.844,7,-3.316,1,0.101,0.022,1.19e-06,0.434,0.446,128.048,4,2.970083333333333,1
2u0FKOdm4sTcnB5JwsEyty,0.779,0.582,10,-9.238,0,0.0545,0.00284,0.00332,0.142,0.396,122.008,4,3.9750666666666667,2
5B78JLTcBzAZooaI1kDPyp,0.753,0.739,11,-5.552,0,0.0506,0.000235,0.676,0.0314,0.8,127.009,4,5.292666666666666,2
29C7Be2EngZnn7GSK3dDOW,0.733,0.886,11,-3.462,0,0.0383,0.00117,0.000313,0.416,0.764,125.963,4,3.162,2
2ki7ORQj7Jrx9u4JxmJDXG,0.657,0.941,5,-4.442,0,0.0567,0.00253,3.74e-05,0.147,0.691,126.007,4,2.8667333333333334,2
2m7QTaFkY4n1EEqZyVvAPe,0.818,0.766,11,-3.255,1,0.0584,0.0125,0.000299,0.0818,0.846,123.038,4,3.432933333333333,1
4uD3M8K5kxryLFRCWPSkc4,0.787,0.812,11,-2.858,0,0.152,0.0702,1.89e-06,0.0415,0.877,123.008,4,4.211383333333333,1
7b9mzQ1ndZIXyJGPpHC2oI,0.684,0.875,0,-8.277,1,0.0587,0.000312,0.414,0.0633,0.51,127.98,4,6.2751166666666665,2
41A89rj3GoMG6ktN37L7PG,0.723,0.88,11,-4.287,0,0.038,0.00334,0.0179,0.0632,0.323,123.036,4,2.96,2
5KodOrv9iFso1iYp82eVhF,0.688,0.717,1,-7.04,1,0.0365,0.0157,0.257,0.107,0.87,124.966,4,3.3303166666666666,1
30WakYO6SFo4XXV9zTsunR,0.637,0.856,10,-6.392,0,0.039,0.033,0.0,0.318,0.474,121.972,4,3.5102166666666665,1
7aA53GvnCTzbeqSswRe37o,0.744,0.771,5,-6.196,0,0.0564,0.00029,0.431,0.039,0.641,125.015,4,4.6458,2
2Rr1INov0ckj7bLTsk9LV1,0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,4,3.2796166666666666,2
0QGl113Wm50br1F5V6kIt2,0.686,0.917,11,-3.06,0,0.151,0.104,1.44e-06,0.444,0.387,119.979,4,3.466666666666667,1
4jw0We86Jsyj134Yp5RseD,0.849,0.699,10,-6.603,1,0.0365,0.105,0.0,0.0998,0.38,123.999,4,3.7758,1
3QcWzAQvI41KYheHtvsNoT,0.848,0.536,0,-4.415,1,0.105,0.000235,0.015,0.44,0.624,111.964,4,2.0714333333333332,2
4JncjhRUDvh84eO25bopKp,0.947,0.671,11,-8.916,0,0.243,0.0404,0.000966,0.0639,0.532,126.045,4,2.8311166666666665,2
6ASK46er1mupkMQzHZ2juO,0.765,0.803,0,-4.363,1,0.0533,0.0776,0.0,0.0956,0.791,121.964,4,3.0819666666666667,1
2Ug4PnkxcwkcL3fhM0B9Xe,0.49,0.955,5,-3.23,0,0.371,0.00111,0.063,0.0375,0.368,127.963,4,2.8546666666666667,2
3Zlk11o2c1P0tIQCKnrniu,0.656,0.79,5,-6.971,0,0.0808,0.00575,0.000135,0.387,0.618,122.03,4,3.3557166666666665,1
4SUk1ZTtA6OC120afxrpRZ,0.845,0.733,9,-4.581,1,0.0566,0.0265,0.0109,0.063,0.28,128.016,4,3.0638666666666667,2
5LrZQKzZPjWFBkV08eRtGt,0.77,0.649,5,-6.174,0,0.0399,0.00582,0.0152,0.162,0.708,119.976,4,4.381333333333333,2
6c6C9mvbYNLspR9wA0Kxpd,0.699,0.848,9,-4.345,1,0.184,0.00444,0.0,0.181,0.55,128.007,4,2.53515,1
4Lm3Eh62HxFtOeY7Ra1CaI,0.781,0.934,6,-4.569,0,0.0465,0.000463,0.0102,0.0335,0.879,128.001,4,3.3912666666666667,2
4TUEdHT2G6ZX4cZxaWZADb,0.951,0.46,9,-11.092,1,0.146,0.021,0.00214,0.137,0.224,123.984,4,3.1873666666666667,1
5GlvVK12PYsREtS9ZuOh9l,0.757,0.817,4,-6.065,0,0.0675,0.00385,0.0153,0.375,0.711,125.035,4,3.144,2
5hlN9YiUVFC7NGRiwyYFKi,0.618,0.963,9,-2.607,0,0.109,0.00381,0.000557,0.17,0.556,116.008,4,4.937333333333333,2
7i0ReYNbHLtTjAWmlAgADT,0.67,0.939,10,-4.624,0,0.0414,0.0324,0.115,0.0458,0.9,119.977,4,3.7248833333333335,1
61u2QwMcppNKzDOzakQJ2W,0.72,0.823,11,-10.426,0,0.0325,0.00946,0.101,0.107,0.97,124.493,4,3.222,1
65Kt1dbZ53GRRvc3ngIRCk,0.496,0.879,4,-4.024,0,0.038,0.00909,0.000243,0.241,0.377,120.909,3,4.187333333333333,2
40JjCZcdzT9ldZk5DhFqdZ,0.733,0.643,9,-6.45,0,0.053,0.178,0.0,0.0609,0.485,107.088,4,3.089583333333333,1
2OlXEjn4FufYIVL9KC1FHO,0.731,0.742,0,-9.151,1,0.0986,0.363,0.205,0.17,0.224,130.067,4,2.230766666666667,1
3VI3idv3XIxSKctGTGQrHg,0.613,0.867,9,-2.089,0,0.0817,0.0364,0.0,0.318,0.66,113.971,4,3.434,2
5bbtc9t6FcerXp732H2XNu,0.733,0.887,6,-5.601,0,0.0692,0.0554,0.000131,0.241,0.696,124.025,4,2.6193333333333335,1
2Mf7bd1QURmFyQCZTsMPjI,0.942,0.893,6,-7.796,1,0.216,0.182,0.000263,0.135,0.682,136.001,4,2.713033333333333,1
00nlvJd1e6EGFc2dzssl9g,0.896,0.547,4,-9.435,0,0.144,0.105,0.163,0.107,0.67,134.05,4,2.9850666666666665,2
1Qt19fIi2rcthO6PV30TtE,0.772,0.817,8,-5.729,1,0.146,0.00275,0.75,0.158,0.462,128.047,4,2.614116666666667,2
3HyR1j49TY5ACP2lseF1jx,0.674,0.625,1,-9.593,1,0.0514,0.0843,0.0015,0.11,0.208,120.004,4,4.566633333333334,1
2hcqLu8Hhu2yJd5h4T4WDf,0.819,0.814,10,-3.44,0,0.0382,0.00033,0.328,0.0644,0.464,125.965,4,2.54025,2
2IYZ2SBjTWMD9vuBmHMgMW,0.723,0.837,10,-6.23,0,0.0324,9.84e-06,0.645,0.523,0.549,123.985,4,5.383066666666667,1
1vD5PRxLD2XYxOLLTQWFOi,0.824,0.784,5,-7.994,0,0.0658,0.00124,0.61,0.505,0.88,117.974,4,5.387716666666667,1
4cVcKuPWczKvw2GZAotrj2,0.787,0.807,7,-4.737,1,0.0652,0.0441,0.00157,0.0992,0.867,123.945,4,5.320883333333334,1
3MXTwqdVtcOmhjUqw6FnAZ,0.927,0.723,6,-6.601,0,0.229,0.0207,0.00425,0.119,0.421,118.011,4,2.9871666666666665,2
79zGYOcAe2VmJsyQiJX31a,0.64,0.838,6,-4.203,1,0.0416,0.0588,1.99e-05,0.0424,0.587,124.081,4,3.2310166666666666,1
4NNJ5Fbf51lnLRRn78QW9h,0.914,0.941,7,-5.924,1,0.0746,0.00308,0.594,0.0978,0.714,126.003,4,4.384533333333334,2
7BoVAJ0HuKcBBRmUGlzX6o,0.675,0.885,8,-2.848,1,0.0487,0.0146,0.000488,0.153,0.514,125.98,4,3.6451166666666666,2
5yPaiCQYIDGKmGPlE7Yf0L,0.85,0.821,10,-6.792,1,0.0562,0.0519,0.000189,0.0638,0.629,126.007,4,3.4957833333333332,2
63z8ON0EGiGK8F62yOyrMy,0.707,0.904,4,-6.112,0,0.12,0.0371,0.00245,0.118,0.71,123.967,4,3.5178166666666666,1
5fboV4lAqb0MC0YPdit8o1,0.689,0.929,5,-3.873,0,0.0559,0.00081,0.00366,0.208,0.68,124.026,4,3.55645,2
2foInBCiH2rjKwPoasl0Uc,0.708,0.817,4,-4.605,0,0.0372,0.0192,0.00087,0.311,0.425,123.005,4,3.219516666666667,1
4m2pZ1y1GmiOA8UYebp3A0,0.663,0.881,1,-6.964,0,0.0331,0.00256,0.106,0.103,0.64,123.033,4,3.01085,1
3QhQ1vVPeWjUQB01AXhKrT,0.783,0.84,1,-5.815,0,0.0487,0.00542,0.00599,0.0804,0.502,122.982,4,2.9282166666666667,2
5WD55ZJWhumwIDGau2Q9lM,0.633,0.968,10,-4.81,0,0.124,0.0924,0.0308,0.625,0.207,131.386,4,4.53445,1
0CTLLbwxLjQghLELl6pI2P,0.668,0.949,11,-4.345,0,0.092,0.0133,0.000105,0.0748,0.623,120.019,4,4.033333333333333,1
2uWYOq36wrjC3UstoI1lRV,0.771,0.895,10,-5.474,0,0.0512,0.00178,0.721,0.118,0.687,123.977,4,3.6797833333333334,2
2A2sxxV6NqdqhwTtBXDOj1,0.646,0.944,1,-4.344,1,0.0536,0.00675,0.00058,0.354,0.76,126.042,4,3.3231166666666665,2
0MWiSBKm8Avs8iDIxcertp,0.638,0.878,5,-3.639,0,0.0484,0.0151,0.000223,0.308,0.481,103.948,4,2.9466666666666668,2
2qT5wU3DiOItGKaLK0EHWT,0.955,0.854,10,-6.031,1,0.259,0.059,1.3e-06,0.0654,0.716,123.99,4,3.137016666666667,1
3L59ehOUbceBMTYsCvsthb,0.743,0.909,0,-5.484,1,0.0547,0.00392,0.239,0.0972,0.627,126.028,4,3.0894833333333334,2
0ZxvazjsaB9sdRxaKcJBVx,0.573,0.836,9,-7.321,0,0.0416,0.00132,0.00424,0.165,0.262,124.009,4,3.1895166666666666,2
6zGTf40sQZwh9WUv5orcJe,0.688,0.943,11,-4.263,0,0.0604,0.00594,0.000484,0.113,0.534,124.048,4,2.5483833333333332,1
08Z670x6tSSxElJkhpv5wa,0.808,0.829,3,-7.392,0,0.0663,0.0413,0.0351,0.101,0.707,119.988,4,4.10645,2
1HRhJK2wykBr6hT0GDblHi,0.806,0.855,6,-8.287,1,0.0707,0.00112,0.264,0.0464,0.894,125.99,4,3.8095166666666667,1
0g7ri4rS3G1Bu76aBvWMtE,0.705,0.768,1,-5.133,1,0.153,0.118,0.0,0.512,0.664,102.517,4,3.243116666666667,1
0wuVciQQN46LhbYZx2JE5G,0.711,0.782,5,-2.623,0,0.0307,0.0713,0.012,0.117,0.562,125.022,4,3.4559333333333333,1
0EjUhsHROYeF5heaiOstny,0.629,0.871,9,-5.321,0,0.247,0.000823,0.0,0.694,0.151,116.905,4,2.6157,2
49DiBZ3GwhSChqKE6XOkzx,0.702,0.658,10,-7.299,0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,4,2.599816666666667,2
6f9F0XnRZUT4CZKr0ABSav,0.646,0.774,0,-6.78,1,0.028,0.413,6.04e-05,0.375,0.641,111.993,4,2.60715,1
7d1CFGzmPIKa9YoR1jPeQ5,0.765,0.929,1,-5.695,0,0.0549,0.0389,0.000118,0.425,0.204,126.025,4,2.47225,1
3WsbAGQt6HgTj9kg6f466M,0.552,0.945,8,-3.771,0,0.0561,0.00676,0.000174,0.0556,0.384,130.011,4,2.74235,2
3a7rbncR5Ay3bKSlkX9hhr,0.616,0.671,4,-6.953,1,0.284,0.0983,0.000409,0.144,0.448,110.067,4,2.1820666666666666,1
3pOdtRzkywXC6IVnbsjyMf,0.582,0.891,6,-5.948,0,0.0385,0.085,0.04,0.184,0.168,123.986,4,2.48445,2
6qItx3M2IZbXBKRnptbnHM,0.729,0.786,10,-4.357,1,0.0389,0.117,0.0,0.265,0.729,131.906,4,2.9562,1
7tjHuSPbl4ywOtSu3YbOrU,0.748,0.61,0,-7.642,1,0.235,0.242,0.000181,0.105,0.217,123.955,4,2.645166666666667,1
1RwfArdUM01AISnxkpayMc,0.549,0.792,2,-6.155,1,0.105,0.219,0.0,0.0889,0.479,121.152,4,2.722,1
56ACjU3Wim8QFocqQLDXwi,0.713,0.962,8,-5.344,0,0.0618,0.0268,0.0182,0.158,0.601,126.019,4,2.683116666666667,2
0yHtv3qIa4gz9NQH3O9HYS,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4,2.97175,2
6jfXpOvxKQyKHar6QMyCnR,0.686,0.852,10,-5.903,0,0.0369,0.00112,0.12,0.422,0.23,127.989,4,2.7671833333333336,2
1dP519dbEob8H6wiouRdaY,0.869,0.726,11,-5.654,0,0.0459,0.0784,0.0,0.107,0.343,124.023,4,2.63985,1
3oyBjanJeqPz5cOMDedCyl,0.775,0.896,6,-3.445,0,0.0901,0.017,0.0,0.0492,0.86,109.929,4,2.8333333333333335,1
1T7gOswXYg41cBWOazLutE,0.657,0.788,7,-5.444,0,0.055,0.0359,0.00185,0.341,0.539,127.046,4,2.614133333333333,2
7i8QAmxQQeSfwZymtGesj0,0.643,0.849,6,-6.298,0,0.0355,0.00688,0.199,0.122,0.325,125.986,4,2.61905,2
69RbX8hv9EWnhvswaYkXeE,0.663,0.957,7,-5.017,1,0.0371,0.000468,0.67,0.113,0.805,127.002,4,2.85855,2
3ZxC6Q9cfyXEavGqZM7SME,0.733,0.931,11,-4.152,0,0.0465,0.022,0.000303,0.141,0.797,126.972,4,3.25175,2
05n5jVlrWO9hFjtfHU61OT,0.737,0.954,8,-2.936,0,0.05,0.034,0.0103,0.412,0.904,119.979,4,3.1666666666666665,1
4HlsGB3QShEMkbxhAYXkTt,0.624,0.977,11,-3.34,0,0.22,0.00615,0.0,0.253,0.74,126.127,4,2.95955,2
658DoDGcbTP97QSw9vdJGW,0.891,0.541,8,-5.756,0,0.108,0.04,0.0634,0.0707,0.849,129.013,4,5.10105,2
3wtbl8uMml7VgxaDEvGCJ7,0.777,0.545,6,-5.009,1,0.0686,0.0429,0.0,0.0751,0.68,75.01,4,3.0183666666666666,1
6h89vMWcUdukHrlEPNHX9f,0.822,0.749,7,-5.563,1,0.0285,0.0697,0.000273,0.0732,0.707,130.005,4,3.2742166666666668,1
6kfQDanT6Buh4Wu73ghbav,0.63,0.782,8,-5.44,0,0.132,0.0828,0.0,0.034,0.418,140.144,4,4.13245,1
4CHLYbx8NB1LUn5WqT0SzV,0.622,0.711,7,-6.618,1,0.0542,0.0457,0.0,0.174,0.679,79.932,4,3.26645,1
5zpDHEU12zATwLGvozxPw2,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268,4,5.06355,1
7rbWpbXVwY2DFrZpWYPtVj,0.726,0.795,9,-4.653,1,0.029,0.136,0.0,0.698,0.952,115.995,4,3.4911166666666666,1
6Uj8ru7TNLDIelbuQ8eBd6,0.697,0.835,6,-5.843,1,0.0912,0.00578,0.0,0.314,0.832,128.018,4,3.35645,1
71R6zJsrF3ffc3TBFHfivX,0.706,0.842,0,-4.628,0,0.038,0.0476,0.0,0.134,0.818,104.958,4,3.7453333333333334,1
27ilMN1oiW9849fReEYgOj,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34e-05,0.172,0.86,125.953,4,2.6128833333333334,1
