video_id,comment_count,like_count,view_count,rate_v_c,rate_v_l,rate_c_l,outlier,comment_bin,like_bin,view_bin
zJScfGLEP6s,161,4990,179953,-0.05,-0.037,-0.039,1,2,2,2
VMYAEHE2GrM,49202,1124520,153484700,-0.04,-0.037,-0.039,1,3,3,4
DtsKcHmceqY,9524,244997,30308228,-0.039,-0.037,-0.039,1,4,4,4
4j_cOsgRY7w,28963,322036,31865003,-0.05,-0.037,-0.039,1,4,3,3
q4EiBFUpFXg,39104,1102959,164452727,-0.034,-0.037,-0.039,1,4,4,4
OWw5i3x4Xlo,4916,91149,16285849,-0.039,-0.037,-0.039,1,3,4,4
2xTgCUSRG0k,2245,42105,6966171,-0.04,-0.037,-0.039,1,4,4,4
96NAk-hcIOc,569,13470,1030731,-0.047,-0.037,-0.039,1,2,2,2
EVm7Smq-T0c,2932,35630,8378647,-0.041,-0.036,-0.039,1,3,4,4
C-Naa1HXeDQ,15673,572259,120912024,-0.016,-0.036,-0.039,1,4,4,4
HAkHqYlqops,11846,533728,110929844,-0.007,-0.036,-0.039,1,3,3,4
WziA88-n02k,20465,513445,92883855,-0.032,-0.037,-0.039,1,3,3,4
clKAdQnwJ7A,15175,411396,91669374,-0.025,-0.036,-0.039,1,3,3,3
fwJazZIWNgg,3387,95928,23333650,-0.02,-0.036,-0.039,1,0,1,1
5d7EbtLb8ok,6582,112768,20272783,-0.04,-0.037,-0.039,1,2,3,3
-8WLa6umgdw,8035,194849,36260939,-0.033,-0.036,-0.039,1,2,2,3
Lgoz3XkW1UM,1218,38557,9669646,-0.015,-0.036,-0.039,1,0,0,0
12P2o91OLo4,750,13824,2842732,-0.036,-0.036,-0.039,1,1,1,1
Hya5zrWG2k0,5,9059,606915,0.471,-0.037,-0.039,1,1,1,1
5qNgbIGsrtM,13980,587760,35748498,-0.043,-0.037,-0.039,1,0,0,0
EPwwnFWWJYo,2237,302789,14935979,-0.021,-0.037,-0.039,1,3,3,3
__oGYChXPbw,217,28791,1105751,-0.03,-0.037,-0.039,1,0,0,0
oxpvo8DQQIM,24,1472,87877,-0.038,-0.037,-0.039,1,1,1,1
DPAXxZQhvh0,67,1794,161815,-0.044,-0.037,-0.039,1,0,0,0
ARp2ecBL0Ok,69,3789,321036,-0.032,-0.037,-0.039,1,4,4,4
t5-lkY9SBgw,396,31771,5098206,0.011,-0.037,-0.039,1,4,4,4
xIBPIPkl5Oc,388,30683,3402421,-0.01,-0.037,-0.039,1,1,2,2
-KOW-nr5ejk,1862,141567,32891287,0.036,-0.036,-0.039,1,4,4,4
Udn8eJg3zHQ,216,11514,1920051,-0.01,-0.037,-0.039,1,3,3,3
ANDlaoIK2Dw,461,14815,1581495,-0.038,-0.037,-0.039,1,4,4,4
HvllG6kiN2c,16,874,56340,-0.039,-0.037,-0.039,1,4,4,4
F-mjl63e0ms,6684,115753,14660978,-0.045,-0.037,-0.039,1,2,2,2
a0Rmpc0ENwM,27,649,47165,-0.047,-0.037,-0.039,1,3,3,3
O7__GH5sgI8,12,691,43442,-0.039,-0.037,-0.039,1,3,3,3
PcMD2Gs9fwU,623,12880,1612732,-0.043,-0.037,-0.039,1,3,3,3
68msnMHDkYc,22,687,43840,-0.046,-0.037,-0.039,1,2,2,2
VOH6SzDX3l4,2133,32668,3837027,-0.047,-0.037,-0.039,1,2,2,2
6rQ-p0WnGd8,1205,21959,3366129,-0.042,-0.037,-0.039,1,3,3,3
qJxk1leG1wY,9457,526759,88435044,-0.007,-0.037,-0.039,1,2,2,2
7iRlkVWZeAQ,3072,171236,22085007,-0.019,-0.037,-0.039,1,2,2,2
b-2FCCHoJoQ,21,1066,114626,-0.029,-0.037,-0.039,1,2,2,2
tlr8GNtNsuE,82,1141,42977,-0.053,-0.037,-0.039,1,1,2,2
85sC2xLIViU,3190,102905,14585681,-0.032,-0.037,-0.039,1,1,1,1
g5xJBKVGTGs,6091,121986,9190797,-0.048,-0.037,-0.039,1,0,0,1
gddQhQnwZIY,3182,69217,4024048,-0.049,-0.037,-0.039,1,1,2,2
e_DvNvUhRKU,197,19396,1213673,-0.024,-0.037,-0.039,1,1,2,2
XApmFUtKP4k,506,11033,1233938,-0.043,-0.037,-0.039,1,0,0,1
LQed7aE9YHQ,236,5321,379161,-0.048,-0.037,-0.039,1,1,0,0
LML6SoNE7xE,17451,261383,26602777,-0.048,-0.037,-0.039,1,0,0,0
fowHzOH9rqk,393,50956,5557879,0.017,-0.037,-0.039,1,0,0,0
-gbWL7MJ_kI,596,7604,826801,-0.049,-0.037,-0.039,1,0,0,0
2mu6faleFUg,106,50253,4235558,0.15,-0.037,-0.039,1,1,1,1
OFSC4pgN3Mw,383,5260,413681,-0.05,-0.037,-0.039,1,0,0,0
8t9eL-5wMFc,161,37251,3874106,0.069,-0.037,-0.039,1,2,3,3
WY85QiFbfdY,11983,472080,73698679,-0.024,-0.037,-0.039,1,3,3,4
l5ZjcZ15k1Q,1744,107174,12012090,-0.02,-0.037,-0.039,1,0,1,1
zyz1oAHY-_g,10013,432218,58843879,-0.025,-0.037,-0.039,1,1,1,2
zJOeXh6HyvU,5947,164975,29208577,-0.03,-0.037,-0.039,1,2,2,3
t6q9Vc1ZtQI,2896,70336,6731692,-0.044,-0.037,-0.039,1,1,2,3
z8Nmip4sPHM,5704,111506,19992298,-0.038,-0.037,-0.039,1,1,1,1
GodgE0hw6PM,4968,172581,24735450,-0.03,-0.037,-0.039,1,3,3,2
SAFWA7qxC0E,4621,92311,24276733,-0.029,-0.036,-0.039,1,0,0,0
wHMo_r4xjWg,2533,62873,5343388,-0.045,-0.037,-0.039,1,4,4,3
16YnOUnbE6s,69541,2623519,212929759,-0.04,-0.037,-0.039,1,0,0,0
LCIvi9BZZxI,1917,115383,4669190,-0.043,-0.037,-0.039,1,1,1,2
4NAkiJEMgHQ,1849,72950,3804748,-0.045,-0.037,-0.039,1,2,2,3
IH0gvNvMYIY,263,5219,201229,-0.052,-0.037,-0.039,1,1,1,2
WZnYufS9tbA,926,38629,2528480,-0.042,-0.037,-0.039,1,1,1,2
ViQugkYXuKc,1734,51443,2737789,-0.048,-0.037,-0.039,1,0,0,0
qVEQPcEaiZI,404,8897,326507,-0.052,-0.037,-0.039,1,1,1,2
nu2VWBy0YZg,498,16187,481169,-0.051,-0.037,-0.039,1,1,1,2
KpwF6yh4V0s,287,8852,305068,-0.051,-0.037,-0.039,1,2,1,1
AQDICxhkAmU,134,2715,71347,-0.053,-0.037,-0.039,1,1,1,1
YSxB4LZ7kxw,6199,110652,17281813,-0.042,-0.037,-0.039,1,3,2,3
GZpTksAkPx8,155,3458,471111,-0.04,-0.037,-0.039,1,2,1,1
pAz5p9artxI,3518,48702,5808075,-0.047,-0.037,-0.039,1,3,2,2
QNoC_mVojhc,15366,390984,83355418,-0.028,-0.036,-0.039,1,3,3,3
YDKk2cioL2c,7486,193924,50182243,-0.021,-0.036,-0.039,1,1,1,1
SCZgGVqVsbY,39522,910253,234244656,-0.025,-0.036,-0.039,1,1,1,1
R6gSMSYKhKU,107253,1197509,80094663,-0.052,-0.037,-0.039,1,2,0,1
NAHRpEqgcL4,24772,446705,116837453,-0.031,-0.036,-0.039,1,1,1,1
AnZiw7qXSVU,3909,121336,33315042,-0.012,-0.036,-0.039,1,0,0,0
LJ9FpMXJmwY,7768,153518,46460795,-0.025,-0.036,-0.039,1,0,0,0
hvKyBcCDOB4,60255,1541993,407426655,-0.021,-0.036,-0.039,1,4,4,4
etr7UtnUflM,5998,138757,27667438,-0.032,-0.036,-0.039,1,2,2,2
s-vjdUg2bNk,1811,61128,8618652,-0.031,-0.037,-0.039,1,1,1,1
y5zCaRaJ-kE,2965,102084,14561597,-0.03,-0.037,-0.039,1,0,0,0
7LBCFyUw8gM,7767,305426,52910420,-0.021,-0.037,-0.039,1,2,2,2
ap7HzFlOXq4,3720,94774,17372728,-0.032,-0.036,-0.039,1,2,2,2
GkZIF4mmztc,1099,61353,10801373,-0.005,-0.037,-0.039,1,4,4,4
3HsYNUUl9MM,3355,134457,20565273,-0.024,-0.037,-0.039,1,3,3,2
Im5N-0ZNf14,3898,160311,33326895,-0.012,-0.036,-0.039,1,4,4,4
wtOHNhG0EZc,36198,582539,166569315,-0.032,-0.036,-0.039,1,1,1,1
-8qifzv_F4Q,22374,294530,71169868,-0.039,-0.036,-0.039,1,1,1,1
2YYLr6yVruQ,19100,228939,44093792,-0.044,-0.036,-0.039,1,2,2,3
lYNMQBKDhwg,50633,600079,133364068,-0.042,-0.036,-0.039,1,1,1,1
FLR7Fs4Sw0M,3610,142797,34276191,-0.007,-0.036,-0.039,1,1,1,1
_UL11N8v_gM,2644,72129,11997125,-0.032,-0.037,-0.039,1,1,1,1
TXtgqM73nYA,1701,35630,9560757,-0.027,-0.036,-0.039,1,1,2,2
qSOL17R2aVY,8894,125748,17264177,-0.046,-0.037,-0.039,1,2,2,1
CZjdL6bC3wg,19337,302195,74462939,-0.036,-0.036,-0.039,1,1,1,0
dJGTK0C7S8w,2600,61515,17274416,-0.021,-0.036,-0.039,1,0,0,0
b68zP_jHQ6w,29,1751,167671,-0.027,-0.037,-0.039,1,0,0,0
t7YvZlw1-NY,194,6909,756485,-0.036,-0.037,-0.039,1,2,3,2
5KdtGC8HRvo,324,17681,2661114,-0.013,-0.037,-0.039,1,4,4,4
X_YsPvaOY4w,573,11816,2214329,-0.036,-0.036,-0.039,1,3,3,3
1u98kZEc1zA,112,2702,256549,-0.044,-0.037,-0.039,1,3,3,3
sQF24b8EirY,47,1506,132127,-0.042,-0.037,-0.039,1,3,2,2
h8MKGMHjFfY,2858,52798,14703803,-0.029,-0.036,-0.039,1,2,2,2
FQ85H89g9dM,1070,43748,12106340,0.003,-0.036,-0.039,1,3,3,2
7UY34RITfzA,586,24336,3940906,-0.021,-0.037,-0.039,1,3,3,3
0NjID2gRBW0,9745,85986,11379534,-0.05,-0.037,-0.039,1,0,0,0
IRvjQ9xy8HM,1056,32806,4079205,-0.036,-0.037,-0.039,1,0,0,0
Vky9Hs4vKdc,3431,183215,23153636,-0.021,-0.037,-0.039,1,2,1,2
2zJCFLy4p5I,1297,10007,824627,-0.053,-0.037,-0.039,1,3,3,3
FcA_F77cgcw,18783,218916,18007444,-0.051,-0.037,-0.039,1,3,2,2
-kYGccRHViE,1,191,9475,-0.031,-0.037,-0.039,1,3,3,3
mWiwcsLKRHE,824,6335,483861,-0.053,-0.037,-0.039,1,2,2,1
G6QrIs6GTlo,575,6239,488243,-0.052,-0.037,-0.039,1,2,1,1
XNZDs0THjz8,331,6136,572115,-0.047,-0.037,-0.039,1,3,4,3
MdkIJm65ytM,5736,197957,40089982,-0.02,-0.036,-0.039,1,1,1,1
dom7VlltBUc,4443,143669,27795881,-0.023,-0.036,-0.039,1,0,0,0
J4_wXPZ1Bnk,6466,168120,30798406,-0.031,-0.036,-0.039,1,3,3,3
AbfgxznPmZM,10730,176916,56571112,-0.029,-0.036,-0.039,1,4,3,4
05d2VwryTAA,1302,56609,11954883,-0.008,-0.036,-0.039,1,3,3,3
Gw7gNf_9njs,10417,237174,44628048,-0.034,-0.036,-0.039,1,4,3,4
pojL_35QlSI,17462,288238,53186037,-0.04,-0.036,-0.039,1,3,3,3
L2ksenLQ_RE,1302,56146,12115568,-0.008,-0.036,-0.039,1,3,2,3
ttggMJeUAo4,3835,158397,27472900,-0.019,-0.037,-0.039,1,1,1,1
sbVPcPL30xc,8221,102363,8650385,-0.051,-0.037,-0.039,1,3,3,2
BX38njyi9dk,301,1614,296337,-0.051,-0.036,-0.038,1,2,3,3
eW3cggT5Kts,25,633,53606,-0.045,-0.037,-0.039,1,3,3,3
jWsyKzUxIkI,9515,398169,127639093,0.014,-0.036,-0.039,1,2,2,3
36cjZy9tX8A,434,13653,2121300,-0.031,-0.037,-0.039,1,2,2,1
NuNricj_hAM,1094,29870,3906944,-0.037,-0.037,-0.039,1,1,2,2
mIszekfGw3Q,979,38342,6614824,-0.021,-0.037,-0.039,1,2,2,2
019HhfHxUjU,954,54396,14497259,0.023,-0.036,-0.039,1,2,2,2
_LqTN2400zY,11213,382585,84420141,-0.017,-0.036,-0.039,1,0,0,0
zihh1DaAMdw,3900,138448,13990899,-0.037,-0.037,-0.039,1,1,1,1
YkUjQCaVstA,6329,315617,148162935,0.066,-0.036,-0.039,1,1,2,2
_Wg1UwuyfZ8,39154,2298405,224028869,-0.026,-0.037,-0.039,1,2,2,2
pVBmn5uJNKE,28505,386965,53105173,-0.046,-0.037,-0.039,1,1,1,1
Y7G-tYRzwYY,26111,1019887,210983836,-0.014,-0.036,-0.039,1,0,1,1
PaDaoNnOQaM,11105,522588,127254457,0.004,-0.036,-0.039,1,2,1,1
_KhQT-LGb-4,154291,4240483,939592845,-0.024,-0.036,-0.039,1,3,2,2
82eGj8wpzoo,1901,52980,7528182,-0.035,-0.037,-0.039,1,2,2,2
Sjh1PQ9B73Y,11400,823024,86961757,-0.016,-0.037,-0.039,1,0,1,1
2ll4IA146YI,36818,1303532,363663766,-0.005,-0.036,-0.039,1,0,1,0
DR6ED6lvkb4,10883,312569,110567242,-0.003,-0.036,-0.039,1,2,1,2
rBYTilqGJZA,6355,325538,124689204,0.046,-0.036,-0.039,1,1,1,1
gSDdofxMm-Y,5367,189703,47239974,-0.01,-0.036,-0.039,1,4,4,4
TxGY3PPRZYU,114,15470,1490871,0.012,-0.037,-0.039,1,3,3,2
wDeZiEZGS3Q,4352,224827,83214253,0.044,-0.036,-0.039,1,3,3,3
SloTFWbshwE,2677,136667,34434291,0.011,-0.036,-0.039,1,0,0,0
AMICAfKuRsc,11,327,38667,-0.039,-0.037,-0.039,1,1,1,1
yxGkLOY0lwI,1326,35963,4189183,-0.04,-0.037,-0.039,1,0,0,0
3rT6Iqb4JfM,721,22316,3404077,-0.031,-0.037,-0.039,1,1,1,0
2VtCUg9Yx78,145,3471,362989,-0.043,-0.037,-0.039,1,1,2,1
DRr1Dc3V1Mc,85,1212,95451,-0.05,-0.037,-0.039,1,4,4,4
6Z66wVo7uNw,13019,304133,54099471,-0.034,-0.037,-0.039,1,3,3,3
g0f2PukBC3w,58,1004,108252,-0.046,-0.037,-0.039,1,2,2,2
TyJ8zLLDnKQ,34,2949,173850,-0.03,-0.037,-0.039,1,3,2,2
-EpVHaOxSyM,438,7191,1293089,-0.041,-0.037,-0.039,1,2,2,2
nXeXT6FGEls,1078,16986,2906712,-0.042,-0.037,-0.039,1,3,3,3
YeR1CVKf6C0,160,1785,276829,-0.047,-0.037,-0.039,1,1,1,2
b4b1cMVZOUU,44072,2359922,471691668,-0.0,-0.036,-0.039,1,2,1,1
8hBQJH2pHQ0,50588,1793200,267881301,-0.028,-0.037,-0.039,1,1,1,1
0m4GMu4wJRE,1110,93642,17868084,0.028,-0.036,-0.039,1,3,3,2
vnlk8V-q0oU,43971,1278284,280503615,-0.023,-0.036,-0.039,1,4,3,3
nb0y9zx8yRE,6769,285498,58161640,-0.011,-0.036,-0.039,1,3,3,3
Y5FgIB98iEw,18152,689437,27470897,-0.048,-0.037,-0.039,1,0,0,0
jx0qbW_YTCs,19915,698370,156246413,-0.015,-0.036,-0.039,1,2,2,2
SfEk5W3zH98,39040,1426885,184400663,-0.031,-0.037,-0.039,1,3,2,2
qlsQrycKKsY,2098,73780,8385562,-0.035,-0.037,-0.039,1,0,0,0
qOkImV2cJDg,10087,257380,76367335,-0.017,-0.036,-0.039,1,2,2,2
KBD18rsVJHk,6303,218021,33903014,-0.028,-0.037,-0.039,1,0,0,0
NJpt1hSYf2o,13489,392688,73948162,-0.027,-0.036,-0.039,1,1,1,0
Y-4NFvI5U9w,2685,72353,10946906,-0.035,-0.037,-0.039,1,1,1,1
xOgAmQvOUM0,1938,78465,7092415,-0.037,-0.037,-0.039,1,0,1,0
5Vwu-t7QRaE,5145,178678,28333087,-0.027,-0.037,-0.039,1,1,1,1
Zev5tHjCB_s,2544,89547,15254845,-0.025,-0.037,-0.039,1,0,0,0
wms76AfllVE,1681,81829,7419544,-0.033,-0.037,-0.039,1,0,0,0
YIb4NC5ikYo,3851,95123,13675729,-0.038,-0.037,-0.039,1,0,0,0
O_e-5W38cOg,1152,85201,16215899,0.017,-0.036,-0.039,1,0,0,0
mLdRUl6V_Eg,433,28655,2716596,-0.023,-0.037,-0.039,1,1,1,1
DfiOQAX7j_k,477,71733,30935406,0.281,-0.036,-0.039,1,0,0,0
mjhMTt5lmWM,126,9052,1290712,-0.003,-0.037,-0.039,1,0,0,0
zpCfz41yo2Q,804,70775,15639502,0.045,-0.036,-0.039,1,0,0,0
Qc5bkBR4gjw,1386,81024,19955789,0.019,-0.036,-0.039,1,0,0,0
kF3c_WhqtMw,245,6474,1020384,-0.034,-0.037,-0.039,1,0,0,0
bWzUdGNa46I,382,8213,615953,-0.048,-0.037,-0.039,1,1,0,0
4wXS_7qUwTs,112,3002,325092,-0.041,-0.037,-0.039,1,0,0,0
m226JNPusd4,4,154,11353,-0.044,-0.037,-0.039,1,4,4,4
EF900GG7uVw,146,3179,249336,-0.047,-0.037,-0.039,1,2,2,2
iCBAeHDlU1E,25,731,40008,-0.048,-0.037,-0.039,1,2,1,2
C66XCqWkhmw,496,11242,2529275,-0.03,-0.036,-0.039,1,1,1,1
6IKxWkQU6Qk,30,361,59167,-0.046,-0.037,-0.039,1,1,0,1
oblaKpLumaY,40,1810,302864,-0.018,-0.037,-0.039,1,1,0,0
byuMXm3MAho,4253,163512,52332528,0.008,-0.036,-0.039,1,2,1,1
amKAOtea34c,5957,317430,108227772,0.039,-0.036,-0.039,1,0,0,0
PrVlYA3d1Uo,277,11634,2746129,-0.005,-0.036,-0.039,1,1,0,1
4vMkz72OzeA,552,34246,9965513,0.038,-0.036,-0.039,1,0,0,0
H2P9O97IGAQ,2289,117717,40087368,0.035,-0.036,-0.039,1,1,1,2
oJHQnq16BCs,1058,93542,25747081,0.071,-0.036,-0.039,1,0,0,0
sWEhyQdV0-s,339,16654,2561937,-0.017,-0.037,-0.039,1,0,0,0
QWTTufnZhzc,5159,216364,11954412,-0.044,-0.037,-0.039,1,0,0,0
aBKN5o6zlJU,43,238,45183,-0.051,-0.036,-0.038,1,1,0,0
EJC-_j3SnXk,18837,610346,37003619,-0.046,-0.037,-0.039,1,1,1,1
oHleZzd-Dig,1,271,20927,-0.002,-0.037,-0.039,1,0,0,0
4VqZIla49jo,895,25519,12046001,0.014,-0.036,-0.039,1,1,1,1
63J1TSyKEHk,1748,93324,32053036,0.039,-0.036,-0.039,1,3,2,2
EraDUeecqyc,514,28844,10696617,0.052,-0.036,-0.039,1,1,1,1
wDcVGGVshRY,700,26946,10749012,0.024,-0.036,-0.039,1,1,1,0
k3dGFd5WU2c,1,52,7771,-0.036,-0.037,-0.039,1,2,1,1
6b5opAoTvJc,562,17755,9892979,0.036,-0.036,-0.039,1,1,1,1
NitEUYP_wHM,465,44331,10333342,0.06,-0.036,-0.039,1,0,0,0
k073kj0jWPM,1659,23779,1214729,-0.052,-0.037,-0.039,1,3,3,3
J9EZGHcu3E8,507,28139,2479420,-0.031,-0.037,-0.039,1,4,3,4
2s0-wbXC3pQ,7668,109922,34589708,-0.033,-0.036,-0.039,1,2,3,2
vp420cZZ0c4,2026,33259,4663824,-0.044,-0.037,-0.039,1,1,1,1
PuyYc0gINbU,5171,77641,15593894,-0.04,-0.036,-0.039,1,3,2,3
WSkyoyyvnAY,6477,157789,31237873,-0.031,-0.036,-0.039,1,3,2,1
ZylbA374VRw,597,32999,2475056,-0.034,-0.037,-0.039,1,2,1,2
3V8aZLTpKXo,388,9583,1522943,-0.036,-0.037,-0.039,1,3,3,3
Iw3nkmhC20Y,1699,0,5353459,-0.04,2.117,2.165,1,3,3,4
iusfiZUkhY4,461,19958,2215028,-0.031,-0.037,-0.039,1,0,0,0
fbnznYoUZ8w,35,1680,136130,-0.036,-0.037,-0.039,1,3,3,3
hANTpQZwNE8,29,1340,67235,-0.044,-0.037,-0.039,1,3,3,3
3rn2N0ZbLEQ,24721,791521,147239421,-0.025,-0.036,-0.039,1,0,0,0
WCcYTWwCv00,2451,121432,8175120,-0.039,-0.037,-0.039,1,3,3,3
N5cUaW3VffY,463,17167,1272604,-0.042,-0.037,-0.039,1,0,0,0
B0knGzVC_M4,87,2770,253208,-0.041,-0.037,-0.039,1,3,3,3
Ll99lcYLMIU,1998,137331,20747410,-0.002,-0.037,-0.039,1,4,4,4
svitEEpI07E,2767,77627,11521587,-0.034,-0.037,-0.039,1,3,2,2
YrLk4vdY28Q,58325,1188942,237780585,-0.035,-0.036,-0.039,1,3,3,3
v0nmHymgM7Y,10700,198047,24829939,-0.044,-0.037,-0.039,1,3,3,3
NGorjBVag0I,26232,890310,173681817,-0.022,-0.036,-0.039,1,2,1,1
ohk3DP5fMCg,1413,44521,4815109,-0.038,-0.037,-0.039,1,1,1,1
aLOnQmmmlkw,1110,22868,3886081,-0.038,-0.037,-0.039,1,2,1,1
YuCpTi0EtbU,4786,119988,30315522,-0.023,-0.036,-0.039,1,1,0,1
S34cVkL6zCE,1216,22031,3918491,-0.039,-0.037,-0.039,1,1,1,1
b-bJPmasXKs,793,23105,3463569,-0.033,-0.037,-0.039,1,1,1,1
Gxd23UVID7k,1328,31450,2748118,-0.045,-0.037,-0.039,1,0,1,1
kOmhVEiq95I,1449,102678,12230995,-0.012,-0.037,-0.039,1,1,1,1
s8sNnNRhQ2g,1846,63472,6594001,-0.037,-0.037,-0.039,1,0,1,0
ki7gxLbhXkU,413,15452,772130,-0.046,-0.037,-0.039,1,2,3,3
1v0ISPsZF94,17,407,29979,-0.047,-0.037,-0.039,1,2,2,2
nKXT2GRAncc,199,4050,296704,-0.048,-0.037,-0.039,1,2,2,2
m4t5R3fTbD0,2524,168001,13235660,-0.029,-0.037,-0.039,1,3,3,3
desJKYvdq9A,18909,529605,87536044,-0.032,-0.037,-0.039,1,1,1,1
y-jC3H_8Dk4,8163,183820,40630695,-0.03,-0.036,-0.039,1,1,1,1
rISYCquFeI8,7938,349732,52835885,-0.021,-0.037,-0.039,1,2,3,3
3FTS2tdmyYM,6199,103710,20397421,-0.039,-0.036,-0.039,1,3,3,2
R4oCDAXQC34,4134,73222,13948981,-0.038,-0.036,-0.039,1,3,3,2
YgGLl8CanQo,5051,160515,21993757,-0.033,-0.037,-0.039,1,1,0,0
yVm8PjWCvLg,13247,252734,39847654,-0.04,-0.037,-0.039,1,2,1,0
vVTYNuGBzsM,56,1122,113161,-0.046,-0.037,-0.039,1,0,0,0
DCyI45-YvY4,101,1392,44135,-0.054,-0.037,-0.039,1,2,2,1
T4o7YqMb8qw,3184,36373,7165825,-0.044,-0.036,-0.039,1,2,2,1
3mbvWn1EY6g,8654,333120,32161897,-0.037,-0.037,-0.039,1,3,2,1
MlzTET_8SQg,5056,142413,17502875,-0.038,-0.037,-0.039,1,1,0,0
F_JF8oSxXtM,11263,205817,31710842,-0.041,-0.037,-0.039,1,2,2,3
LZ5fIKmn1ok,1845,71683,6842865,-0.037,-0.037,-0.039,1,1,1,1
ET07vTF_y94,1969,36987,1958128,-0.051,-0.037,-0.039,1,3,2,3
zw79RVnlCb0,14518,556178,29005407,-0.046,-0.037,-0.039,1,2,2,2
tHV7AwkzYWg,582,31528,2788379,-0.031,-0.037,-0.039,1,1,1,1
S_CXDdmu_ug,260,6132,427385,-0.048,-0.037,-0.039,1,1,1,1
tL25rbnvM4o,11031,419857,46776190,-0.034,-0.037,-0.039,1,3,3,3
zPonioDYnoY,23266,403141,87828914,-0.036,-0.036,-0.039,1,3,3,3
wEERFBI9eCg,8153,369725,59470617,-0.018,-0.037,-0.039,1,4,4,4
GdZn7k5rZLQ,55581,427655,120242107,-0.045,-0.036,-0.039,1,4,3,3
kIBdpFJyFkc,10174,329467,55588722,-0.028,-0.037,-0.039,1,3,3,3
5g8ykQLYnX0,11215,144613,27327477,-0.043,-0.036,-0.039,1,1,1,1
7YOAu7G2-8A,1232,35661,3892415,-0.04,-0.037,-0.039,1,3,2,2
LczGSoibRe8,12664,160933,9547302,-0.052,-0.037,-0.039,1,2,2,2
CwED4C5FJuo,4835,218109,35595069,-0.018,-0.037,-0.039,1,0,0,0
Kmiw4FYTg2U,8065,297067,53544537,-0.021,-0.037,-0.039,1,0,0,0
QfhEKpFiepM,2166,118202,26779650,0.008,-0.036,-0.039,1,0,0,0
0W2KYYOdZQU,2524,107946,6677264,-0.042,-0.037,-0.039,1,1,1,1
DjzgjhSJ2Oc,1149,62863,15432869,0.014,-0.036,-0.039,1,0,0,0
wAZZ9Xe3HKA,2978,121753,7657647,-0.043,-0.037,-0.039,1,2,3,3
wyJd8xYuyyQ,2575,110877,21182990,-0.013,-0.036,-0.039,1,1,1,2
151JbrQ52hg,17,1415,85463,-0.031,-0.037,-0.039,1,1,1,0
rB7q0nr9VTU,778,21568,3057429,-0.036,-0.037,-0.039,1,1,1,1
QgZBKNdo8gs,1228,64000,18797240,0.024,-0.036,-0.039,1,4,4,4
XacvydVrhuI,3235,59352,9965535,-0.04,-0.037,-0.039,1,3,3,2
ZZNZgtj26Fk,358,29141,2927029,-0.014,-0.037,-0.039,1,3,3,3
jbcbhnrEzJQ,66,23207,1187614,0.036,-0.037,-0.039,1,2,3,2
QmMjY6tXaEo,2115,41816,3373124,-0.048,-0.037,-0.039,1,2,2,2
mzvk0fWtCs0,5445,94958,11522806,-0.045,-0.037,-0.039,1,1,1,1
pafY6sZt0FE,4069,83471,15187801,-0.037,-0.037,-0.039,1,2,2,1
xt4XAz2WZ3Y,144,20064,1591811,0.001,-0.037,-0.039,1,2,2,2
iOF2psD2uTk,97,12610,846360,-0.011,-0.037,-0.039,1,3,4,4
8lCMUkqpI7o,2561,38303,7197833,-0.041,-0.036,-0.039,1,2,2,2
55TOIJxKc74,422,22688,2901870,-0.02,-0.037,-0.039,1,0,1,1
fJuapp9SORA,127937,2583948,368398105,-0.041,-0.037,-0.039,1,0,1,1
S7y2ZfyRF_g,6991,227805,12776667,-0.047,-0.037,-0.039,1,4,4,4
PIU07K_28ck,12043,494760,37788548,-0.04,-0.037,-0.039,1,0,1,1
yWIS0mOdLD0,123,897,210673,-0.047,-0.036,-0.039,1,0,0,0
a7K20WMFwZk,1821,47873,4293506,-0.044,-0.037,-0.039,1,0,0,0
bFOoEf_Oyj8,1241,18774,1623677,-0.049,-0.037,-0.039,1,3,3,2
8HpPw0eLFbY,35,841,36960,-0.051,-0.037,-0.039,1,2,2,2
8GUSIx2eKBQ,658,13537,613703,-0.051,-0.037,-0.039,1,2,2,3
caSi8ccqWmg,315,60723,3625672,0.004,-0.037,-0.039,1,2,2,2
_PLq0_7k1jk,17368,515553,103810374,-0.025,-0.036,-0.039,1,1,1,2
lvR1YgT7QYs,11634,278635,42427164,-0.037,-0.037,-0.039,1,0,0,0
D6Aw3ZnqQrY,2453,84781,11969664,-0.031,-0.037,-0.039,1,2,2,2
MVRunwyoTMA,6637,101026,14721257,-0.044,-0.037,-0.039,1,3,3,2
qLC9o_unLq4,2548,55220,7525000,-0.041,-0.037,-0.039,1,2,2,2
m5N9IHqqGcA,9778,224525,32578342,-0.039,-0.037,-0.039,1,2,2,2
4TPIjzEmyt0,1630,50609,8336020,-0.029,-0.037,-0.039,1,2,2,1
UJUEV46n6yY,1662,28881,3976001,-0.044,-0.037,-0.039,1,2,2,2
fGB9cvWdn04,1053,21734,4394695,-0.034,-0.036,-0.039,1,4,4,4
Knj9jg6TuDY,841,16777,2382024,-0.041,-0.037,-0.039,1,2,2,2
7CoOLtQbmJI,5994,174514,10063373,-0.047,-0.037,-0.039,1,1,1,1
UmPgMc3R8zg,15334,276958,56191459,-0.037,-0.036,-0.039,1,3,2,2
H5i7j0VhEHw,10526,262853,40907679,-0.036,-0.037,-0.039,1,2,3,2
