track_id,track_popularity,artist_popularity
6lUXneXZ9jc3HSMHgd8oqh,65,64
62r1CS9zL1FL5Ilb7hLX7n,64,64
6SMHgPgNkhe9lneNTbgtel,64,64
2GEDd9qtGXU7IvGgqTF6Uj,57,64
49qkJtDdi3KHmENFzleve4,54,64
663E41fUIDEnzN7xTnFLT0,57,71
6QbcnA5zCrjiZIUBzAP4nY,51,64
09kEUjIvixNShjfl3YoyWo,50,64
4U6mBgGP8FXN6UH4T3AJhu,72,63
1gJOqXpRjz9GeEEwQpcujK,70,63
0YZ3J8xzGwLOg4yEgST1YK,68,63
0Jl5bIEve3A4axcjY3EgDZ,64,63
0HEC0KkDwxtucNsufufCys,60,80
6oyYKWTbYt5Zb8tIiLZbmH,62,63
1x9iOd3K1JC6tdjGZJpFgZ,61,63
1uLBV01mO4YMeoUQ3jhyQn,34,63
6bcBAzDTeiRo4SZX6yAQgs,34,63
1HLi7j0ENx5KiBeOZPW8xA,54,63
4oDZ5L8izBals6jKBJDBcX,10,64
5sf1wqBZsHkpy7dPnDb7aD,3,64
5MCIbKkyD1O7OZzXhzI7Rl,0,64
3BWOEIkW9H7tCr8wwjzOyf,51,64
6hwqHKyOBZvKUUmUJeC5gK,0,64
57OfvZ1HFFTWQltTgdyj6N,48,64
0tk38XKrRuNCuLNhF9CNBQ,44,64
3qBed3GRu5DCMIfSS4N2Dl,47,64
2WrL3s7u4m40yap7ui9RK9,44,64
1uqhr88kb1ZhMZgrgi8je5,0,64
19CmuECYssqkPWANF4nLWM,79,61
79d6fVzRM6DRYxR302AJFY,61,61
6Y5k0NupErwLzOQXDxfVFa,66,61
6SgkilvKX94WfXRbhr3RCu,62,61
2vwJC3c69M9B8WJpVUoKix,56,61
0tKdc5LRn5omaRRJJQ5wlh,54,61
6OIC1huIZ1u93ymLNR4got,48,61
36in1jDriTe1PQhU4iTKkv,38,61
74Afq4nheLYs6FIob8tWLQ,44,61
2BVKy5DxiQLxzvwqfvOlGH,37,61
3ZZq9396zv8pcn5GYVhxUi,77,65
5rfJ2Bq2PEL8yBjZLzouEu,75,65
3iA4foXIFpekwHyma7pRs1,66,65
1ArdfXwdvwzapms9p1wxEb,59,65
3AzJso06se44RPcNiNmi7c,52,65
2ZgKs2gWOv4zMmfGcCgJGP,51,65
4eECmNsF67SUnWGD9jFO3C,48,65
0bybFti0XQtaXnVqIzTuGN,43,65
0DgEjzl2zd8Fuj9yPjpEfq,44,65
4hXxnHb8rmmSHW8QPY4egm,42,65
7MIhUdNJtaOnDmC5nBC1fb,82,77
4HjJTAkB8yAFlTClmECqWU,43,77
6Ku2dAf2mm5ne7tT7QUbdF,49,77
1kmQ47Sk87vxAN7TAiBpaX,55,77
4Sea2XMlbP2Yt8E5CMwvbb,47,77
2pOVv3ykWuc7xWRR5Tad2c,37,77
1d6cJdvEoOlL5wj39NSG8U,32,77
0xP5kC9fdXfKrgY2Dyp0sx,35,15
12zzhQCnWxYoLdWUFgchG2,5,46
378EjSDkg1OhG0Aq7gT8vn,18,45
5UV2oqgMXvlkOvvtK3aT7f,72,61
5DbtYgRjkUIapSm2Ilr81D,65,61
3ZkA3JnqluUWzwr64BBkl4,66,61
2eLrEVKhufuCkMn0NhdWUJ,64,61
3eEmeP2ydpJDtl0tY91t8Y,61,61
18K55OneX9jdsCiUddsWAp,58,61
3kqHgBc6kh4R6iUaazvVoo,56,61
6vB3dkbTERT1L4vXm5IZJn,57,61
5O3zj7zm9PtGH6KS4qGJRQ,54,61
4riXlLDe2TVLkuJeTRtAs1,55,61
0tzixmHNQfE6S6SirSToxW,74,71
1BwrMGGhPA6GarWIYaFrW8,71,62
6ydEhrdfzhI29D2NBAqUY1,65,49
5AuS5Nk1vs2vJNPlwB04F1,58,62
2uzCfFYh6tSNFdz14ZIf3N,59,62
3FNjqlfbQ153UsLKhDIxHo,55,62
63knvuoSPpfzIwdDuWRSoV,56,62
7FES7rrRiopj1YLqIUyyGO,52,62
2nti8TuVhtp3Gk53WUnnM4,53,62
0lXxj5T6jeovmtd460qrFN,49,49
4VikOud5ZmdmHH6h7uQeDB,69,65
29iIRrSuANyjnwag69PHOJ,68,65
3k9dGCm2R2Y70e87aMHYC3,64,65
2MXqrO1RBfek6RoijghYYp,66,65
3obYcaXHdTB1EvZE3PVQhd,64,65
6P6rudfmKr7FyArdyEs0Mk,62,65
0rliTXrA8nLBuJcxDuueWU,65,65
6dOzqs6o4DNzXs4jF2v1Yq,59,65
6pCZYiB2ZoLfDuapZbpKl8,58,65
7mnf5omGMUwSfpwZrt5AZ0,60,65
0gPQTLaqHDgdupKEok7J2x,73,62
3R7fjB38qajI6JR69y5k4e,64,62
0FfC67AEwBvtTWWfzzWo0m,51,62
0UzsDmdpw0Q14KU4hieQss,63,62
23ehR4jpFQFMfDADgFdXR7,62,62
6YUUQapDEqBF1yP3iHlsut,62,62
1byydVLDAt7An5Pk3SuL5j,58,62
7yxwAEwY9LD120AcB4nGJx,60,62
6IIOcnq93QAaKeRX1cs16v,57,68
49liwSYiXr6nO0RrioYmAW,47,61
2RognU2ViRdA6HxnpAITJl,71,66
2PkTjm1QAJCZbJ9MqC4RqA,72,66
1PQzZbitOJ6XPFg7FFzsKQ,69,66
24LCJ8C0D8kx6iplic9SDV,64,66
4Ft15s9T7pcG7O85VbdxVl,63,66
0fAkoHmERNn6PuRqfK7411,62,66
4MYOJ2AhfzdoPAjwHg79LS,58,66
58tnDTHguRpHhoe6Ft6B83,59,66
2dxRzFDDv3QcSMQ0vIgqMF,60,66
3UA8Vjo0hQXGJnoeQF1SOL,54,66
43btz2xjMKpcmjkuRsvxyg,77,65
67eX1ovaHyVPUinMHeUtIM,75,65
2HsjJJL4DhPCzMlnaGv7ap,68,65
5JKQMoGmXwDHCodn5pFVHB,66,65
43oPpqzWPSZmeiwYicmzjG,63,65
0lqfBvf1Gqmmt3l5Qeirlm,62,65
38Lf9Im0jQhAaKx8ehQM1S,62,65
3fbVtEI5leNfYKvL7FxDz1,57,65
4z8D58IC56O0JH2B818SkX,59,65
24iUpyUeGv6AoikfxpRofO,56,65
7cpFmkNmh3MM0WqXPSbs9f,66,63
2yB721Szta49XabGt5FQ0u,57,63
3IS5IWZuDJJdqBJ9XVqpbh,62,63
7qvnwfrklCpXozI4ZDU3qc,60,63
7gNI9f8NTCU6hLV0pLkTT7,58,63
1SrTKJtKmtJtAoGYCaSnl1,54,63
7FFpxe3RMrRhG63dFtgRed,54,63
5DEND7UgNW3dm8OOiigYSA,52,65
6wLAOahVdeEJxhEOH8byCL,50,63
0jxgoC4Cph9ftWZfr6RKWC,28,63
0PSZ9G584Ve27GK6ThlY6P,70,75
0aULRU35N9kTj6O1xMULRR,61,63
1bb6bROP3OXMHcPw84MtmN,58,63
2LP2uDQQ7eLMcUVE4aOpAV,56,63
5jv3QxL0MFswzM1UJ2qQJM,56,63
6UZS3KgNc0NF13bbtQTzD6,59,63
0JRB0l3igltUQX1OmKyORy,51,63
42OhQBFNIbMyxRGxyPOvQA,53,63
1LFqcpp3k7r9nHBH7Lsos4,47,63
2v49NJk4EhgM4xVkNKrfqc,63,63
1NZWiuy0mlnsrcYL2dhKt6,61,63
7FO6QgfJRKtEwZiYO0dIO9,59,63
56GZHQ4E3i9w9xgRkzitd4,62,63
1L7HnGxcNdScMVnjc3XRK0,60,63
5OqnfFu7rdE3DEe0GoWkd7,58,63
1HoEbniMQIfe79naXNRycP,54,63
4Opt8AwROn5AXMQ20mNvHq,54,63
36g3CdSXU0vBSOW4P1dtsZ,53,63
3LEBulRQI5hHe2TUKKswUf,56,63
7lzfMZak2HjNPXXSxksjPB,66,62
5Ikos3uiBfPYAf7EZfz8t3,64,52
3cVSl7SF1BNnCYUR3WYKd8,37,62
2r4zhMrN1cQEXNWNG2SkXW,63,52
2Hw2kl2Vkthv8JMRKyQkCU,55,62
5yEGs6NxH8JJseKVNKeduc,54,62
6AHsV0Wb4t3ttgs5P4wsf6,58,62
5ii11kM3XEBh1viHC6ObhX,56,62
0ids7LvMjr5LYplSnbwmHQ,27,62
1PX26jqxFcahtiibUj6EYr,49,62
3YqJ0iaDWM0aqEDQExd2j3,65,89
5TFA0lRV0EtscGYI1784PL,49,66
3FYSNSTUCqAZGfwEd8ui4l,54,63
66PlVvBwKgTseZ1vCU3e46,51,63
1HVVrtjLvEQx8oinUYI5Nv,47,53
58LflM1owDAzQkYIL7ayCX,53,63
64znnDhgrJjbxQK7dsEe3Q,42,69
39zh5ufK1qVSOh6fJk4hNl,43,75
10zQ7RusGiAimQv92m9wlj,43,36
7ETKvvR97gJ28mAiOJoFD4,47,48
74WjYdm3Lvbwnds4thYPUU,58,58
54CAG8n70kKVbFV6l1zF4G,62,56
3Y0EbmwdJNP7dgVqSD8vRW,51,30
4ErQ9so16QNxy0srB7vJE7,47,58
41kd6nWfxAytm08XVujL7q,45,50
2kXLwmRycPpSQgCiQKYFn1,43,56
0gxQmk1VyK2dprLpKqWKQf,25,47
3b9Dae2aPvOGKNOcdhj9CP,46,58
78NOjcwjSb7qSrPtKUAHiy,43,33
54ujv10if5MAi8z2pPNfRV,43,56
00762tXbSj2w2bQMVydJZn,49,63
77nLmLxAaBcUwnwv4UX52H,35,63
1y0JvYlS4piluTarpkEIug,42,66
2LjEovfvxovl807CqAoJS8,40,63
1acpIlnD71Anfcy2RXZkm3,39,63
1m0SdzvdokTY8Q1tR2J96c,42,63
0oeCxMxwh7wj1xESDld3BW,39,53
08dUkfHIETgvwx0PUX5Gzc,37,63
1ErweN6ViwVyyxuEr8XjMq,37,55
38KY2ifDokr1n10KkBY2Tj,36,63
3J5jotqUAjU479WhAiNkpU,48,57
3dAgQFdruU8ufWc5GE05xC,66,64
6iblnklMzUKIXAtjk5lzIy,65,64
4ipZsAA3YuqCDSXiPoEGIv,67,64
3XKbdb9GB6u3hsnUklQTav,63,64
4AQWKGBWTR7fVuUKxi5sKE,64,64
4ABua0yuWcpTotImEEJTaw,60,64
3VLCtStwYsAL4LKZgeUvy3,59,64
79DjV1vsU6yVoCbrQNNDdI,60,64
3uJggzf2q1lCOl8EiQHFvN,55,64
73ZTWCuwudUVvvWipRnQnQ,70,64
77dcKrzRUI02XjHd2okARp,68,64
0SW6NfA6MTCC6OWNt6SAkV,68,64
5TWhLgjy8cgb6CRPnnlnn2,65,64
2VV9KHwOfrS7ZOEzPZJFLJ,61,64
0XqB5gOpCdI9vV3MhKQyyX,63,64
5kCsIDXG306DriJZ2gViLt,59,64
529x2bhs2op70bGqGOoLk4,57,52
1OwQ7xpk7nCXlt8TqVoNl1,59,64
7MJe06aTq57id8qtb1s2du,59,64
7bJ6xGa3RG2dQgNiK10uAv,66,62
5fJD7wh9yoSTpl9d5rgl7l,68,62
5ay0cvjtVAbMLOe8gTadFh,64,62
21lsdnxagzViwbRqNY0tCK,62,62
5KNZME6ZAXNA4Ce6iOedU5,64,62
47DeTufpEGrePu6TaVEuoN,63,62
2dHnIe0JsqshUnyzcMMOhW,60,62
4NpX4g7sdnZtgteu1m2m3S,62,62
4GNAkByimF0pxX2vgG35Z3,58,62
1G2mAZQL8xfy9wRqC6fY6K,55,62
2SLZ2rX5773RS16mcqBxG7,66,64
6uRH1qMz30ZBwwUG0IYE5s,65,64
3kVIFDE3G89I2RPVkiRaRj,66,64
6zOg9gP62RJSsKFeOBAgvH,66,64
0ahRDzkKq0KEi7FRoHb0qk,59,64
769geiA8btidGHda4BBDOJ,58,64
7jg3Irt0hqnss3HvaPP2D2,57,64
0Zze3tFRSNwL6KllmYjLgZ,57,64
6iajHa34cSiD5s42Cq9miJ,55,64
06EmqZJolHpHSwNKLHVmqB,46,64
2ufLEVbzvEcJ3subW8jBUp,65,75
4sNiMTu47WkUgW87qeUlWF,69,65
7hpUWaCdqgQJHTVe2hqZob,67,62
5wNpnKRUxbPoIpDXFZ5NkU,64,65
7nr3RAMpV11jb07Rw2sfzk,60,65
4faUCG0CdNgMx0NkMMseOl,60,71
1bjVZ85Wr90swSeNub1F79,41,65
64Xa40JF6SZScjZgCTY3KA,53,65
1aDW8ixWyS9YIyapp5JYLu,57,65
1bJAynHEPbXhmaezqhnPTu,58,65
6sHsXIJoEN5JpdkGMQDJxt,75,63
6N9uyMZf9pbNOuomveWscp,66,63
2fhePAlCSsJplwkjqMYpVm,63,78
6tBD4yjOf9P8rWwUlXdJFm,63,63
0YwUJOHKYxlm5gVfIkl8Ym,58,63
6N6Y1AdoGqw5H3lzli5DgL,54,63
3Z9B9GQ2fFx4IRCG8bbWys,53,62
5ZCv9I8mgChcYkSrLuLSTc,57,63
62K7EHA67O48gg7lTtcyc2,53,63
6XDSSxwOntlKPkE6wVzucb,52,63
43DJZnMU894sjYBDx6HHO8,4,61
2ZixSR7OKIpdPUk4dwOekn,56,47
6QmChI3qnlVSMHihZPzCTf,63,61
46kxzCwAMxrneUFJJT1njt,64,61
0fbhMix3hzu5L4XoOHU8rM,59,61
32Fd3j4mqUBJ3w2LGMTmNK,57,61
2nhrH1UoaHJWLFMrt1NB5w,60,61
2DHJHxgnQZwkcmwvANdiui,55,61
7ifFGs3u4eyKCLDeXkkGZh,59,61
5arALisKmJ3zpjlC7Q6UDM,1,61
43BCxznTSBLcXzu4lJ8KW5,65,63
4qvUtYRNwmFzfJ2loWkQCH,65,63
2yeI0FRWd1sqGpHEUc5DFm,64,63
7tkka2fYf1erIg8wy8r9Lt,63,63
5nwT95l5rMdQPaydjGh32q,63,63
6lNJX51MnEY2BB9EHBL3XP,59,63
6tAug9ksGLZb2z1RfPZJMo,58,63
2WxFuSpORAwJ1XNDeBMSg9,54,63
5zfWoufXTAXICVcxgR5fYO,56,63
7o5VPajBu55TxEjCQs05uw,59,63
7oQepKHmXDaPC3rgeLRvQu,81,62
67UtSTImmThuQAxv1iEgGF,56,62
6LmOjUqBMh8LdRQHanvW9k,55,62
6oXjl47yMZ8AigDIqyMx0I,51,62
5Vsx7Z6Pwuh2XszlvSbPb6,25,62
5BqvgvMGIyLLRPPSSgrtEX,47,62
2LJQHkTucSOJf9hQL0Q8ae,45,62
0e7lzmD4LnSegnbDsAOgga,46,62
119K6tpMsaaeDTJRUWfmRu,46,62
1WXPn2DhhGnSHC0VjXJqZo,44,62
3NtTKjbIK879ragqZCq3gC,64,62
1yh793k8lDYfXv3DhHaIXC,61,62
3QvZUbMhFBdUTmegQSkRH6,56,62
75VVIB2x1h6BfxD2PqOO57,62,62
6dOzblcXKWBpZt6uGwC8z8,57,62
4du0TY3NTgvQGlelrBHfDL,57,62
7tssql2Nvlv5IlVmvl6i8k,55,62
42fB9njeMkO1jtrMyQI5cp,55,62
4jyru1nUrepszk5VMBgsSn,55,62
2YhE6xeWN0R9RVwEOG9lR1,56,62
1RPjIjy3L87OVrhhzxug6j,30,19
15wdOEqRACMIIzUySPe3DF,23,19
0YWzxq9RF3YW3cVlx20tnA,20,63
79MPQusu1yEsrOKVF6lRYz,18,63
4jbKycNDJNljQNlGx0B2jx,18,63
7MLFFmgellBUse8m8MiAa3,17,63
1XHT2kjA7ALtCD85JPe9oj,17,63
3SiBe9HRopGnuzfl4s2pWw,17,63
0xBIT7wT6GMbxXNQzyFoDK,0,42
28kkMPsoW1tIg0hEmvEjcb,17,63
6Q3JFwQ0EoAO7gosrWI3na,67,75
0HjBQY85kUSCOCCKhvO4uS,33,66
565YV6boEnxYWgg0T8oZxK,29,66
0NMVRsqVoYEa7g6VZWcJg7,62,66
6Eu4upXqRZxGTJref5U5c4,63,75
0LCmcvoMVhUpeGSuHQVpnm,59,66
3nc9vQ8vdLdXTMaigOKWrk,62,66
606BZSenGHNVQ9UqXMSZbP,59,66
1ldyYwVxeIbzjxBraWg9s8,49,74
5YVjkwjEqBpFV1AjJAmb4P,46,66
2zJ4fZY3Mevo75wJtmG9Ud,51,63
46exFQslViWJ7WxsGkNWgu,0,46
3ceAaa8IDMI5YDiackOKXO,45,78
44AiTNJgT1LTz3hAeOjng9,39,78
2r9e9UN0arHHL1XlhRSWSV,37,63
4nsjPf9X0eykIgdaHJVoHp,40,78
0NaZv7r1DmX86VKbyv1Rqs,37,78
2rZh6mbXoW4ZgFOKEch0nY,39,78
1tiK3va7TeUzpGWKQ9dS8b,39,78
5yZfpcZE2sPP8GB7K07gHK,37,78
3ZyMRe0jlSqffPBMeHUZFX,72,69
6JusI70TeT9M2O1MXyXRRv,74,69
51UJt6m37i6zpHEsASEdi7,63,69
112PgZaSiXk8Mqem2Krgtq,64,69
5JESuE80fvausWHjcT9QVh,70,69
35E6odHU6yHAN0harHjemH,69,69
3PHc0M7QXIwPUDnZ9dBVCu,68,63
2zcPAFEc7mhULI9PZMBWUx,65,69
6MwIBSBiAMGomp4I80Xkgw,63,69
2uBmcHPBZtskiCQhCgmSs0,62,69
7hfRrdFJgFKK3cJ4rmkecE,70,62
6hxn98poTu1O4YZfafvC18,67,62
4TqAoRSW8kOKfO4y5R0GLy,60,62
2XQY54Im8VrO4sd2tAmiv4,56,62
2nqVVwUI2MJ7MaphpCF1P3,49,62
2dieHErJLwG7fOzD8WAtFO,49,62
5qjESLw4uzDNvG2V5QIoaS,48,62
4TQOC2AhsD96oPxAC6NB6w,46,62
1Mlbd9nq8cSCO3qXySADBm,45,62
02dwHTP8NS3rOaOWhg8j7V,46,62
300QUH7Q7FncaEo8Fcvwgp,68,64
42QrQFst462IHFXR19hxZQ,67,64
4kWqIWkEN1XMOMyWo6FN4k,63,64
4iN0LgZ4SwAIVJ7VRrsd27,63,64
4sP1BjxO9FtKoG0BaVSYeE,61,64
2AAsziSTEQoTMIyXAunJbY,50,64
3T8er6dZvW6S792VGSeO4X,47,64
7IrvMzfqi5kuAVot5kHrWT,46,64
6aN8TKLXGFkELIwJfCWZzi,48,64
01Ql3SAvnNIXQRO4Ajjwyl,59,64
67I2ref0Bz0lLOzzzANTHG,55,85
3d4BUW2iX1HagWRRkat9l7,49,62
5cfKBuE5XKtlaNOVjQwA9H,69,62
4Ndcwn2iAt1MdU6lpw24ZQ,63,62
4n5TcFPSfqANXw8CpmKZrY,52,62
7goimum9y9Nb030Frh6K3R,36,76
5JutbNkyQL9RlvmH8w9L3V,64,62
10qd1qV1V08UqwYvTKyUQm,53,62
6FJamQryHRITSdGXQFsWyg,50,62
0b4C8AiF7eVbZCNGFrx1rv,41,62
1DoTRhlog44wbVaK5ERhQV,67,63
7fUuC299Gjpe7gkW3pBbZp,66,63
57xX3bw17BSVUu5WXGwoNw,67,63
17CjK3UlTIKqklXjOf9mIc,64,63
49NsFSiOiBOYDAYfZz4fjl,62,63
6PrExPgJLYAX9mH5p41gOm,60,63
5ZKMEtR8q9zgszkYk2HU1K,59,63
3YoLl2RHRhzKg3WhpaFRES,60,63
0F8RVdqPI9xqWDMjsphTMK,58,63
1tFU8HF3b9Xo5y4sneylHh,57,63
5OwFcVt4icprLmc5bO9ruK,59,64
2shZC1aewiGkuHbpWBZ5lS,51,64
3UGGMTCBHy16YGzLbR3SeA,57,64
5an6zLElxCiCAEbeInEqRY,67,64
0krBW7tRMlpwoLpYqTKOlH,34,64
3NAbsREctrB4ApvtNIILlN,46,64
4Bx95tG3pAxXmNElIEpFzg,59,64
279uLPwgP1K5AKznOaF1JQ,24,64
2QE8R10kBgZkgosYsrChT7,60,64
2ADk8SHOlUdjQS6YbbYGtF,23,64
69Q2LXoskGHY5NVyrHyMlh,6,66
6rHDMFYZMwHeQZ6084qFHq,63,66
2RZtx21gOL0GwRxd23T3S6,60,66
5KW8kOHmXqkDEdj6JyP3dJ,58,66
2HRDR52ijh8GjiBr1MD1A2,61,66
4MezfRc3Yw4m7PvFPF85o8,58,66
5zDRx2IlpoiNHBpmG4btVN,54,74
4b5m9ozBsFjIhDbg0IRpbL,59,66
6cEIXTWcpzWdUfs7KZox3j,59,66
0f6cGe7JVOKXfTUZCvj43L,53,66
34iOH7LY3vme5rQxsVILZ4,73,62
5fbQCQt91LsVgXusFS0CCD,71,62
1Bq65xKgu0kjSUMUlfWyPl,59,62
58vvxoXqQicDlUFJHfOuEs,55,62
0rcLhYRihks3t4lFPtHhQV,59,62
4ZuC5MfGjRQs3pZtPxqMYP,60,62
3iMq9V0Ece9ubjWAYVcMwj,57,62
7k42ztYdHyKWrKrENxwjkV,54,62
5EabbLQZbdhCqG6aK9PFLU,52,62
4lmYkAt0bgbNW2BhMXLWpa,45,62
1PC5GV3OaoXx5em8ttQOMI,67,60
5AQpbyFoQmkOVwmlhKN4ii,64,60
5qZKuuKGngifO5psg19XdO,62,60
6G3NoUqDpqD3Rgfel2pD6s,62,60
6TXAZHsvrI7Ki20wTZAeu7,57,60
55ROr3cl3yi4YRBgfpDy1d,58,60
43sdRsmJFcSnlTWTVRhYtz,58,60
0brNZe8nwXnP21N6vK7pQF,56,60
7FgjfoVQ6Wn1Nm53N5Upn8,58,60
43niiTshfUdTN32wHykv7h,61,60
60fUDmIWuKhngaeBIVhqIV,68,62
0dDs144SVansAFynvKYQMW,59,62
5uunXHE4kIW6uS4HWAXaOQ,64,62
5OjCsHeByDYEGxMrb1z8KQ,64,62
1GWtUkDQk7XC35r7kTPfqx,59,62
4PWxt9Fy949kUtkEi2GI5V,58,62
2pZsQqXFgcY03vRyZxSQhU,61,62
1rDzUqMRA9VdGCIwzgfeh9,59,62
7iMQChXFK33TS49QWhE4tt,57,62
5e0OSsSpWpQ2kS7Z9CGLDu,56,62
1JQ6Xm1JrvHfvAqhl5pwaA,78,63
23IK8TF2MSiLnuEjaYPfVV,67,63
5VJjhHyG8NZ5xdgG6uTb3P,67,63
2uTGX4wxnRGS3i0FSOMGCQ,59,63
4ztwMHfPZhPoruZdBbgriM,58,63
2LdtluFBgL8cuSo9nkvJ57,51,63
5CLozJK4pKWoPpFf2Z1Mye,59,63
2XMjijS8aVAP1ztyNpVEy8,58,63
3mQTPYezPCB9uUM3WpkIff,54,63
4t374JpKYq4OGTUoJ4PVwm,54,63
0F845nujLVqCb0XMZCh5Pc,67,62
4l9hml2UCnxoNI3yCdL1BW,66,62
4m6OC8u2rC6LMFtFWsME7d,62,62
06UkYE0SZ3Y8zGRFOuWGAe,60,62
4gFlHAye7To29Fs4UszQUH,61,62
2d64G7VaZdHQuAquz5HQNu,57,62
3pfbQmD5xGH9Tcc7GqGfSL,59,62
67ibXkmavZoN2S6m86p70f,54,62
2zPANzQTt5Nbkg0eBPb7HI,55,62
1QlTNF43OyKK9BorIRsJ8o,53,62
0IVAlb0cFCH1cQ974iR1TU,72,63
3gRlmtdCyNoKiyozn2pqc9,62,63
4gQdwwPXSXnDkUh4jYqLoC,58,63
06pRRMDsx7mdfZQy10it40,53,63
5Ru9OjtEw5htfnVKpYsIcv,56,63
3tC8SJpOwJhDg8WGG1NKGR,54,63
5WwGFUPLWz6t7jROXn6j4M,50,63
7qxMoa63PAfPZSYafDeHij,44,63
3ewIu3AibUiSiDNS0Ta8Lm,49,63
07L2b1rNFcywc0coZYUzeV,49,63
2lwwrWVKdf3LR9lbbhnr6R,77,63
0Fe3WxeO6lZZxj7ytvbDUh,65,63
5vtRk4rYxiy4cj95cmJ5Ma,60,63
4asjU3sDnn3002bTJIg2vZ,60,63
5jJ69cMDMC0aeWPjZo6VP2,60,63
5op53ANI4exiWqFHKuwWxd,58,63
4ToYlykhwpW98KtMIGnWQK,59,63
1pPqVrG2RCHXx81Aw4xp99,55,63
5EsM3rVaMDRsOXJq7oe3tY,54,63
6VPmuKRODPVBazkpPRUgK5,53,63
1yc53HK08sDab7PDFgnLWk,68,62
04EtBLFIxbcVt9NdYgcrpF,67,62
6vjvewW34Y3UiGQtJokGlY,61,62
4Vb5Y6RQztThqqqFre24wL,62,62
1flcnqrtVKsluQXLEPfGJW,57,62
2pd1Lm8Jsslf2VdWQv0Je8,56,62
2rvQ8M4T6rbpc2c63pwNMu,57,62
3WeWaUyTww9gLKmimlwm5w,55,62
4YthwCt7NMqxQCQfJPZMnU,57,62
50iNloLV9uEyEvVzuwl6kz,51,54
3kZC0ZmFWrEHdUCmUqlvgZ,67,62
5yc59J3MR3tVDPTOgwgRI5,63,62
7Cva2EgJougx6O6M5xgWAq,55,62
0PTYTZvNNtlvdOwWRYrbfC,11,62
0hgEsoAu23ap8V5GFX9Y3i,10,62
6LNwTodkmxsc2dKRJWQr6y,10,62
0DoACS30GwIY6qaFjCMMUz,10,62
1crbFuCkGL4kXnAGd63RXq,58,62
6p8ZhmQS4fia0j93S2M3Fj,50,62
77vYwoC7e3pVoPq8BA9CuL,54,62
2YpeDb67231RjR0MgVLzsG,79,76
2EoIt9vdgFRNW03u5IvFsQ,70,61
2ZTCl6wQMDSMfY4s8GHZdj,65,85
3kgKVcBpBGuSeaEC0AZGlb,60,76
6i0oiyiSHqWiWTNNsOF8yi,2,61
6jmZlyf9DxcIoRrjw02YXm,54,76
4SSUj4OC7giqpMNCqSQSCf,49,61
3lbHIoE1Yq6gqfdkA9jcVU,48,61
1Px3ZJmn86lFeKEKqfgmcW,45,69
3CdAYxu9uKsTt0iW7j8fkB,48,61
0Hja9zlVQHC768PsPjWscW,69,57
5NYQS0JkqRRfhlliy0P3Dv,66,57
47haQcqBOue2RAsVXER52f,61,57
1HlX3tDP7eJBs5CJx4XIIk,49,64
4DrxITDkVND3H3ptCuCvab,53,64
5j2tKp2lqR5a5V8ArWOEDe,59,57
5l2lkNFAnc1caHIuQLgvE7,56,57
0gKj8QF7esmwphbJe2DZF5,42,64
3en2Ah1DXTyyibhIkyGemI,26,64
5lEPEg05Vpo3drI0sBvWlc,42,64
4ycLiPVzE5KamivXrAzGFG,68,64
7AqISujIaWcY3h5zrOqt5v,66,64
12aZLwY2ZTBKZxrEq0MVjw,55,88
7eGAQnxbIHHFtS1p9rmAZ0,62,64
2oTH6X8DjSwmTBoAolDou2,30,64
2zT5npcA5n2RhhnBiWg3zo,51,64
3Yib1ZUZ1T25Z5TGpbCvZK,48,66
4QNUrye1HgJPOpDjiporuR,42,64
5GUERyJBNRbdXbMtpez4L9,45,64
47Jx4hb4cvCmJvJupInNyJ,33,64
7odHgoLFi3GQ90E9PeraI3,70,64
4RYwE31p4KflK1h7J7m1Yt,61,64
31A3oqQxDLdG9HRx45z62d,64,64
43gYYzuAUfrsXxurrxVyE9,41,64
3qdskG3Sc6E2OddOfyBUpt,62,64
1Kx5LdJPpqRXKUUHBu9CTe,49,64
24KLjoa4KBgpn4XGWFiy5c,52,64
0UW3PzFqmfDW3sAqLwC8PY,37,64
4pR0M3MWNjotbg7YOq9yn5,53,64
6MUHAvKGAmKXojn8wdFB71,38,64
3Nf8oGn1okobzjDcFCvT6n,73,61
5wTM2Bm8phDwHAuOsfBwhU,46,61
1QaJWSCk3UMKLotnPCIHh1,64,61
4cMHCRLPNoEbpnl2rz6GS9,66,61
6Wiamk8BAAP50gAAJopsy2,66,61
1YhyOTcVjHe73cm6tYrHkA,53,61
5go7pj7RuuNBsZRaI86hZl,45,61
0SDXfgqRSPrY6QRn9wU9C4,21,61
3CTxcImER2VN4xGVF4mJCV,48,61
6nIJU23VH8pHw8xPEqFHX7,47,61
3mtIUX9LrCpIUiAAv9SD4a,14,62
5AMrnF761nziCWUfjBgRUI,60,62
2uwN3PDudlRkAKE3wA0OqJ,9,62
3XtkcPHbYX0BImTQLlbSVN,11,62
4xfAVJL8R7mVYbDk8a9xOY,59,62
4zetUxeSCCDwrr1jJT0SuD,55,62
6WuRo5MdVrpKCl6lkKIAlp,8,62
6tPiCU4LFsXUQPRIykOAnl,56,62
1Q0sk7b7PAGjgC3R5zyuWt,55,62
3nkdVXnH4xC6f3YZS0C8pC,54,62
1CM1wOqD2AIjt2MWd31LV2,67,63
4AUS8KNz7zX8XFu9L38GT0,60,63
1wKkRvZnuVde5OYhKwTMeY,48,63
