,uri,tracks_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,duration_ms,time_signature,analysis_url,track_href
4639,spotify:track:0nzsQbMirivcvRc6rNfXSp,0nzsQbMirivcvRc6rNfXSp,0.592,0.917,9,-1.278,1,0.0275,0.00637,1.3e-06,0.112,0.682,127.439,264533,4,https://api.spotify.com/v1/audio-analysis/0nzsQbMirivcvRc6rNfXSp,https://api.spotify.com/v1/tracks/0nzsQbMirivcvRc6rNfXSp
4640,spotify:track:0bj0hCTYXv02xeSHyRXuYT,0bj0hCTYXv02xeSHyRXuYT,0.615,0.889,4,-2.539,1,0.0371,0.00388,0.0,0.0947,0.659,131.96,280347,4,https://api.spotify.com/v1/audio-analysis/0bj0hCTYXv02xeSHyRXuYT,https://api.spotify.com/v1/tracks/0bj0hCTYXv02xeSHyRXuYT
4641,spotify:track:0p7H3kcuqKSzrJhEEAQZKc,0p7H3kcuqKSzrJhEEAQZKc,0.671,0.933,1,-4.21,0,0.215,0.0463,0.0,0.123,0.455,92.329,332640,4,https://api.spotify.com/v1/audio-analysis/0p7H3kcuqKSzrJhEEAQZKc,https://api.spotify.com/v1/tracks/0p7H3kcuqKSzrJhEEAQZKc
4642,spotify:track:6ihL9TjfRjadfEePzXXyVF,6ihL9TjfRjadfEePzXXyVF,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF
4643,spotify:track:5lDriBxJd22IhOH9zTcFrV,5lDriBxJd22IhOH9zTcFrV,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,193653,4,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV
4644,spotify:track:2l57cfmCnOkwNX1tky02n1,2l57cfmCnOkwNX1tky02n1,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864,238880,4,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1
4645,spotify:track:003FTlCpBTM4eSqYSWPv4H,003FTlCpBTM4eSqYSWPv4H,0.553,0.717,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,233267,4,https://api.spotify.com/v1/audio-analysis/003FTlCpBTM4eSqYSWPv4H,https://api.spotify.com/v1/tracks/003FTlCpBTM4eSqYSWPv4H
4646,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,1FMHNVeJ9s1x1l1WlaRs2I,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,244827,4,https://api.spotify.com/v1/audio-analysis/1FMHNVeJ9s1x1l1WlaRs2I,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I
4647,spotify:track:1aWYAQICESeHj2Xauv1Zfd,1aWYAQICESeHj2Xauv1Zfd,0.415,0.913,7,-5.361,1,0.0482,0.000543,3.02e-05,0.284,0.427,164.289,208600,4,https://api.spotify.com/v1/audio-analysis/1aWYAQICESeHj2Xauv1Zfd,https://api.spotify.com/v1/tracks/1aWYAQICESeHj2Xauv1Zfd
4648,spotify:track:5mSVJjVzZEoVrg6amF8udl,5mSVJjVzZEoVrg6amF8udl,0.496,0.849,0,-4.975,1,0.0368,0.000333,9.16e-06,0.354,0.828,171.965,228867,4,https://api.spotify.com/v1/audio-analysis/5mSVJjVzZEoVrg6amF8udl,https://api.spotify.com/v1/tracks/5mSVJjVzZEoVrg6amF8udl
4649,spotify:track:398yyQgNK4gUDUONBlQOYa,398yyQgNK4gUDUONBlQOYa,0.647,0.512,5,-4.162,1,0.0714,0.0017,5.97e-05,0.0689,0.695,135.171,183956,3,https://api.spotify.com/v1/audio-analysis/398yyQgNK4gUDUONBlQOYa,https://api.spotify.com/v1/tracks/398yyQgNK4gUDUONBlQOYa
4650,spotify:track:2vLgTJ8YADmKDvrfkrUCaJ,2vLgTJ8YADmKDvrfkrUCaJ,0.322,0.879,1,-3.297,1,0.0661,0.0316,0.081,0.267,0.227,179.911,300387,4,https://api.spotify.com/v1/audio-analysis/2vLgTJ8YADmKDvrfkrUCaJ,https://api.spotify.com/v1/tracks/2vLgTJ8YADmKDvrfkrUCaJ
4651,spotify:track:4cFec3TCGU005G9O2bPFCH,4cFec3TCGU005G9O2bPFCH,0.411,0.336,4,-7.999,0,0.0295,0.726,0.0,0.191,0.258,109.855,194067,4,https://api.spotify.com/v1/audio-analysis/4cFec3TCGU005G9O2bPFCH,https://api.spotify.com/v1/tracks/4cFec3TCGU005G9O2bPFCH
4652,spotify:track:2egLcqqD1fz44PKq28fsKQ,2egLcqqD1fz44PKq28fsKQ,0.632,0.322,8,-7.652,1,0.0465,0.0307,0.535,0.44,0.367,70.917,61176,4,https://api.spotify.com/v1/audio-analysis/2egLcqqD1fz44PKq28fsKQ,https://api.spotify.com/v1/tracks/2egLcqqD1fz44PKq28fsKQ
4653,spotify:track:4E4DQVf8GNBvvOaLfvIcvZ,4E4DQVf8GNBvvOaLfvIcvZ,0.758,0.488,1,-9.124,1,0.109,0.00468,0.294,0.418,0.399,137.506,140617,4,https://api.spotify.com/v1/audio-analysis/4E4DQVf8GNBvvOaLfvIcvZ,https://api.spotify.com/v1/tracks/4E4DQVf8GNBvvOaLfvIcvZ
4654,spotify:track:1RCoXOLhKNpOdZA2Ay55ah,1RCoXOLhKNpOdZA2Ay55ah,0.664,0.11,8,-21.273,1,0.0363,0.763,0.813,0.0913,0.281,100.062,138658,4,https://api.spotify.com/v1/audio-analysis/1RCoXOLhKNpOdZA2Ay55ah,https://api.spotify.com/v1/tracks/1RCoXOLhKNpOdZA2Ay55ah
4655,spotify:track:1Bf4GX9SrLlSEJXNEKEwIx,1Bf4GX9SrLlSEJXNEKEwIx,0.631,0.12,0,-21.463,0,0.0349,0.871,0.842,0.111,0.0742,118.84,133381,4,https://api.spotify.com/v1/audio-analysis/1Bf4GX9SrLlSEJXNEKEwIx,https://api.spotify.com/v1/tracks/1Bf4GX9SrLlSEJXNEKEwIx
4656,spotify:track:1su2jtKXE4a4jihfRJUsG2,1su2jtKXE4a4jihfRJUsG2,0.426,0.606,7,-12.203,0,0.0908,0.552,7.25e-05,0.17,0.213,143.777,203349,4,https://api.spotify.com/v1/audio-analysis/1su2jtKXE4a4jihfRJUsG2,https://api.spotify.com/v1/tracks/1su2jtKXE4a4jihfRJUsG2
4657,spotify:track:6TL3TJgpdWA4QFjZaK5EOg,6TL3TJgpdWA4QFjZaK5EOg,0.698,0.502,7,-8.716,0,0.0476,0.104,0.909,0.0633,0.818,85.022,73483,4,https://api.spotify.com/v1/audio-analysis/6TL3TJgpdWA4QFjZaK5EOg,https://api.spotify.com/v1/tracks/6TL3TJgpdWA4QFjZaK5EOg
4658,spotify:track:5G37uCZYfigkq1D8hQrpgE,5G37uCZYfigkq1D8hQrpgE,0.8,0.313,1,-13.494,1,0.135,0.531,0.945,0.108,0.217,114.902,87089,4,https://api.spotify.com/v1/audio-analysis/5G37uCZYfigkq1D8hQrpgE,https://api.spotify.com/v1/tracks/5G37uCZYfigkq1D8hQrpgE
4659,spotify:track:13SP8QV7MiwFUG90Po5JdD,13SP8QV7MiwFUG90Po5JdD,0.497,0.0672,0,-36.062,1,0.0331,0.989,0.899,0.112,0.702,154.121,78735,4,https://api.spotify.com/v1/audio-analysis/13SP8QV7MiwFUG90Po5JdD,https://api.spotify.com/v1/tracks/13SP8QV7MiwFUG90Po5JdD
4660,spotify:track:7bVpyNiTsPhfvo3FLwOuBr,7bVpyNiTsPhfvo3FLwOuBr,0.267,0.137,1,-30.893,0,0.0422,0.976,0.855,0.12,0.0399,69.347,285673,3,https://api.spotify.com/v1/audio-analysis/7bVpyNiTsPhfvo3FLwOuBr,https://api.spotify.com/v1/tracks/7bVpyNiTsPhfvo3FLwOuBr
4661,spotify:track:1zI52ulFmhpIWLqNmpxQ0R,1zI52ulFmhpIWLqNmpxQ0R,0.411,0.425,1,-14.486,0,0.0436,0.664,0.00165,0.113,0.0913,106.282,284096,4,https://api.spotify.com/v1/audio-analysis/1zI52ulFmhpIWLqNmpxQ0R,https://api.spotify.com/v1/tracks/1zI52ulFmhpIWLqNmpxQ0R
4662,spotify:track:6zeE5tKyr8Nu882DQhhSQI,6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI
4663,spotify:track:4DMKwE2E2iYDKY01C335Uw,4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000,4,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw
4664,spotify:track:5sMIFZaagXcwKiSfl95zIW,5sMIFZaagXcwKiSfl95zIW,0.406,0.683,0,-6.593,1,0.0327,0.00199,1.29e-05,0.383,0.821,126.737,205667,4,https://api.spotify.com/v1/audio-analysis/5sMIFZaagXcwKiSfl95zIW,https://api.spotify.com/v1/tracks/5sMIFZaagXcwKiSfl95zIW
4665,spotify:track:0YoAVHXeEPPzZxK0xPQqYn,0YoAVHXeEPPzZxK0xPQqYn,0.687,0.59,5,-5.204,1,0.0367,0.0889,0.000173,0.171,0.653,136.232,190760,4,https://api.spotify.com/v1/audio-analysis/0YoAVHXeEPPzZxK0xPQqYn,https://api.spotify.com/v1/tracks/0YoAVHXeEPPzZxK0xPQqYn
4666,spotify:track:5JQaG1VrTu4fbieUsDUdrt,5JQaG1VrTu4fbieUsDUdrt,0.641,0.629,2,-8.709,0,0.0328,0.208,1.58e-06,0.0674,0.253,118.129,207787,4,https://api.spotify.com/v1/audio-analysis/5JQaG1VrTu4fbieUsDUdrt,https://api.spotify.com/v1/tracks/5JQaG1VrTu4fbieUsDUdrt
4667,spotify:track:4DF4knUo8uST0QOR6ZqLsD,4DF4knUo8uST0QOR6ZqLsD,0.556,0.781,10,-5.535,0,0.0435,0.129,0.0,0.325,0.926,117.986,208667,4,https://api.spotify.com/v1/audio-analysis/4DF4knUo8uST0QOR6ZqLsD,https://api.spotify.com/v1/tracks/4DF4knUo8uST0QOR6ZqLsD
4668,spotify:track:0enPNaMvwhom7Kvuugmmx2,0enPNaMvwhom7Kvuugmmx2,0.151,0.664,11,-5.913,1,0.0334,0.0664,9.09e-06,0.115,0.196,171.207,287933,4,https://api.spotify.com/v1/audio-analysis/0enPNaMvwhom7Kvuugmmx2,https://api.spotify.com/v1/tracks/0enPNaMvwhom7Kvuugmmx2
4669,spotify:track:56Zbt8YXJgkeoVMdQLpfaW,56Zbt8YXJgkeoVMdQLpfaW,0.492,0.47,10,-14.237,1,0.0367,0.0156,0.0,0.659,0.665,113.22,201133,4,https://api.spotify.com/v1/audio-analysis/56Zbt8YXJgkeoVMdQLpfaW,https://api.spotify.com/v1/tracks/56Zbt8YXJgkeoVMdQLpfaW
4670,spotify:track:40TWh42KM4oy6NK6bByNFH,40TWh42KM4oy6NK6bByNFH,0.448,0.612,4,-6.951,0,0.0366,0.0288,0.0,0.11,0.537,158.22,231907,3,https://api.spotify.com/v1/audio-analysis/40TWh42KM4oy6NK6bByNFH,https://api.spotify.com/v1/tracks/40TWh42KM4oy6NK6bByNFH
4671,spotify:track:4gPnDCCNHUQcbrA8netoyc,4gPnDCCNHUQcbrA8netoyc,0.427,0.73,9,-6.173,0,0.036,0.018,0.000364,0.218,0.553,106.255,386667,4,https://api.spotify.com/v1/audio-analysis/4gPnDCCNHUQcbrA8netoyc,https://api.spotify.com/v1/tracks/4gPnDCCNHUQcbrA8netoyc
4672,spotify:track:1w2Nnj1HEUgoOglVRWfZj8,1w2Nnj1HEUgoOglVRWfZj8,0.516,0.228,9,-13.467,1,0.0363,0.923,0.0,0.155,0.502,149.247,174947,4,https://api.spotify.com/v1/audio-analysis/1w2Nnj1HEUgoOglVRWfZj8,https://api.spotify.com/v1/tracks/1w2Nnj1HEUgoOglVRWfZj8
4673,spotify:track:6VWWU8EFSS7Xx1TZ830Paz,6VWWU8EFSS7Xx1TZ830Paz,0.735,0.497,1,-8.467,1,0.0265,0.655,0.000354,0.104,0.571,116.12,302493,4,https://api.spotify.com/v1/audio-analysis/6VWWU8EFSS7Xx1TZ830Paz,https://api.spotify.com/v1/tracks/6VWWU8EFSS7Xx1TZ830Paz
4674,spotify:track:2LmlZvAmT1L0O3iPVSQWOX,2LmlZvAmT1L0O3iPVSQWOX,0.45,0.527,1,-7.212,0,0.0341,0.695,8.31e-06,0.0685,0.569,179.474,259147,3,https://api.spotify.com/v1/audio-analysis/2LmlZvAmT1L0O3iPVSQWOX,https://api.spotify.com/v1/tracks/2LmlZvAmT1L0O3iPVSQWOX
4675,spotify:track:0fKqhLgg5CYEW2fLlhtWRj,0fKqhLgg5CYEW2fLlhtWRj,0.761,0.606,8,-5.887,0,0.0374,0.223,0.0021,0.0662,0.882,89.822,311160,4,https://api.spotify.com/v1/audio-analysis/0fKqhLgg5CYEW2fLlhtWRj,https://api.spotify.com/v1/tracks/0fKqhLgg5CYEW2fLlhtWRj
4676,spotify:track:5OiU5DLjmMBF7ELAjIKxCZ,5OiU5DLjmMBF7ELAjIKxCZ,0.713,0.923,4,-4.986,0,0.088,0.581,8.72e-05,0.109,0.937,118.439,152600,3,https://api.spotify.com/v1/audio-analysis/5OiU5DLjmMBF7ELAjIKxCZ,https://api.spotify.com/v1/tracks/5OiU5DLjmMBF7ELAjIKxCZ
4677,spotify:track:2cRx7vvWzuf4FrYWZBubJk,2cRx7vvWzuf4FrYWZBubJk,0.598,0.583,11,-7.742,1,0.0466,0.128,1.82e-06,0.175,0.808,177.755,269600,4,https://api.spotify.com/v1/audio-analysis/2cRx7vvWzuf4FrYWZBubJk,https://api.spotify.com/v1/tracks/2cRx7vvWzuf4FrYWZBubJk
4678,spotify:track:7hmzQ7lRZV8uUnuO77QCbQ,7hmzQ7lRZV8uUnuO77QCbQ,0.431,0.408,5,-8.465,1,0.0388,0.71,0.0,0.0972,0.188,145.248,247293,4,https://api.spotify.com/v1/audio-analysis/7hmzQ7lRZV8uUnuO77QCbQ,https://api.spotify.com/v1/tracks/7hmzQ7lRZV8uUnuO77QCbQ
4679,spotify:track:170mnGhvEfUmWMuwfhCKaU,170mnGhvEfUmWMuwfhCKaU,0.731,0.982,9,-4.451,0,0.053,0.117,0.000422,0.0616,0.882,144.802,256853,4,https://api.spotify.com/v1/audio-analysis/170mnGhvEfUmWMuwfhCKaU,https://api.spotify.com/v1/tracks/170mnGhvEfUmWMuwfhCKaU
4680,spotify:track:2fECkGQuw6xt5ObElhbiC1,2fECkGQuw6xt5ObElhbiC1,0.613,0.528,2,-9.635,0,0.0307,0.731,0.0843,0.302,0.384,90.964,302640,4,https://api.spotify.com/v1/audio-analysis/2fECkGQuw6xt5ObElhbiC1,https://api.spotify.com/v1/tracks/2fECkGQuw6xt5ObElhbiC1
4681,spotify:track:4wBigcWzcPC1nrEHzKHF1Z,4wBigcWzcPC1nrEHzKHF1Z,0.554,0.892,2,-7.149,0,0.138,0.336,0.0181,0.142,0.542,76.629,201187,4,https://api.spotify.com/v1/audio-analysis/4wBigcWzcPC1nrEHzKHF1Z,https://api.spotify.com/v1/tracks/4wBigcWzcPC1nrEHzKHF1Z
4682,spotify:track:745H5CctFr12Mo7cqa1BMH,745H5CctFr12Mo7cqa1BMH,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,165000,4,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH
4683,spotify:track:4CoGNqLap7UGU5Q3VdKug0,4CoGNqLap7UGU5Q3VdKug0,0.763,0.656,0,-6.86,1,0.0417,0.549,0.0,0.125,0.926,118.394,156173,4,https://api.spotify.com/v1/audio-analysis/4CoGNqLap7UGU5Q3VdKug0,https://api.spotify.com/v1/tracks/4CoGNqLap7UGU5Q3VdKug0
4684,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,7MiLmLbwNoyf47xQ4TCVYp,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,419640,4,https://api.spotify.com/v1/audio-analysis/7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/tracks/7MiLmLbwNoyf47xQ4TCVYp
4685,spotify:track:39Bd345OWEhRNyfayhp9gv,39Bd345OWEhRNyfayhp9gv,0.425,0.242,0,-15.424,1,0.0267,0.88,0.0118,0.195,0.477,92.472,228160,4,https://api.spotify.com/v1/audio-analysis/39Bd345OWEhRNyfayhp9gv,https://api.spotify.com/v1/tracks/39Bd345OWEhRNyfayhp9gv
4686,spotify:track:676Rf0qIOh2gKNEl9TnCOx,676Rf0qIOh2gKNEl9TnCOx,0.59,0.737,7,-5.867,1,0.0384,0.404,0.0,0.108,0.877,132.966,164160,4,https://api.spotify.com/v1/audio-analysis/676Rf0qIOh2gKNEl9TnCOx,https://api.spotify.com/v1/tracks/676Rf0qIOh2gKNEl9TnCOx
4687,spotify:track:3496rr5XSGD6n1Z1OKXovb,3496rr5XSGD6n1Z1OKXovb,0.618,0.704,4,-4.686,1,0.0321,0.159,0.000262,0.358,0.741,124.218,165744,4,https://api.spotify.com/v1/audio-analysis/3496rr5XSGD6n1Z1OKXovb,https://api.spotify.com/v1/tracks/3496rr5XSGD6n1Z1OKXovb
4688,spotify:track:1tjpccwiGZTMDfHr5VGCmT,1tjpccwiGZTMDfHr5VGCmT,0.388,0.449,3,-12.584,1,0.088,0.443,0.0,0.265,0.692,179.651,162707,4,https://api.spotify.com/v1/audio-analysis/1tjpccwiGZTMDfHr5VGCmT,https://api.spotify.com/v1/tracks/1tjpccwiGZTMDfHr5VGCmT
4689,spotify:track:2mtm0aF6c7Yd66sFaE3ipu,2mtm0aF6c7Yd66sFaE3ipu,0.512,0.362,0,-9.661,1,0.0267,0.545,0.00133,0.0813,0.364,131.427,365720,3,https://api.spotify.com/v1/audio-analysis/2mtm0aF6c7Yd66sFaE3ipu,https://api.spotify.com/v1/tracks/2mtm0aF6c7Yd66sFaE3ipu
4690,spotify:track:3Rhxe6P1im82NFVkt9X2qZ,3Rhxe6P1im82NFVkt9X2qZ,0.635,0.393,10,-11.894,1,0.0428,0.394,0.0,0.255,0.427,98.332,187333,4,https://api.spotify.com/v1/audio-analysis/3Rhxe6P1im82NFVkt9X2qZ,https://api.spotify.com/v1/tracks/3Rhxe6P1im82NFVkt9X2qZ
4691,spotify:track:6aL6pPBaTMGgM558mplSnj,6aL6pPBaTMGgM558mplSnj,0.693,0.687,5,-12.909,1,0.0973,0.575,0.0,0.398,0.699,108.854,174933,4,https://api.spotify.com/v1/audio-analysis/6aL6pPBaTMGgM558mplSnj,https://api.spotify.com/v1/tracks/6aL6pPBaTMGgM558mplSnj
4692,spotify:track:4KfSdst7rW39C0sfhArdrz,4KfSdst7rW39C0sfhArdrz,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,261933,4,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz
4693,spotify:track:54b8qPFqYqIndfdxiLApea,54b8qPFqYqIndfdxiLApea,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,218733,4,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea
4694,spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,5YjKdeES9QRJ8NmF4Xc8pV,0.626,0.746,7,-8.832,1,0.0282,0.16,0.0,0.0618,0.8,102.896,310893,4,https://api.spotify.com/v1/audio-analysis/5YjKdeES9QRJ8NmF4Xc8pV,https://api.spotify.com/v1/tracks/5YjKdeES9QRJ8NmF4Xc8pV
4695,spotify:track:5zH710lFSLtkHbMkslLDjR,5zH710lFSLtkHbMkslLDjR,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,293440,4,https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR,https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR
4696,spotify:track:22wWxHGHRH8gZXNDXRgSqY,22wWxHGHRH8gZXNDXRgSqY,0.535,0.532,11,-9.865,1,0.0291,0.508,0.0,0.0868,0.3,79.106,254476,4,https://api.spotify.com/v1/audio-analysis/22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/tracks/22wWxHGHRH8gZXNDXRgSqY
4697,spotify:track:5nN1jGnCadYk1jYm6oV5zN,5nN1jGnCadYk1jYm6oV5zN,0.246,0.631,2,-7.067,0,0.0377,0.295,0.0,0.321,0.3,160.633,221671,4,https://api.spotify.com/v1/audio-analysis/5nN1jGnCadYk1jYm6oV5zN,https://api.spotify.com/v1/tracks/5nN1jGnCadYk1jYm6oV5zN
4698,spotify:track:4sUlsy0tPv9n5nqrqeA0lE,4sUlsy0tPv9n5nqrqeA0lE,0.435,0.444,7,-12.816,0,0.0336,0.159,0.000705,0.457,0.734,103.818,328360,4,https://api.spotify.com/v1/audio-analysis/4sUlsy0tPv9n5nqrqeA0lE,https://api.spotify.com/v1/tracks/4sUlsy0tPv9n5nqrqeA0lE
4699,spotify:track:6gOgTWY8trzXja4ZfmqFKt,6gOgTWY8trzXja4ZfmqFKt,0.236,0.508,7,-11.523,1,0.0601,0.22,0.00174,0.983,0.308,86.882,478819,4,https://api.spotify.com/v1/audio-analysis/6gOgTWY8trzXja4ZfmqFKt,https://api.spotify.com/v1/tracks/6gOgTWY8trzXja4ZfmqFKt
4700,spotify:track:7IyuwRPPNq6gYI1vzqKsrU,7IyuwRPPNq6gYI1vzqKsrU,0.497,0.409,0,-15.649,1,0.0335,0.142,0.000141,0.185,0.649,114.823,121707,4,https://api.spotify.com/v1/audio-analysis/7IyuwRPPNq6gYI1vzqKsrU,https://api.spotify.com/v1/tracks/7IyuwRPPNq6gYI1vzqKsrU
4701,spotify:track:4yEMyaB6PGBpQvac2yD9wZ,4yEMyaB6PGBpQvac2yD9wZ,0.586,0.768,10,-7.479,0,0.0346,0.528,1.49e-06,0.328,0.675,96.241,246612,4,https://api.spotify.com/v1/audio-analysis/4yEMyaB6PGBpQvac2yD9wZ,https://api.spotify.com/v1/tracks/4yEMyaB6PGBpQvac2yD9wZ
4702,spotify:track:2USlegnFJLrVLpoVfPimKB,2USlegnFJLrVLpoVfPimKB,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3,https://api.spotify.com/v1/audio-analysis/2USlegnFJLrVLpoVfPimKB,https://api.spotify.com/v1/tracks/2USlegnFJLrVLpoVfPimKB
4703,spotify:track:1SlLP2AI4L2oh3VRJfHBpf,1SlLP2AI4L2oh3VRJfHBpf,0.372,0.915,11,-4.577,1,0.085,0.064,0.00011,0.126,0.466,91.124,153222,3,https://api.spotify.com/v1/audio-analysis/1SlLP2AI4L2oh3VRJfHBpf,https://api.spotify.com/v1/tracks/1SlLP2AI4L2oh3VRJfHBpf
4704,spotify:track:2kfZCiSWhAYKdxD7o7WLoa,2kfZCiSWhAYKdxD7o7WLoa,0.645,0.915,8,-4.751,1,0.0553,0.0181,3.66e-06,0.279,0.344,101.226,156000,1,https://api.spotify.com/v1/audio-analysis/2kfZCiSWhAYKdxD7o7WLoa,https://api.spotify.com/v1/tracks/2kfZCiSWhAYKdxD7o7WLoa
4705,spotify:track:2cMH4ENPzIeKqXS0PbKLoY,2cMH4ENPzIeKqXS0PbKLoY,0.801,0.775,11,-5.231,0,0.0334,0.0665,1.74e-05,0.0475,0.917,120.057,160625,4,https://api.spotify.com/v1/audio-analysis/2cMH4ENPzIeKqXS0PbKLoY,https://api.spotify.com/v1/tracks/2cMH4ENPzIeKqXS0PbKLoY
4706,spotify:track:1EytZ5aKjaGDsk8ujrFWoV,1EytZ5aKjaGDsk8ujrFWoV,0.478,0.787,9,-5.196,1,0.113,0.00508,0.00244,0.0522,0.383,103.563,156630,3,https://api.spotify.com/v1/audio-analysis/1EytZ5aKjaGDsk8ujrFWoV,https://api.spotify.com/v1/tracks/1EytZ5aKjaGDsk8ujrFWoV
4707,spotify:track:1AUQYchnMNYfNu15W6OQqv,1AUQYchnMNYfNu15W6OQqv,0.597,0.994,9,-3.848,1,0.0321,0.0111,4.57e-05,0.121,0.761,139.958,225840,4,https://api.spotify.com/v1/audio-analysis/1AUQYchnMNYfNu15W6OQqv,https://api.spotify.com/v1/tracks/1AUQYchnMNYfNu15W6OQqv
4708,spotify:track:5yj8QDJ967St7PUG7sFD0n,5yj8QDJ967St7PUG7sFD0n,0.755,0.892,5,-4.815,0,0.0625,0.0891,0.000141,0.0502,0.488,124.029,152903,4,https://api.spotify.com/v1/audio-analysis/5yj8QDJ967St7PUG7sFD0n,https://api.spotify.com/v1/tracks/5yj8QDJ967St7PUG7sFD0n
4709,spotify:track:2pqTSgyJPmJ5nOwgnftTr8,2pqTSgyJPmJ5nOwgnftTr8,0.735,0.91,8,-4.559,0,0.0767,0.124,6.25e-05,0.238,0.557,130.074,161538,4,https://api.spotify.com/v1/audio-analysis/2pqTSgyJPmJ5nOwgnftTr8,https://api.spotify.com/v1/tracks/2pqTSgyJPmJ5nOwgnftTr8
4710,spotify:track:1nTvSHpuWOKjSAOaqULVnB,1nTvSHpuWOKjSAOaqULVnB,0.835,0.808,6,-4.658,0,0.0476,0.0819,0.000452,0.164,0.182,128.002,202146,4,https://api.spotify.com/v1/audio-analysis/1nTvSHpuWOKjSAOaqULVnB,https://api.spotify.com/v1/tracks/1nTvSHpuWOKjSAOaqULVnB
4711,spotify:track:3oAioabSUIFV7nCLUD2oI4,3oAioabSUIFV7nCLUD2oI4,0.383,0.936,6,-4.278,1,0.188,0.000745,0.0123,0.34,0.0495,101.358,183116,1,https://api.spotify.com/v1/audio-analysis/3oAioabSUIFV7nCLUD2oI4,https://api.spotify.com/v1/tracks/3oAioabSUIFV7nCLUD2oI4
4712,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,3ZpQiJ78LKINrW9SQTgbXd,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,272107,4,https://api.spotify.com/v1/audio-analysis/3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/tracks/3ZpQiJ78LKINrW9SQTgbXd
4713,spotify:track:45dGKmN6jw7PgK6Dw2rEp2,45dGKmN6jw7PgK6Dw2rEp2,0.608,0.785,11,-5.346,0,0.0472,0.00173,0.0,0.0762,0.806,117.983,200733,4,https://api.spotify.com/v1/audio-analysis/45dGKmN6jw7PgK6Dw2rEp2,https://api.spotify.com/v1/tracks/45dGKmN6jw7PgK6Dw2rEp2
4714,spotify:track:5iis9J2sptrUy0VIpFVIg1,5iis9J2sptrUy0VIpFVIg1,0.427,0.813,0,-9.02,1,0.0737,0.0713,0.109,0.873,0.344,106.859,134267,3,https://api.spotify.com/v1/audio-analysis/5iis9J2sptrUy0VIpFVIg1,https://api.spotify.com/v1/tracks/5iis9J2sptrUy0VIpFVIg1
