,uri,tracks_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,duration_ms,time_signature,analysis_url,track_href
179,spotify:track:7IBaWJgk81AoQs6K3VOJds,7IBaWJgk81AoQs6K3VOJds,0.507,0.52,2,-8.92,1,0.0389,0.00199,0.305,0.086,0.0788,139.918,264000,4,https://api.spotify.com/v1/audio-analysis/7IBaWJgk81AoQs6K3VOJds,https://api.spotify.com/v1/tracks/7IBaWJgk81AoQs6K3VOJds
180,spotify:track:2Msuiqt9sZojSKLVZcJp1l,2Msuiqt9sZojSKLVZcJp1l,0.964,0.785,7,-2.222,0,0.224,0.113,5.39e-06,0.0563,0.524,122.997,362693,4,https://api.spotify.com/v1/audio-analysis/2Msuiqt9sZojSKLVZcJp1l,https://api.spotify.com/v1/tracks/2Msuiqt9sZojSKLVZcJp1l
181,spotify:track:5fdKX9OKPUhlU75KoGjGnw,5fdKX9OKPUhlU75KoGjGnw,0.482,0.696,7,-4.303,1,0.114,0.0336,7.94e-06,0.161,0.378,140.168,171567,4,https://api.spotify.com/v1/audio-analysis/5fdKX9OKPUhlU75KoGjGnw,https://api.spotify.com/v1/tracks/5fdKX9OKPUhlU75KoGjGnw
182,spotify:track:5DmksdbpypZd709H95ES1c,5DmksdbpypZd709H95ES1c,0.644,0.97,9,-5.184,1,0.0743,0.00188,0.032,0.0796,0.777,74.987,313942,4,https://api.spotify.com/v1/audio-analysis/5DmksdbpypZd709H95ES1c,https://api.spotify.com/v1/tracks/5DmksdbpypZd709H95ES1c
183,spotify:track:2S4CfxZG29GZWwDeMtBq2R,2S4CfxZG29GZWwDeMtBq2R,0.669,0.667,4,-3.0,1,0.0511,0.00769,0.0,0.0983,0.69,128.103,199960,4,https://api.spotify.com/v1/audio-analysis/2S4CfxZG29GZWwDeMtBq2R,https://api.spotify.com/v1/tracks/2S4CfxZG29GZWwDeMtBq2R
184,spotify:track:2bwSCIuNtVrQPVddCi8sOW,2bwSCIuNtVrQPVddCi8sOW,0.707,0.656,4,-9.279,1,0.173,0.743,0.0,0.172,0.748,118.037,210320,4,https://api.spotify.com/v1/audio-analysis/2bwSCIuNtVrQPVddCi8sOW,https://api.spotify.com/v1/tracks/2bwSCIuNtVrQPVddCi8sOW
185,spotify:track:3EYYv3zFCpA195On1McQ9c,3EYYv3zFCpA195On1McQ9c,0.558,0.69,6,-7.467,1,0.0305,0.0284,0.194,0.106,0.236,99.933,420600,4,https://api.spotify.com/v1/audio-analysis/3EYYv3zFCpA195On1McQ9c,https://api.spotify.com/v1/tracks/3EYYv3zFCpA195On1McQ9c
186,spotify:track:30raivfq7rSt5nKltiHfzG,30raivfq7rSt5nKltiHfzG,0.705,0.784,2,-4.351,1,0.0279,0.211,4.3e-06,0.0813,0.418,104.98,228573,4,https://api.spotify.com/v1/audio-analysis/30raivfq7rSt5nKltiHfzG,https://api.spotify.com/v1/tracks/30raivfq7rSt5nKltiHfzG
187,spotify:track:0fp7yXkUbwmM8ML6sWu6HW,0fp7yXkUbwmM8ML6sWu6HW,0.728,0.941,9,-2.044,0,0.188,0.0955,0.0,0.328,0.923,92.073,192922,4,https://api.spotify.com/v1/audio-analysis/0fp7yXkUbwmM8ML6sWu6HW,https://api.spotify.com/v1/tracks/0fp7yXkUbwmM8ML6sWu6HW
188,spotify:track:1geugZHbiGQTSrutZskQZl,1geugZHbiGQTSrutZskQZl,0.457,0.139,3,-15.165,1,0.0537,0.95,4.89e-06,0.23,0.306,78.58,206947,4,https://api.spotify.com/v1/audio-analysis/1geugZHbiGQTSrutZskQZl,https://api.spotify.com/v1/tracks/1geugZHbiGQTSrutZskQZl
189,spotify:track:3YbtjYddK11NTDdUpC4nGp,3YbtjYddK11NTDdUpC4nGp,0.68,0.878,8,-3.923,0,0.0554,0.0744,0.0,0.137,0.769,169.987,225395,4,https://api.spotify.com/v1/audio-analysis/3YbtjYddK11NTDdUpC4nGp,https://api.spotify.com/v1/tracks/3YbtjYddK11NTDdUpC4nGp
190,spotify:track:4duRCqphyoANSfH8oUl6c2,4duRCqphyoANSfH8oUl6c2,0.71,0.725,7,-7.451,1,0.105,0.073,1.52e-06,0.0912,0.768,170.101,217520,4,https://api.spotify.com/v1/audio-analysis/4duRCqphyoANSfH8oUl6c2,https://api.spotify.com/v1/tracks/4duRCqphyoANSfH8oUl6c2
191,spotify:track:5qNEPKqPOECw50RpOGT9ne,5qNEPKqPOECw50RpOGT9ne,0.679,0.601,1,-7.306,1,0.0643,0.225,0.0,0.199,0.323,134.977,196637,4,https://api.spotify.com/v1/audio-analysis/5qNEPKqPOECw50RpOGT9ne,https://api.spotify.com/v1/tracks/5qNEPKqPOECw50RpOGT9ne
192,spotify:track:6WQyaRxqf332knjOMWUMQf,6WQyaRxqf332knjOMWUMQf,0.765,0.657,11,-6.394,0,0.0829,0.0175,0.0,0.345,0.553,91.998,213147,4,https://api.spotify.com/v1/audio-analysis/6WQyaRxqf332knjOMWUMQf,https://api.spotify.com/v1/tracks/6WQyaRxqf332knjOMWUMQf
193,spotify:track:6KEdjhTORrn8HOVeuABlUg,6KEdjhTORrn8HOVeuABlUg,0.661,0.833,5,-4.466,0,0.0822,0.229,0.0,0.346,0.635,93.989,202632,4,https://api.spotify.com/v1/audio-analysis/6KEdjhTORrn8HOVeuABlUg,https://api.spotify.com/v1/tracks/6KEdjhTORrn8HOVeuABlUg
194,spotify:track:6dyMer5WZ2hpIKNbb9fa1T,6dyMer5WZ2hpIKNbb9fa1T,0.706,0.855,6,-4.853,1,0.175,0.108,0.0,0.104,0.465,155.0,227999,4,https://api.spotify.com/v1/audio-analysis/6dyMer5WZ2hpIKNbb9fa1T,https://api.spotify.com/v1/tracks/6dyMer5WZ2hpIKNbb9fa1T
195,spotify:track:6svak3qVN5xdaRDO1K041S,6svak3qVN5xdaRDO1K041S,0.839,0.235,7,-9.07,0,0.0454,0.739,0.000864,0.111,0.759,77.519,243187,4,https://api.spotify.com/v1/audio-analysis/6svak3qVN5xdaRDO1K041S,https://api.spotify.com/v1/tracks/6svak3qVN5xdaRDO1K041S
196,spotify:track:5bXzAgojnc0oOUO2KulQsE,5bXzAgojnc0oOUO2KulQsE,0.536,0.63,2,-5.637,0,0.0419,0.224,0.000141,0.109,0.54,93.294,200213,4,https://api.spotify.com/v1/audio-analysis/5bXzAgojnc0oOUO2KulQsE,https://api.spotify.com/v1/tracks/5bXzAgojnc0oOUO2KulQsE
197,spotify:track:4foJG5ZawCRSi2ZOjagsy6,4foJG5ZawCRSi2ZOjagsy6,0.466,0.679,9,-6.73,0,0.0453,0.362,1.33e-05,0.109,0.316,123.046,255253,3,https://api.spotify.com/v1/audio-analysis/4foJG5ZawCRSi2ZOjagsy6,https://api.spotify.com/v1/tracks/4foJG5ZawCRSi2ZOjagsy6
198,spotify:track:2DGyaBNTvqMs2us23EoWVK,2DGyaBNTvqMs2us23EoWVK,0.56,0.619,9,-6.752,0,0.0351,0.34,0.0237,0.154,0.695,134.052,232747,4,https://api.spotify.com/v1/audio-analysis/2DGyaBNTvqMs2us23EoWVK,https://api.spotify.com/v1/tracks/2DGyaBNTvqMs2us23EoWVK
199,spotify:track:7mtiuBwNPPM1QkCtsFBBep,7mtiuBwNPPM1QkCtsFBBep,0.434,0.741,2,-7.943,1,0.0434,0.572,0.000189,0.126,0.583,134.038,183387,4,https://api.spotify.com/v1/audio-analysis/7mtiuBwNPPM1QkCtsFBBep,https://api.spotify.com/v1/tracks/7mtiuBwNPPM1QkCtsFBBep
200,spotify:track:7JOizhmt3HlBgQyJEa0AgK,7JOizhmt3HlBgQyJEa0AgK,0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981,322267,4,https://api.spotify.com/v1/audio-analysis/7JOizhmt3HlBgQyJEa0AgK,https://api.spotify.com/v1/tracks/7JOizhmt3HlBgQyJEa0AgK
201,spotify:track:5fBYOjTnd7vhj2CHyrLx4a,5fBYOjTnd7vhj2CHyrLx4a,0.795,0.688,0,-5.147,1,0.0394,0.249,0.000489,0.0961,0.826,108.104,229360,4,https://api.spotify.com/v1/audio-analysis/5fBYOjTnd7vhj2CHyrLx4a,https://api.spotify.com/v1/tracks/5fBYOjTnd7vhj2CHyrLx4a
202,spotify:track:1QVbzUYzjNYUUTViCTbTOm,1QVbzUYzjNYUUTViCTbTOm,0.407,0.886,7,-6.529,1,0.138,0.002,0.000907,0.212,0.755,161.248,263500,4,https://api.spotify.com/v1/audio-analysis/1QVbzUYzjNYUUTViCTbTOm,https://api.spotify.com/v1/tracks/1QVbzUYzjNYUUTViCTbTOm
203,spotify:track:7gvCwHqyGam90gDzqIP5OM,7gvCwHqyGam90gDzqIP5OM,0.45,0.706,7,-6.475,1,0.0329,0.494,0.0047,0.134,0.828,165.195,137400,4,https://api.spotify.com/v1/audio-analysis/7gvCwHqyGam90gDzqIP5OM,https://api.spotify.com/v1/tracks/7gvCwHqyGam90gDzqIP5OM
204,spotify:track:7aukN9Q2B4L6yNGPBb97by,7aukN9Q2B4L6yNGPBb97by,0.72,0.791,0,-7.272,1,0.234,0.141,0.0,0.129,0.44,139.938,281143,4,https://api.spotify.com/v1/audio-analysis/7aukN9Q2B4L6yNGPBb97by,https://api.spotify.com/v1/tracks/7aukN9Q2B4L6yNGPBb97by
205,spotify:track:6dqLKzSb6PBqMHAs8PhySK,6dqLKzSb6PBqMHAs8PhySK,0.636,0.907,2,-2.457,1,0.0379,0.00547,0.000426,0.214,0.813,88.009,198320,4,https://api.spotify.com/v1/audio-analysis/6dqLKzSb6PBqMHAs8PhySK,https://api.spotify.com/v1/tracks/6dqLKzSb6PBqMHAs8PhySK
206,spotify:track:28LJVZ5PfkIboFoW0J4GgE,28LJVZ5PfkIboFoW0J4GgE,0.593,0.726,2,-7.215,1,0.0289,0.432,0.0261,0.349,0.727,146.146,241787,4,https://api.spotify.com/v1/audio-analysis/28LJVZ5PfkIboFoW0J4GgE,https://api.spotify.com/v1/tracks/28LJVZ5PfkIboFoW0J4GgE
207,spotify:track:23SrDgGLyA20VJwAj5vLog,23SrDgGLyA20VJwAj5vLog,0.465,0.803,9,-5.92,1,0.0439,0.0341,0.0168,0.138,0.665,151.975,226920,4,https://api.spotify.com/v1/audio-analysis/23SrDgGLyA20VJwAj5vLog,https://api.spotify.com/v1/tracks/23SrDgGLyA20VJwAj5vLog
208,spotify:track:5KaQzrUnjPYEJI3ajUHNat,5KaQzrUnjPYEJI3ajUHNat,0.475,0.381,11,-4.819,1,0.0273,0.125,0.0,0.0882,0.123,83.0,171440,4,https://api.spotify.com/v1/audio-analysis/5KaQzrUnjPYEJI3ajUHNat,https://api.spotify.com/v1/tracks/5KaQzrUnjPYEJI3ajUHNat
209,spotify:track:22RR5raQ9x7K0e6geLdELP,22RR5raQ9x7K0e6geLdELP,0.688,0.634,6,-7.904,0,0.0371,0.362,0.00105,0.101,0.812,82.041,236267,4,https://api.spotify.com/v1/audio-analysis/22RR5raQ9x7K0e6geLdELP,https://api.spotify.com/v1/tracks/22RR5raQ9x7K0e6geLdELP
210,spotify:track:3BLKY8w5XTehYgLb3cFZgg,3BLKY8w5XTehYgLb3cFZgg,0.392,0.496,2,-9.664,1,0.203,0.731,0.0,0.908,0.604,172.243,207453,4,https://api.spotify.com/v1/audio-analysis/3BLKY8w5XTehYgLb3cFZgg,https://api.spotify.com/v1/tracks/3BLKY8w5XTehYgLb3cFZgg
211,spotify:track:7BNwMrGifMw3pvgZHMEJaa,7BNwMrGifMw3pvgZHMEJaa,0.526,0.117,3,-17.002,1,0.0394,0.873,1.63e-05,0.0995,0.31,116.041,273000,4,https://api.spotify.com/v1/audio-analysis/7BNwMrGifMw3pvgZHMEJaa,https://api.spotify.com/v1/tracks/7BNwMrGifMw3pvgZHMEJaa
212,spotify:track:74giZwNMPKn0r537TEHHXj,74giZwNMPKn0r537TEHHXj,0.578,0.579,9,-2.951,0,0.141,0.855,0.0,0.201,0.599,78.544,113493,4,https://api.spotify.com/v1/audio-analysis/74giZwNMPKn0r537TEHHXj,https://api.spotify.com/v1/tracks/74giZwNMPKn0r537TEHHXj
213,spotify:track:4f9F6CSTaJeMyvn1Plu89U,4f9F6CSTaJeMyvn1Plu89U,0.544,0.0124,6,-13.426,0,0.0473,0.949,0.0,0.211,0.32,123.279,164200,4,https://api.spotify.com/v1/audio-analysis/4f9F6CSTaJeMyvn1Plu89U,https://api.spotify.com/v1/tracks/4f9F6CSTaJeMyvn1Plu89U
214,spotify:track:79KuYRY31usXtbFSqyc4Zb,79KuYRY31usXtbFSqyc4Zb,0.837,0.268,0,-10.448,1,0.136,0.404,0.0,0.125,0.664,120.062,105787,4,https://api.spotify.com/v1/audio-analysis/79KuYRY31usXtbFSqyc4Zb,https://api.spotify.com/v1/tracks/79KuYRY31usXtbFSqyc4Zb
215,spotify:track:0s995gCthqnYJCWGvfKpNt,0s995gCthqnYJCWGvfKpNt,0.552,0.643,9,-14.523,1,0.14,0.144,0.0027,0.0878,0.763,136.764,506720,4,https://api.spotify.com/v1/audio-analysis/0s995gCthqnYJCWGvfKpNt,https://api.spotify.com/v1/tracks/0s995gCthqnYJCWGvfKpNt
216,spotify:track:0AacbmJOiFJydCRQfijNbn,0AacbmJOiFJydCRQfijNbn,0.547,0.776,7,-7.15,1,0.0847,0.00035,0.0483,0.0769,0.235,139.962,433373,4,https://api.spotify.com/v1/audio-analysis/0AacbmJOiFJydCRQfijNbn,https://api.spotify.com/v1/tracks/0AacbmJOiFJydCRQfijNbn
217,spotify:track:2t3ezqieuK6RRav66q9bQF,2t3ezqieuK6RRav66q9bQF,0.558,0.326,4,-12.79,0,0.03,0.796,0.00735,0.125,0.0342,144.111,305520,4,https://api.spotify.com/v1/audio-analysis/2t3ezqieuK6RRav66q9bQF,https://api.spotify.com/v1/tracks/2t3ezqieuK6RRav66q9bQF
218,spotify:track:3TQxkQsyJS03EUwl02Qaub,3TQxkQsyJS03EUwl02Qaub,0.591,0.454,7,-8.851,1,0.0317,0.636,0.0,0.0793,0.198,123.379,392800,4,https://api.spotify.com/v1/audio-analysis/3TQxkQsyJS03EUwl02Qaub,https://api.spotify.com/v1/tracks/3TQxkQsyJS03EUwl02Qaub
219,spotify:track:5qW6ZYct54PhKliCntyxRX,5qW6ZYct54PhKliCntyxRX,0.429,0.093,3,-15.944,1,0.0433,0.882,0.00703,0.111,0.208,129.661,293973,3,https://api.spotify.com/v1/audio-analysis/5qW6ZYct54PhKliCntyxRX,https://api.spotify.com/v1/tracks/5qW6ZYct54PhKliCntyxRX
220,spotify:track:4SI6ia4b6L5J1n6k42WeHC,4SI6ia4b6L5J1n6k42WeHC,0.433,0.317,4,-11.785,1,0.0302,0.755,0.167,0.184,0.338,160.732,205560,4,https://api.spotify.com/v1/audio-analysis/4SI6ia4b6L5J1n6k42WeHC,https://api.spotify.com/v1/tracks/4SI6ia4b6L5J1n6k42WeHC
221,spotify:track:03EsYwfN3RbDhU1kVrfffA,03EsYwfN3RbDhU1kVrfffA,0.281,0.537,2,-8.147,1,0.0482,0.102,0.297,0.116,0.196,139.091,296667,4,https://api.spotify.com/v1/audio-analysis/03EsYwfN3RbDhU1kVrfffA,https://api.spotify.com/v1/tracks/03EsYwfN3RbDhU1kVrfffA
222,spotify:track:4CZrDF50zES5KDHmZbX2BG,4CZrDF50zES5KDHmZbX2BG,0.446,0.601,9,-7.604,0,0.0276,0.164,9.65e-06,0.166,0.735,108.464,197440,4,https://api.spotify.com/v1/audio-analysis/4CZrDF50zES5KDHmZbX2BG,https://api.spotify.com/v1/tracks/4CZrDF50zES5KDHmZbX2BG
223,spotify:track:4j6mrg4fGP1MVfOPN740VJ,4j6mrg4fGP1MVfOPN740VJ,0.539,0.786,6,-4.884,1,0.0269,0.00228,1.79e-05,0.121,0.503,88.969,257080,4,https://api.spotify.com/v1/audio-analysis/4j6mrg4fGP1MVfOPN740VJ,https://api.spotify.com/v1/tracks/4j6mrg4fGP1MVfOPN740VJ
224,spotify:track:2nww8CKg1BqCh6Eyr6sr6m,2nww8CKg1BqCh6Eyr6sr6m,0.672,0.435,7,-9.043,1,0.0443,0.678,0.0,0.177,0.619,111.927,294053,4,https://api.spotify.com/v1/audio-analysis/2nww8CKg1BqCh6Eyr6sr6m,https://api.spotify.com/v1/tracks/2nww8CKg1BqCh6Eyr6sr6m
225,spotify:track:3NyovXfcpc8PDWWKH7xEDs,3NyovXfcpc8PDWWKH7xEDs,0.568,0.961,9,-2.182,1,0.065,0.00428,0.0,0.138,0.924,148.126,195173,4,https://api.spotify.com/v1/audio-analysis/3NyovXfcpc8PDWWKH7xEDs,https://api.spotify.com/v1/tracks/3NyovXfcpc8PDWWKH7xEDs
226,spotify:track:4lb3LoC5Xa5FbL9uB0n3R9,4lb3LoC5Xa5FbL9uB0n3R9,0.612,0.82,0,-6.038,1,0.0273,0.000155,0.00218,0.108,0.63,128.088,170358,4,https://api.spotify.com/v1/audio-analysis/4lb3LoC5Xa5FbL9uB0n3R9,https://api.spotify.com/v1/tracks/4lb3LoC5Xa5FbL9uB0n3R9
227,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,2JpUkUR0OsOlUUfm6iS8ic,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,230613,4,https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic
228,spotify:track:0FbSpY8RPxTRxi1Fpj9Dz9,0FbSpY8RPxTRxi1Fpj9Dz9,0.938,0.549,1,-8.368,1,0.098,0.000831,0.000243,0.082,0.412,144.005,160038,4,https://api.spotify.com/v1/audio-analysis/0FbSpY8RPxTRxi1Fpj9Dz9,https://api.spotify.com/v1/tracks/0FbSpY8RPxTRxi1Fpj9Dz9
229,spotify:track:4hXDobvUaXyDFLnmecoY0z,4hXDobvUaXyDFLnmecoY0z,0.885,0.543,2,-6.338,1,0.2,0.0311,0.0,0.154,0.43,99.026,195992,4,https://api.spotify.com/v1/audio-analysis/4hXDobvUaXyDFLnmecoY0z,https://api.spotify.com/v1/tracks/4hXDobvUaXyDFLnmecoY0z
230,spotify:track:2GlhJyZRWP3MnSXOvnovIa,2GlhJyZRWP3MnSXOvnovIa,0.799,0.878,1,-2.282,1,0.219,0.0775,0.0,0.51,0.594,95.0,240213,4,https://api.spotify.com/v1/audio-analysis/2GlhJyZRWP3MnSXOvnovIa,https://api.spotify.com/v1/tracks/2GlhJyZRWP3MnSXOvnovIa
231,spotify:track:2biNa12dMbHJrHVFRt8JyO,2biNa12dMbHJrHVFRt8JyO,0.948,0.623,8,-5.725,0,0.168,0.00124,1.07e-06,0.0716,0.856,135.979,228186,4,https://api.spotify.com/v1/audio-analysis/2biNa12dMbHJrHVFRt8JyO,https://api.spotify.com/v1/tracks/2biNa12dMbHJrHVFRt8JyO
232,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,4ak7xjvBeBOcJGWFDX9w5n,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,158707,4,https://api.spotify.com/v1/audio-analysis/4ak7xjvBeBOcJGWFDX9w5n,https://api.spotify.com/v1/tracks/4ak7xjvBeBOcJGWFDX9w5n
233,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,6dPyzkyZwoj9LqjQXOFdVv,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,143792,4,https://api.spotify.com/v1/audio-analysis/6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/tracks/6dPyzkyZwoj9LqjQXOFdVv
234,spotify:track:43TP6JCWXgkc2D7Xjz5hBr,43TP6JCWXgkc2D7Xjz5hBr,0.896,0.834,9,-4.682,0,0.238,0.215,3.92e-06,0.184,0.776,149.968,281587,4,https://api.spotify.com/v1/audio-analysis/43TP6JCWXgkc2D7Xjz5hBr,https://api.spotify.com/v1/tracks/43TP6JCWXgkc2D7Xjz5hBr
235,spotify:track:1NHlyKgtR4roNylOhidKSv,1NHlyKgtR4roNylOhidKSv,0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,175711,4,https://api.spotify.com/v1/audio-analysis/1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/tracks/1NHlyKgtR4roNylOhidKSv
236,spotify:track:0Se1ajfYEa51gkPKV5UgLV,0Se1ajfYEa51gkPKV5UgLV,0.62,0.807,1,-5.526,0,0.032,0.00496,0.00243,0.162,0.529,75.979,195320,4,https://api.spotify.com/v1/audio-analysis/0Se1ajfYEa51gkPKV5UgLV,https://api.spotify.com/v1/tracks/0Se1ajfYEa51gkPKV5UgLV
237,spotify:track:3xJj1mU7B83yop2dA03Smk,3xJj1mU7B83yop2dA03Smk,0.926,0.474,0,-9.604,1,0.429,0.0341,0.0,0.0643,0.633,95.962,195056,4,https://api.spotify.com/v1/audio-analysis/3xJj1mU7B83yop2dA03Smk,https://api.spotify.com/v1/tracks/3xJj1mU7B83yop2dA03Smk
238,spotify:track:4XiGKQqbmnMVxDzUj6j3f2,4XiGKQqbmnMVxDzUj6j3f2,0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,189253,5,https://api.spotify.com/v1/audio-analysis/4XiGKQqbmnMVxDzUj6j3f2,https://api.spotify.com/v1/tracks/4XiGKQqbmnMVxDzUj6j3f2
239,spotify:track:3wAbP40X5P9EVWkwmszInb,3wAbP40X5P9EVWkwmszInb,0.878,0.933,1,-3.093,0,0.277,0.126,0.0,0.531,0.601,154.006,172987,4,https://api.spotify.com/v1/audio-analysis/3wAbP40X5P9EVWkwmszInb,https://api.spotify.com/v1/tracks/3wAbP40X5P9EVWkwmszInb
240,spotify:track:0aJ2hFC6e9Z00Lx9RIRNcT,0aJ2hFC6e9Z00Lx9RIRNcT,0.884,0.541,11,-5.608,1,0.221,0.0831,0.0,0.118,0.274,105.009,194936,4,https://api.spotify.com/v1/audio-analysis/0aJ2hFC6e9Z00Lx9RIRNcT,https://api.spotify.com/v1/tracks/0aJ2hFC6e9Z00Lx9RIRNcT
241,spotify:track:29gsi1zZrZxdStACmTQB0Z,29gsi1zZrZxdStACmTQB0Z,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067,3,https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z,https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z
242,spotify:track:6JG0qhINKVwiHxqN85j7RG,6JG0qhINKVwiHxqN85j7RG,0.607,0.784,7,-6.293,1,0.268,0.433,0.0,0.689,0.482,81.004,278573,4,https://api.spotify.com/v1/audio-analysis/6JG0qhINKVwiHxqN85j7RG,https://api.spotify.com/v1/tracks/6JG0qhINKVwiHxqN85j7RG
243,spotify:track:3YEbLhXRDPTtctnb3ddg8g,3YEbLhXRDPTtctnb3ddg8g,0.799,0.699,2,-7.694,1,0.204,0.00867,0.0,0.132,0.627,142.979,214851,4,https://api.spotify.com/v1/audio-analysis/3YEbLhXRDPTtctnb3ddg8g,https://api.spotify.com/v1/tracks/3YEbLhXRDPTtctnb3ddg8g
244,spotify:track:6Dq8FZrvx9S28iyaKSwn9x,6Dq8FZrvx9S28iyaKSwn9x,0.614,0.685,10,-3.684,1,0.147,0.0133,0.0,0.313,0.61,94.9,255102,4,https://api.spotify.com/v1/audio-analysis/6Dq8FZrvx9S28iyaKSwn9x,https://api.spotify.com/v1/tracks/6Dq8FZrvx9S28iyaKSwn9x
245,spotify:track:0KiRc3f3OI9C7s0S1QjQNO,0KiRc3f3OI9C7s0S1QjQNO,0.273,0.988,10,-2.934,0,0.471,6.96e-05,0.0115,0.0891,0.156,110.051,299107,4,https://api.spotify.com/v1/audio-analysis/0KiRc3f3OI9C7s0S1QjQNO,https://api.spotify.com/v1/tracks/0KiRc3f3OI9C7s0S1QjQNO
246,spotify:track:5VANqRRzSEkEuAi4oO9yag,5VANqRRzSEkEuAi4oO9yag,0.207,0.863,0,-5.379,1,0.102,0.00498,1.95e-06,0.382,0.47,75.48,243733,4,https://api.spotify.com/v1/audio-analysis/5VANqRRzSEkEuAi4oO9yag,https://api.spotify.com/v1/tracks/5VANqRRzSEkEuAi4oO9yag
247,spotify:track:4jgyACD7IpzYzTtbUr7NAT,4jgyACD7IpzYzTtbUr7NAT,0.587,0.901,11,-3.759,1,0.037,0.00368,0.0,0.379,0.8,146.041,216000,4,https://api.spotify.com/v1/audio-analysis/4jgyACD7IpzYzTtbUr7NAT,https://api.spotify.com/v1/tracks/4jgyACD7IpzYzTtbUr7NAT
248,spotify:track:6AgtIN7FyBd4zJhZI7mrsz,6AgtIN7FyBd4zJhZI7mrsz,0.499,0.736,6,-4.68,1,0.0323,0.00168,1.68e-06,0.162,0.227,131.909,195893,4,https://api.spotify.com/v1/audio-analysis/6AgtIN7FyBd4zJhZI7mrsz,https://api.spotify.com/v1/tracks/6AgtIN7FyBd4zJhZI7mrsz
249,spotify:track:1fnULsZuORnAgCFFbM8nTZ,1fnULsZuORnAgCFFbM8nTZ,0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,205653,4,https://api.spotify.com/v1/audio-analysis/1fnULsZuORnAgCFFbM8nTZ,https://api.spotify.com/v1/tracks/1fnULsZuORnAgCFFbM8nTZ
250,spotify:track:28oPZqIeMSGCA9Kwc75j78,28oPZqIeMSGCA9Kwc75j78,0.374,0.815,9,-4.132,0,0.0293,0.0087,0.0,0.124,0.385,92.906,234133,4,https://api.spotify.com/v1/audio-analysis/28oPZqIeMSGCA9Kwc75j78,https://api.spotify.com/v1/tracks/28oPZqIeMSGCA9Kwc75j78
251,spotify:track:4Bxl1qty34HSOKZrRjyj0s,4Bxl1qty34HSOKZrRjyj0s,0.424,0.96,0,-3.892,1,0.18,0.000102,0.0166,0.571,0.439,170.235,203529,4,https://api.spotify.com/v1/audio-analysis/4Bxl1qty34HSOKZrRjyj0s,https://api.spotify.com/v1/tracks/4Bxl1qty34HSOKZrRjyj0s
252,spotify:track:6FeAcc5HLkMdM55tNL2wf8,6FeAcc5HLkMdM55tNL2wf8,0.355,0.849,8,-4.834,1,0.0449,0.000244,4.05e-06,0.375,0.579,195.854,238240,4,https://api.spotify.com/v1/audio-analysis/6FeAcc5HLkMdM55tNL2wf8,https://api.spotify.com/v1/tracks/6FeAcc5HLkMdM55tNL2wf8
253,spotify:track:5Z5k7MQotAckv0S3ZA9dXa,5Z5k7MQotAckv0S3ZA9dXa,0.505,0.828,5,-5.294,0,0.0419,0.0321,0.0,0.138,0.31,130.565,197333,4,https://api.spotify.com/v1/audio-analysis/5Z5k7MQotAckv0S3ZA9dXa,https://api.spotify.com/v1/tracks/5Z5k7MQotAckv0S3ZA9dXa
254,spotify:track:2mYMAJGoauv6LYCpzIOGBi,2mYMAJGoauv6LYCpzIOGBi,0.551,0.904,1,-3.107,1,0.0452,0.00102,5.63e-05,0.138,0.756,128.976,205627,4,https://api.spotify.com/v1/audio-analysis/2mYMAJGoauv6LYCpzIOGBi,https://api.spotify.com/v1/tracks/2mYMAJGoauv6LYCpzIOGBi
255,spotify:track:6JGsVW1nxNaoUAGcOKFZGS,6JGsVW1nxNaoUAGcOKFZGS,0.314,0.838,11,-3.971,1,0.0354,0.00327,0.0,0.38,0.466,171.716,237787,4,https://api.spotify.com/v1/audio-analysis/6JGsVW1nxNaoUAGcOKFZGS,https://api.spotify.com/v1/tracks/6JGsVW1nxNaoUAGcOKFZGS
